ID1_CITY,year,week,case_c
0101,2016,1,6
0101,2016,2,35
0101,2016,3,35
0101,2016,4,45
0101,2016,5,45
0101,2016,6,42
0101,2016,7,42
0101,2016,8,55
0101,2016,9,62
0101,2016,10,50
0101,2016,11,57
0101,2016,12,45
0101,2016,13,42
0101,2016,14,47
0101,2016,15,42
0101,2016,16,39
0101,2016,17,50
0101,2016,18,34
0101,2016,19,30
0101,2016,20,40
0101,2016,21,46
0101,2016,22,33
0101,2016,23,42
0101,2016,24,27
0101,2016,25,34
0101,2016,26,33
0101,2016,27,33
0101,2016,28,34
0101,2016,29,31
0101,2016,30,29
0101,2016,31,35
0101,2016,32,28
0101,2016,33,27
0101,2016,34,36
0101,2016,35,35
0101,2016,36,29
0101,2016,37,23
0101,2016,38,23
0101,2016,39,32
0101,2016,40,24
0101,2016,41,41
0101,2016,42,43
0101,2016,43,26
0101,2016,44,26
0101,2016,45,33
0101,2016,46,36
0101,2016,47,38
0101,2016,48,29
0101,2016,49,38
0101,2016,50,36
0101,2016,51,31
0101,2016,52,33
0101,2016,53,34
0101,2017,1,41
0101,2017,2,49
0101,2017,3,39
0101,2017,4,43
0101,2017,5,47
0101,2017,6,39
0101,2017,7,48
0101,2017,8,43
0101,2017,9,41
0101,2017,10,36
0101,2017,11,40
0101,2017,12,50
0101,2017,13,42
0101,2017,14,39
0101,2017,15,49
0101,2017,16,43
0101,2017,17,38
0101,2017,18,39
0101,2017,19,48
0101,2017,20,45
0101,2017,21,43
0101,2017,22,41
0101,2017,23,41
0101,2017,24,49
0101,2017,25,36
0101,2017,26,43
0101,2017,27,38
0101,2017,28,43
0101,2017,29,30
0101,2017,30,36
0101,2017,31,31
0101,2017,32,38
0101,2017,33,33
0101,2017,34,45
0101,2017,35,31
0101,2017,36,36
0101,2017,37,44
0101,2017,38,43
0101,2017,39,36
0101,2017,40,29
0101,2017,41,27
0101,2017,42,23
0101,2017,43,33
0101,2017,44,34
0101,2017,45,33
0101,2017,46,41
0101,2017,47,40
0101,2017,48,34
0101,2017,49,39
0101,2017,50,42
0101,2017,51,38
0101,2017,52,39
0101,2017,53,3
0101,2018,1,38
0101,2018,2,42
0101,2018,3,52
0101,2018,4,40
0101,2018,5,54
0101,2018,6,45
0101,2018,7,38
0101,2018,8,55
0101,2018,9,58
0101,2018,10,58
0101,2018,11,64
0101,2018,12,54
0101,2018,13,53
0101,2018,14,55
0101,2018,15,62
0101,2018,16,47
0101,2018,17,52
0101,2018,18,47
0101,2018,19,45
0101,2018,20,32
0101,2018,21,30
0101,2018,22,43
0101,2018,23,36
0101,2018,24,37
0101,2018,25,36
0101,2018,26,32
0101,2018,27,31
0101,2018,28,39
0101,2018,29,32
0101,2018,30,30
0101,2018,31,36
0101,2018,32,25
0101,2018,33,30
0101,2018,34,28
0101,2018,35,35
0101,2018,36,50
0101,2018,37,36
0101,2018,38,41
0101,2018,39,33
0101,2018,40,29
0101,2018,41,26
0101,2018,42,33
0101,2018,43,29
0101,2018,44,29
0101,2018,45,37
0101,2018,46,40
0101,2018,47,37
0101,2018,48,45
0101,2018,49,32
0101,2018,50,29
0101,2018,51,42
0101,2018,52,45
0101,2018,53,6
0101,2019,1,35
0101,2019,2,54
0101,2019,3,40
0101,2019,4,47
0101,2019,5,73
0101,2019,6,38
0101,2019,7,55
0101,2019,8,46
0101,2019,9,47
0101,2019,10,44
0101,2019,11,57
0101,2019,12,47
0101,2019,13,43
0101,2019,14,37
0101,2019,15,63
0101,2019,16,54
0101,2019,17,36
0101,2019,18,61
0101,2019,19,56
0101,2019,20,35
0101,2019,21,40
0101,2019,22,39
0101,2019,23,38
0101,2019,24,48
0101,2019,25,43
0101,2019,26,48
0101,2019,27,42
0101,2019,28,44
0101,2019,29,43
0101,2019,30,36
0101,2019,31,33
0101,2019,32,39
0101,2019,33,40
0101,2019,34,39
0101,2019,35,43
0101,2019,36,45
0101,2019,37,33
0101,2019,38,51
0101,2019,39,47
0101,2019,40,33
0101,2019,41,37
0101,2019,42,51
0101,2019,43,48
0101,2019,44,52
0101,2019,45,36
0101,2019,46,32
0101,2019,47,37
0101,2019,48,48
0101,2019,49,35
0101,2019,50,40
0101,2019,51,45
0101,2019,52,43
0101,2019,53,14
0102,2016,2,46
0102,2016,3,40
0102,2016,4,31
0102,2016,5,43
0102,2016,6,65
0102,2016,7,50
0102,2016,8,66
0102,2016,9,63
0102,2016,10,82
0102,2016,11,67
0102,2016,12,56
0102,2016,13,44
0102,2016,14,59
0102,2016,15,43
0102,2016,16,65
0102,2016,17,41
0102,2016,18,49
0102,2016,19,40
0102,2016,20,64
0102,2016,21,62
0102,2016,22,43
0102,2016,23,45
0102,2016,24,41
0102,2016,25,45
0102,2016,26,45
0102,2016,27,35
0102,2016,28,42
0102,2016,29,49
0102,2016,30,45
0102,2016,31,38
0102,2016,32,48
0102,2016,33,35
0102,2016,34,48
0102,2016,35,40
0102,2016,36,41
0102,2016,37,45
0102,2016,38,36
0102,2016,39,40
0102,2016,40,34
0102,2016,41,40
0102,2016,42,36
0102,2016,43,32
0102,2016,44,46
0102,2016,45,45
0102,2016,46,48
0102,2016,47,46
0102,2016,48,48
0102,2016,49,44
0102,2016,50,42
0102,2016,51,48
0102,2016,52,51
0102,2016,53,50
0102,2017,1,53
0102,2017,2,41
0102,2017,3,50
0102,2017,4,42
0102,2017,5,29
0102,2017,6,50
0102,2017,7,53
0102,2017,8,60
0102,2017,9,42
0102,2017,10,46
0102,2017,11,45
0102,2017,12,34
0102,2017,13,42
0102,2017,14,47
0102,2017,15,50
0102,2017,16,40
0102,2017,17,40
0102,2017,18,46
0102,2017,19,45
0102,2017,20,41
0102,2017,21,43
0102,2017,22,42
0102,2017,23,46
0102,2017,24,52
0102,2017,25,46
0102,2017,26,57
0102,2017,27,50
0102,2017,28,60
0102,2017,29,53
0102,2017,30,57
0102,2017,31,49
0102,2017,32,35
0102,2017,33,37
0102,2017,34,36
0102,2017,35,30
0102,2017,36,36
0102,2017,37,35
0102,2017,38,41
0102,2017,39,35
0102,2017,40,39
0102,2017,41,28
0102,2017,42,29
0102,2017,43,42
0102,2017,44,35
0102,2017,45,45
0102,2017,46,45
0102,2017,47,42
0102,2017,48,47
0102,2017,49,47
0102,2017,50,43
0102,2017,51,52
0102,2017,52,57
0102,2017,53,3
0102,2018,1,58
0102,2018,2,42
0102,2018,3,45
0102,2018,4,45
0102,2018,5,61
0102,2018,6,48
0102,2018,7,60
0102,2018,8,56
0102,2018,9,62
0102,2018,10,60
0102,2018,11,63
0102,2018,12,61
0102,2018,13,52
0102,2018,14,42
0102,2018,15,61
0102,2018,16,60
0102,2018,17,58
0102,2018,18,50
0102,2018,19,47
0102,2018,20,65
0102,2018,21,50
0102,2018,22,54
0102,2018,23,58
0102,2018,24,41
0102,2018,25,43
0102,2018,26,36
0102,2018,27,45
0102,2018,28,35
0102,2018,29,39
0102,2018,30,45
0102,2018,31,43
0102,2018,32,37
0102,2018,33,38
0102,2018,34,35
0102,2018,35,38
0102,2018,36,46
0102,2018,37,39
0102,2018,38,42
0102,2018,39,29
0102,2018,40,42
0102,2018,41,39
0102,2018,42,42
0102,2018,43,43
0102,2018,44,41
0102,2018,45,39
0102,2018,46,37
0102,2018,47,43
0102,2018,48,37
0102,2018,49,51
0102,2018,50,49
0102,2018,51,35
0102,2018,52,43
0102,2019,1,37
0102,2019,2,54
0102,2019,3,54
0102,2019,4,52
0102,2019,5,54
0102,2019,6,27
0102,2019,7,56
0102,2019,8,49
0102,2019,9,42
0102,2019,10,52
0102,2019,11,55
0102,2019,12,58
0102,2019,13,52
0102,2019,14,42
0102,2019,15,61
0102,2019,16,52
0102,2019,17,43
0102,2019,18,62
0102,2019,19,58
0102,2019,20,46
0102,2019,21,55
0102,2019,22,54
0102,2019,23,48
0102,2019,24,58
0102,2019,25,57
0102,2019,26,60
0102,2019,27,30
0102,2019,28,59
0102,2019,29,42
0102,2019,30,51
0102,2019,31,63
0102,2019,32,54
0102,2019,33,44
0102,2019,34,51
0102,2019,35,42
0102,2019,36,50
0102,2019,37,42
0102,2019,38,48
0102,2019,39,50
0102,2019,40,48
0102,2019,41,53
0102,2019,42,45
0102,2019,43,45
0102,2019,44,55
0102,2019,45,58
0102,2019,46,56
0102,2019,47,50
0102,2019,48,55
0102,2019,49,47
0102,2019,50,66
0102,2019,51,55
0102,2019,52,70
0102,2019,53,23
0109,2016,1,4
0109,2016,2,17
0109,2016,3,16
0109,2016,4,14
0109,2016,5,21
0109,2016,6,27
0109,2016,7,12
0109,2016,8,41
0109,2016,9,29
0109,2016,10,25
0109,2016,11,19
0109,2016,12,23
0109,2016,13,23
0109,2016,14,31
0109,2016,15,26
0109,2016,16,29
0109,2016,17,23
0109,2016,18,28
0109,2016,19,20
0109,2016,20,24
0109,2016,21,18
0109,2016,22,19
0109,2016,23,15
0109,2016,24,19
0109,2016,25,18
0109,2016,26,20
0109,2016,27,10
0109,2016,28,14
0109,2016,29,9
0109,2016,30,21
0109,2016,31,9
0109,2016,32,23
0109,2016,33,20
0109,2016,34,18
0109,2016,35,16
0109,2016,36,19
0109,2016,37,14
0109,2016,38,15
0109,2016,39,17
0109,2016,40,10
0109,2016,41,14
0109,2016,42,13
0109,2016,43,23
0109,2016,44,17
0109,2016,45,28
0109,2016,46,17
0109,2016,47,13
0109,2016,48,12
0109,2016,49,20
0109,2016,50,24
0109,2016,51,17
0109,2016,52,22
0109,2016,53,20
0109,2017,1,20
0109,2017,2,22
0109,2017,3,19
0109,2017,4,19
0109,2017,5,11
0109,2017,6,22
0109,2017,7,25
0109,2017,8,17
0109,2017,9,17
0109,2017,10,21
0109,2017,11,17
0109,2017,12,21
0109,2017,13,29
0109,2017,14,19
0109,2017,15,13
0109,2017,16,16
0109,2017,17,18
0109,2017,18,17
0109,2017,19,18
0109,2017,20,20
0109,2017,21,23
0109,2017,22,16
0109,2017,23,27
0109,2017,24,28
0109,2017,25,27
0109,2017,26,24
0109,2017,27,23
0109,2017,28,14
0109,2017,29,21
0109,2017,30,18
0109,2017,31,21
0109,2017,32,17
0109,2017,33,17
0109,2017,34,10
0109,2017,35,19
0109,2017,36,18
0109,2017,37,15
0109,2017,38,19
0109,2017,39,20
0109,2017,40,9
0109,2017,41,13
0109,2017,42,10
0109,2017,43,13
0109,2017,44,22
0109,2017,45,18
0109,2017,46,18
0109,2017,47,18
0109,2017,48,17
0109,2017,49,25
0109,2017,50,27
0109,2017,51,19
0109,2017,52,19
0109,2018,1,20
0109,2018,2,22
0109,2018,3,25
0109,2018,4,26
0109,2018,5,26
0109,2018,6,26
0109,2018,7,23
0109,2018,8,34
0109,2018,9,28
0109,2018,10,17
0109,2018,11,18
0109,2018,12,33
0109,2018,13,23
0109,2018,14,14
0109,2018,15,21
0109,2018,16,23
0109,2018,17,15
0109,2018,18,20
0109,2018,19,15
0109,2018,20,27
0109,2018,21,22
0109,2018,22,14
0109,2018,23,26
0109,2018,24,18
0109,2018,25,17
0109,2018,26,20
0109,2018,27,29
0109,2018,28,23
0109,2018,29,14
0109,2018,30,17
0109,2018,31,21
0109,2018,32,22
0109,2018,33,18
0109,2018,34,17
0109,2018,35,21
0109,2018,36,24
0109,2018,37,18
0109,2018,38,20
0109,2018,39,17
0109,2018,40,29
0109,2018,41,22
0109,2018,42,21
0109,2018,43,25
0109,2018,44,33
0109,2018,45,25
0109,2018,46,20
0109,2018,47,22
0109,2018,48,24
0109,2018,49,21
0109,2018,50,21
0109,2018,51,15
0109,2018,52,24
0109,2018,53,4
0109,2019,1,13
0109,2019,2,29
0109,2019,3,33
0109,2019,4,18
0109,2019,5,38
0109,2019,6,17
0109,2019,7,22
0109,2019,8,28
0109,2019,9,29
0109,2019,10,31
0109,2019,11,32
0109,2019,12,28
0109,2019,13,34
0109,2019,14,35
0109,2019,15,39
0109,2019,16,24
0109,2019,17,31
0109,2019,18,30
0109,2019,19,26
0109,2019,20,20
0109,2019,21,29
0109,2019,22,21
0109,2019,23,23
0109,2019,24,22
0109,2019,25,35
0109,2019,26,24
0109,2019,27,22
0109,2019,28,29
0109,2019,29,17
0109,2019,30,26
0109,2019,31,13
0109,2019,32,17
0109,2019,33,29
0109,2019,34,24
0109,2019,35,14
0109,2019,36,24
0109,2019,37,15
0109,2019,38,28
0109,2019,39,24
0109,2019,40,18
0109,2019,41,19
0109,2019,42,20
0109,2019,43,23
0109,2019,44,22
0109,2019,45,19
0109,2019,46,16
0109,2019,47,28
0109,2019,48,17
0109,2019,49,27
0109,2019,50,24
0109,2019,51,31
0109,2019,52,24
0109,2019,53,9
0110,2016,1,10
0110,2016,2,60
0110,2016,3,61
0110,2016,4,50
0110,2016,5,48
0110,2016,6,81
0110,2016,7,47
0110,2016,8,78
0110,2016,9,72
0110,2016,10,82
0110,2016,11,82
0110,2016,12,78
0110,2016,13,78
0110,2016,14,70
0110,2016,15,67
0110,2016,16,68
0110,2016,17,70
0110,2016,18,66
0110,2016,19,75
0110,2016,20,60
0110,2016,21,58
0110,2016,22,52
0110,2016,23,59
0110,2016,24,43
0110,2016,25,49
0110,2016,26,44
0110,2016,27,61
0110,2016,28,35
0110,2016,29,35
0110,2016,30,41
0110,2016,31,40
0110,2016,32,44
0110,2016,33,49
0110,2016,34,41
0110,2016,35,45
0110,2016,36,49
0110,2016,37,56
0110,2016,38,37
0110,2016,39,38
0110,2016,40,40
0110,2016,41,30
0110,2016,42,34
0110,2016,43,49
0110,2016,44,45
0110,2016,45,35
0110,2016,46,61
0110,2016,47,46
0110,2016,48,46
0110,2016,49,58
0110,2016,50,53
0110,2016,51,73
0110,2016,52,77
0110,2016,53,50
0110,2017,1,47
0110,2017,2,55
0110,2017,3,45
0110,2017,4,52
0110,2017,5,57
0110,2017,6,64
0110,2017,7,53
0110,2017,8,72
0110,2017,9,52
0110,2017,10,56
0110,2017,11,54
0110,2017,12,59
0110,2017,13,59
0110,2017,14,56
0110,2017,15,61
0110,2017,16,58
0110,2017,17,50
0110,2017,18,54
0110,2017,19,56
0110,2017,20,56
0110,2017,21,60
0110,2017,22,49
0110,2017,23,52
0110,2017,24,52
0110,2017,25,52
0110,2017,26,48
0110,2017,27,56
0110,2017,28,68
0110,2017,29,43
0110,2017,30,47
0110,2017,31,45
0110,2017,32,57
0110,2017,33,32
0110,2017,34,50
0110,2017,35,44
0110,2017,36,35
0110,2017,37,45
0110,2017,38,30
0110,2017,39,37
0110,2017,40,40
0110,2017,41,43
0110,2017,42,51
0110,2017,43,43
0110,2017,44,45
0110,2017,45,49
0110,2017,46,50
0110,2017,47,53
0110,2017,48,61
0110,2017,49,49
0110,2017,50,57
0110,2017,51,54
0110,2017,52,55
0110,2017,53,7
0110,2018,1,54
0110,2018,2,52
0110,2018,3,72
0110,2018,4,67
0110,2018,5,62
0110,2018,6,75
0110,2018,7,69
0110,2018,8,60
0110,2018,9,73
0110,2018,10,63
0110,2018,11,76
0110,2018,12,71
0110,2018,13,58
0110,2018,14,52
0110,2018,15,54
0110,2018,16,71
0110,2018,17,73
0110,2018,18,59
0110,2018,19,48
0110,2018,20,51
0110,2018,21,46
0110,2018,22,63
0110,2018,23,56
0110,2018,24,54
0110,2018,25,49
0110,2018,26,38
0110,2018,27,44
0110,2018,28,34
0110,2018,29,38
0110,2018,30,62
0110,2018,31,50
0110,2018,32,55
0110,2018,33,48
0110,2018,34,51
0110,2018,35,54
0110,2018,36,49
0110,2018,37,34
0110,2018,38,51
0110,2018,39,41
0110,2018,40,55
0110,2018,41,47
0110,2018,42,51
0110,2018,43,40
0110,2018,44,54
0110,2018,45,54
0110,2018,46,55
0110,2018,47,46
0110,2018,48,65
0110,2018,49,50
0110,2018,50,58
0110,2018,51,51
0110,2018,52,59
0110,2018,53,9
0110,2019,1,54
0110,2019,2,70
0110,2019,3,67
0110,2019,4,62
0110,2019,5,78
0110,2019,6,38
0110,2019,7,81
0110,2019,8,56
0110,2019,9,53
0110,2019,10,52
0110,2019,11,68
0110,2019,12,49
0110,2019,13,62
0110,2019,14,53
0110,2019,15,80
0110,2019,16,63
0110,2019,17,56
0110,2019,18,69
0110,2019,19,72
0110,2019,20,59
0110,2019,21,62
0110,2019,22,49
0110,2019,23,67
0110,2019,24,63
0110,2019,25,53
0110,2019,26,48
0110,2019,27,58
0110,2019,28,54
0110,2019,29,61
0110,2019,30,58
0110,2019,31,53
0110,2019,32,44
0110,2019,33,54
0110,2019,34,49
0110,2019,35,44
0110,2019,36,57
0110,2019,37,55
0110,2019,38,64
0110,2019,39,57
0110,2019,40,55
0110,2019,41,61
0110,2019,42,55
0110,2019,43,55
0110,2019,44,54
0110,2019,45,47
0110,2019,46,59
0110,2019,47,58
0110,2019,48,66
0110,2019,49,53
0110,2019,50,66
0110,2019,51,68
0110,2019,52,81
0110,2019,53,27
0111,2016,1,5
0111,2016,2,46
0111,2016,3,34
0111,2016,4,37
0111,2016,5,50
0111,2016,6,69
0111,2016,7,39
0111,2016,8,71
0111,2016,9,58
0111,2016,10,62
0111,2016,11,51
0111,2016,12,64
0111,2016,13,47
0111,2016,14,46
0111,2016,15,42
0111,2016,16,32
0111,2016,17,39
0111,2016,18,37
