ID1_CITY,year,week,case_c
0101,2016,1,12
0101,2016,2,65
0101,2016,3,59
0101,2016,4,62
0101,2016,5,82
0101,2016,6,82
0101,2016,7,25
0101,2016,8,89
0101,2016,9,70
0101,2016,10,69
0101,2016,11,78
0101,2016,12,55
0101,2016,13,65
0101,2016,14,71
0101,2016,15,55
0101,2016,16,75
0101,2016,17,84
0101,2016,18,66
0101,2016,19,74
0101,2016,20,60
0101,2016,21,69
0101,2016,22,59
0101,2016,23,52
0101,2016,24,49
0101,2016,25,59
0101,2016,26,53
0101,2016,27,44
0101,2016,28,55
0101,2016,29,53
0101,2016,30,52
0101,2016,31,37
0101,2016,32,64
0101,2016,33,58
0101,2016,34,47
0101,2016,35,57
0101,2016,36,44
0101,2016,37,45
0101,2016,38,47
0101,2016,39,49
0101,2016,40,34
0101,2016,41,62
0101,2016,42,50
0101,2016,43,47
0101,2016,44,43
0101,2016,45,71
0101,2016,46,64
0101,2016,47,69
0101,2016,48,66
0101,2016,49,58
0101,2016,50,57
0101,2016,51,56
0101,2016,52,61
0101,2016,53,69
0101,2017,1,70
0101,2017,2,66
0101,2017,3,61
0101,2017,4,82
0101,2017,5,55
0101,2017,6,56
0101,2017,7,65
0101,2017,8,78
0101,2017,9,52
0101,2017,10,65
0101,2017,11,50
0101,2017,12,76
0101,2017,13,88
0101,2017,14,64
0101,2017,15,73
0101,2017,16,68
0101,2017,17,67
0101,2017,18,67
0101,2017,19,77
0101,2017,20,77
0101,2017,21,55
0101,2017,22,50
0101,2017,23,70
0101,2017,24,70
0101,2017,25,63
0101,2017,26,64
0101,2017,27,55
0101,2017,28,69
0101,2017,29,54
0101,2017,30,59
0101,2017,31,55
0101,2017,32,63
0101,2017,33,45
0101,2017,34,54
0101,2017,35,49
0101,2017,36,65
0101,2017,37,69
0101,2017,38,64
0101,2017,39,60
0101,2017,40,59
0101,2017,41,50
0101,2017,42,64
0101,2017,43,58
0101,2017,44,82
0101,2017,45,62
0101,2017,46,70
0101,2017,47,47
0101,2017,48,71
0101,2017,49,71
0101,2017,50,77
0101,2017,51,76
0101,2017,52,94
0101,2018,1,78
0101,2018,2,82
0101,2018,3,72
0101,2018,4,65
0101,2018,5,70
0101,2018,6,85
0101,2018,7,62
0101,2018,8,72
0101,2018,9,72
0101,2018,10,77
0101,2018,11,74
0101,2018,12,85
0101,2018,13,68
0101,2018,14,74
0101,2018,15,76
0101,2018,16,70
0101,2018,17,66
0101,2018,18,49
0101,2018,19,52
0101,2018,20,65
0101,2018,21,52
0101,2018,22,60
0101,2018,23,60
0101,2018,24,52
0101,2018,25,45
0101,2018,26,50
0101,2018,27,51
0101,2018,28,51
0101,2018,29,60
0101,2018,30,54
0101,2018,31,52
0101,2018,32,56
0101,2018,33,58
0101,2018,34,55
0101,2018,35,55
0101,2018,36,52
0101,2018,37,55
0101,2018,38,54
0101,2018,39,50
0101,2018,40,68
0101,2018,41,48
0101,2018,42,57
0101,2018,43,69
0101,2018,44,68
0101,2018,45,59
0101,2018,46,56
0101,2018,47,50
0101,2018,48,83
0101,2018,49,70
0101,2018,50,77
0101,2018,51,67
0101,2018,52,74
0101,2018,53,13
0101,2019,1,45
0101,2019,2,78
0101,2019,3,72
0101,2019,4,100
0101,2019,5,116
0101,2019,6,32
0101,2019,7,89
0101,2019,8,81
0101,2019,9,65
0101,2019,10,72
0101,2019,11,74
0101,2019,12,80
0101,2019,13,82
0101,2019,14,54
0101,2019,15,77
0101,2019,16,71
0101,2019,17,69
0101,2019,18,53
0101,2019,19,76
0101,2019,20,69
0101,2019,21,80
0101,2019,22,72
0101,2019,23,58
0101,2019,24,74
0101,2019,25,67
0101,2019,26,77
0101,2019,27,53
