ID1_CITY,year,month,case_c
0110,2017,6,305
0110,2017,7,304
0110,2017,8,269
0110,2017,9,266
0110,2017,10,300
0110,2017,11,332
0110,2017,12,386
0110,2018,1,374
0110,2018,2,354
0110,2018,3,411
0110,2018,4,317
0110,2018,5,367
0110,2018,6,292
0110,2018,7,255
0110,2018,8,300
0110,2018,9,281
0110,2018,10,301
0110,2018,11,327
0110,2018,12,365
0110,2019,1,404
0110,2019,2,326
0110,2019,3,363
0110,2019,4,405
0110,2019,5,372
0110,2019,6,371
0110,2019,7,348
0110,2019,8,321
0110,2019,9,318
0110,2019,10,363
0110,2019,11,378
0110,2019,12,440
0111,2016,1,217
0111,2016,2,256
0111,2016,3,264
0111,2016,4,216
0111,2016,5,220
0111,2016,6,172
0111,2016,7,171
0111,2016,8,195
0111,2016,9,176
0111,2016,10,193
0111,2016,11,227
0111,2016,12,218
0111,2017,1,246
0111,2017,2,239
0111,2017,3,244
0111,2017,4,226
0111,2017,5,250
0111,2017,6,226
0111,2017,7,206
0111,2017,8,174
0111,2017,9,208
0111,2017,10,212
0111,2017,11,216
0111,2017,12,276
0111,2018,1,257
0111,2018,2,241
0111,2018,3,295
0111,2018,4,263
0111,2018,5,247
0111,2018,6,243
0111,2018,7,197
0111,2018,8,202
0111,2018,9,206
0111,2018,10,246
0111,2018,11,247
0111,2018,12,291
0111,2019,1,324
0111,2019,2,256
0111,2019,3,299
0111,2019,4,284
0111,2019,5,274
0111,2019,6,231
0111,2019,7,244
0111,2019,8,185
0111,2019,9,230
0111,2019,10,245
0111,2019,11,245
0111,2019,12,290
0112,2016,1,102
0112,2016,2,92
0112,2016,3,93
0112,2016,4,98
0112,2016,5,85
0112,2016,6,82
0112,2016,7,69
0112,2016,8,75
0112,2016,9,79
0112,2016,10,81
0112,2016,11,93
0112,2016,12,107
0112,2017,1,95
0112,2017,2,105
0112,2017,3,116
0112,2017,4,87
0112,2017,5,107
0112,2017,6,93
0112,2017,7,90
0112,2017,8,81
0112,2017,9,70
0112,2017,10,84
0112,2017,11,95
0112,2017,12,104
0112,2018,1,105
0112,2018,2,88
0112,2018,3,107
0112,2018,4,96
0112,2018,5,85
0112,2018,6,79
0112,2018,7,80
0112,2018,8,72
0112,2018,9,88
0112,2018,10,81
0112,2018,11,88
0112,2018,12,114
0112,2019,1,121
0112,2019,2,95
0112,2019,3,87
0112,2019,4,103
0112,2019,5,86
0112,2019,6,95
0112,2019,7,104
0112,2019,8,86
0112,2019,9,95
0112,2019,10,97
0112,2019,11,99
0112,2019,12,128
0115,2016,1,97
0115,2016,2,137
0115,2016,3,107
0115,2016,4,111
0115,2016,5,104
0115,2016,6,96
0115,2016,7,89
0115,2016,8,77
0115,2016,9,81
0115,2016,10,113
0115,2016,11,95
0115,2016,12,133
0115,2017,1,120
0115,2017,2,130
0115,2017,3,139
0115,2017,4,91
0115,2017,5,126
0115,2017,6,116
0115,2017,7,100
0115,2017,8,79
0115,2017,9,94
0115,2017,10,96
0115,2017,11,115
0115,2017,12,135
0115,2018,1,126
0115,2018,2,121
0115,2018,3,134
0115,2018,4,137
0115,2018,5,103
0115,2018,6,112
0115,2018,7,124
0115,2018,8,113
0115,2018,9,104
0115,2018,10,115
0115,2018,11,121
0115,2018,12,125
0115,2019,1,148
0115,2019,2,109
0115,2019,3,128
0115,2019,4,124
0115,2019,5,140
0115,2019,6,112
0115,2019,7,125
0115,2019,8,102
0115,2019,9,99
0115,2019,10,127
0115,2019,11,133
0115,2019,12,140
0116,2016,1,96
0116,2016,2,101
0116,2016,3,101
0116,2016,4,98
0116,2016,5,87
0116,2016,6,72
0116,2016,7,73
0116,2016,8,67
0116,2016,9,61
0116,2016,10,69
0116,2016,11,83
0116,2016,12,92
0116,2017,1,91
0116,2017,2,108
0116,2017,3,111
0116,2017,4,108
0116,2017,5,89
0116,2017,6,95
0116,2017,7,91
0116,2017,8,82
0116,2017,9,78
0116,2017,10,78
0116,2017,11,103
0116,2017,12,100
0116,2018,1,114
0116,2018,2,91
0116,2018,3,120
0116,2018,4,116
0116,2018,5,105
0116,2018,6,82
0116,2018,7,85
0116,2018,8,93
0116,2018,9,80
0116,2018,10,104
0116,2018,11,110
0116,2018,12,112
0116,2019,1,118
0116,2019,2,106
0116,2019,3,126
0116,2019,4,111
0116,2019,5,127
0116,2019,6,97
0116,2019,7,97
0116,2019,8,102
0116,2019,9,95
0116,2019,10,121
0116,2019,11,108
0116,2019,12,116
0117,2016,1,191
0117,2016,2,192
0117,2016,3,215
0117,2016,4,184
0117,2016,5,164
0117,2016,6,153
0117,2016,7,130
0117,2016,8,138
0117,2016,9,138
0117,2016,10,140
0117,2016,11,180
0117,2016,12,153
0117,2017,1,180
0117,2017,2,163
0117,2017,3,181
0117,2017,4,169
0117,2017,5,178
0117,2017,6,149
0117,2017,7,142
0117,2017,8,129
0117,2017,9,139
0117,2017,10,133
0117,2017,11,159
0117,2017,12,191
0117,2018,1,204
0117,2018,2,201
0117,2018,3,188
0117,2018,4,179
0117,2018,5,186
0117,2018,6,137
0117,2018,7,146
0117,2018,8,150
0117,2018,9,153
0117,2018,10,162
0117,2018,11,180
0117,2018,12,185
0117,2019,1,216
0117,2019,2,184
0117,2019,3,222
0117,2019,4,182
0117,2019,5,204
0117,2019,6,170
0117,2019,7,167
0117,2019,8,165
0117,2019,9,182
0117,2019,10,203
0117,2019,11,190
0117,2019,12,215
0118,2016,1,274
0118,2016,2,275
0118,2016,3,296
0118,2016,4,244
0118,2016,5,230
0118,2016,6,197
0118,2016,7,203
0118,2016,8,191
0118,2016,9,190
0118,2016,10,233
0118,2016,11,228
0118,2016,12,263
0118,2017,1,261
0118,2017,2,239
0118,2017,3,259
0118,2017,4,247
0118,2017,5,234
0118,2017,6,230
0118,2017,7,236
0118,2017,8,221
0118,2017,9,192
0118,2017,10,206
0118,2017,11,246
0118,2017,12,283
0118,2018,1,269
0118,2018,2,234
0118,2018,3,278
0118,2018,4,275
0118,2018,5,233
0118,2018,6,206
0118,2018,7,211
0118,2018,8,210
0118,2018,9,176
0118,2018,10,246
0118,2018,11,241
0118,2018,12,254
0118,2019,1,294
0118,2019,2,253
0118,2019,3,271
0118,2019,4,268
0118,2019,5,277
0118,2019,6,246
0118,2019,7,253
0118,2019,8,195
0118,2019,9,215
0118,2019,10,281
0118,2019,11,265
0118,2019,12,304
0119,2016,1,130
0119,2016,2,129
0119,2016,3,143
0119,2016,4,115
0119,2016,5,105
0119,2016,6,132
0119,2016,7,98
0119,2016,8,82
0119,2016,9,96
0119,2016,10,105
0119,2016,11,130
0119,2016,12,145
0119,2017,1,132
0119,2017,2,122
0119,2017,3,137
0119,2017,4,126
0119,2017,5,144
0119,2017,6,118
0119,2017,7,111
0119,2017,8,113
0119,2017,9,108
0119,2017,10,109
0119,2017,11,121
0119,2017,12,128
0119,2018,1,146
0119,2018,2,134
0119,2018,3,161
0119,2018,4,127
0119,2018,5,142
0119,2018,6,108
0119,2018,7,99
0119,2018,8,97
0119,2018,9,119
0119,2018,10,140
0119,2018,11,116
0119,2018,12,141
0119,2019,1,141
0119,2019,2,110
0119,2019,3,129
0119,2019,4,127
0119,2019,5,125
0119,2019,6,111
0119,2019,7,126
0119,2019,8,111
0119,2019,9,112
0119,2019,10,130
0119,2019,11,146
0119,2019,12,146
0120,2016,1,76
0120,2016,2,87
0120,2016,3,80
0120,2016,4,81
0120,2016,5,75
0120,2016,6,51
0120,2016,7,53
0120,2016,8,69
0120,2016,9,52
0120,2016,10,71
0120,2016,11,86
0120,2016,12,94
0120,2017,1,83
0120,2017,2,90
0120,2017,3,76
0120,2017,4,73
0120,2017,5,77
0120,2017,6,73
0120,2017,7,75
0120,2017,8,64
0120,2017,9,63
0120,2017,10,53
0120,2017,11,72
0120,2017,12,79
0120,2018,1,69
0120,2018,2,66
0120,2018,3,68
0120,2018,4,84
0120,2018,5,65
0120,2018,6,62
0120,2018,7,58
0120,2018,8,61
0120,2018,9,47
0120,2018,10,80
0120,2018,11,72
0120,2018,12,76
0120,2019,1,78
0120,2019,2,86
0120,2019,3,74
0120,2019,4,79
0120,2019,5,71
0120,2019,6,63
0120,2019,7,77
0120,2019,8,67
0120,2019,9,74
0120,2019,10,76
0120,2019,11,69
0120,2019,12,83
0301,2016,1,71
0301,2016,2,83
0301,2016,3,76
0301,2016,4,76
0301,2016,5,75
0301,2016,6,73
0301,2016,7,53
0301,2016,8,61
0301,2016,9,49
0301,2016,10,74
0301,2016,11,59
0301,2016,12,65
0301,2017,1,71
0301,2017,2,64
0301,2017,3,75
0301,2017,4,66
0301,2017,5,70
0301,2017,6,70
0301,2017,7,63
0301,2017,8,56
0301,2017,9,64
0301,2017,10,73
0301,2017,11,64
0301,2017,12,85
0301,2018,1,69
0301,2018,2,81
0301,2018,3,94
0301,2018,4,73
0301,2018,5,72
0301,2018,6,53
0301,2018,7,58
0301,2018,8,70
0301,2018,9,62
0301,2018,10,67
0301,2018,11,77
0301,2018,12,68
0301,2019,1,75
0301,2019,2,66
0301,2019,3,71
0301,2019,4,82
0301,2019,5,72
0301,2019,6,61
0301,2019,7,63
0301,2019,8,52
0301,2019,9,75
0301,2019,10,81
0301,2019,11,83
0301,2019,12,78
0302,2016,1,30
0302,2016,2,36
0302,2016,3,42
0302,2016,4,33
0302,2016,5,28
0302,2016,6,12
0302,2016,7,21
0302,2016,8,20
0302,2016,9,9
0302,2016,10,28
0302,2016,11,29
0302,2016,12,24
0302,2017,1,19
0302,2017,2,23
0302,2017,3,27
0302,2017,4,29
0302,2017,5,21
0302,2017,6,9
0302,2017,7,20
0302,2017,8,7
0302,2017,9,10
0302,2017,10,20
0302,2017,11,26
0302,2017,12,29
0302,2018,1,33
0302,2018,2,28
0302,2018,3,34
0302,2018,4,26
0302,2018,5,12
0302,2018,6,17
0302,2018,7,8
0302,2018,8,27
0302,2018,9,11
0302,2018,10,10
0302,2018,11,23
0302,2018,12,22
0302,2019,1,25
0302,2019,2,20
0302,2019,3,26
0302,2019,4,16
0302,2019,5,21
0302,2019,6,21
0302,2019,7,17
0302,2019,8,10
0302,2019,9,16
0302,2019,10,16
0302,2019,11,21
0302,2019,12,23
0303,2016,1,32
0303,2016,2,43
0303,2016,3,42
0303,2016,4,42
0303,2016,5,29
0303,2016,6,35
0303,2016,7,12
0303,2016,8,19
0303,2016,9,10
0303,2016,10,34
0303,2016,11,32
0303,2016,12,49
0303,2017,1,35
0303,2017,2,36
0303,2017,3,38
0303,2017,4,36
0303,2017,5,32
0303,2017,6,29
0303,2017,7,37
0303,2017,8,36
0303,2017,9,25
0303,2017,10,35
0303,2017,11,33
0303,2017,12,32
0303,2018,1,40
0303,2018,2,33
0303,2018,3,58
0303,2018,4,35
0303,2018,5,35
0303,2018,6,29
0303,2018,7,28
0303,2018,8,33
0303,2018,9,30
0303,2018,10,31
0303,2018,11,40
0303,2018,12,38
0303,2019,1,49
0303,2019,2,54
0303,2019,3,36
0303,2019,4,57
0303,2019,5,42
0303,2019,6,32
0303,2019,7,33
0303,2019,8,31
0303,2019,9,29
0303,2019,10,32
0303,2019,11,42
0303,2019,12,43
0304,2016,1,39
0304,2016,2,34
0304,2016,3,34
0304,2016,4,31
0304,2016,5,30
0304,2016,6,30
0304,2016,7,28
0304,2016,8,22
0304,2016,9,18
0304,2016,10,23
0304,2016,11,32
0304,2016,12,31
0304,2017,1,33
0304,2017,2,32
0304,2017,3,28
0304,2017,4,27
0304,2017,5,30
0304,2017,6,20
0304,2017,7,18
0304,2017,8,23
0304,2017,9,29
0304,2017,10,17
0304,2017,11,30
0304,2017,12,22
0304,2018,1,29
0304,2018,2,36
0304,2018,3,33
0304,2018,4,30
0304,2018,5,25
0304,2018,6,18
0304,2018,7,14
0304,2018,8,26
0304,2018,9,12
0304,2018,10,38
0304,2018,11,32
0304,2018,12,28
0304,2019,1,30
0304,2019,2,33
0304,2019,3,36
0304,2019,4,30
0304,2019,5,27
0304,2019,6,24
0304,2019,7,23
0304,2019,8,23
0304,2019,9,19
0304,2019,10,34
0304,2019,11,36
0304,2019,12,33
0305,2016,1,12
0305,2016,2,19
0305,2016,3,25
0305,2016,4,31
0305,2016,5,14
0305,2016,6,8
0305,2016,7,10
0305,2016,8,22
0305,2016,9,8
0305,2016,10,9
0305,2016,11,12
0305,2016,12,11
0305,2017,1,20
0305,2017,2,24
0305,2017,3,22
0305,2017,4,21
0305,2017,5,25
0305,2017,6,22
0305,2017,7,26
0305,2017,8,21
0305,2017,9,13
0305,2017,10,31
0305,2017,11,23
0305,2017,12,23
0305,2018,1,27
0305,2018,2,25
0305,2018,3,30
0305,2018,4,27
0305,2018,5,23
0305,2018,6,23
0305,2018,7,21
0305,2018,8,16
0305,2018,9,30
0305,2018,10,24
0305,2018,11,31
0305,2018,12,30
0305,2019,1,20
0305,2019,2,22
0305,2019,3,37
0305,2019,4,20
0305,2019,5,15
0305,2019,6,32
0305,2019,7,26
0305,2019,8,28
0305,2019,9,21
0305,2019,10,31
0305,2019,11,39
0305,2019,12,25
0306,2016,1,24
0306,2016,2,24
0306,2016,3,28
0306,2016,4,23
0306,2016,5,24
0306,2016,6,10
0306,2016,7,12
0306,2016,8,11
0306,2016,9,21
0306,2016,10,13
0306,2016,11,17
0306,2016,12,24
0306,2017,1,31
0306,2017,2,21
0306,2017,3,31
0306,2017,4,13
0306,2017,5,24
0306,2017,6,21
0306,2017,7,13
0306,2017,8,14
0306,2017,9,7
0306,2017,10,9
0306,2017,11,16
0306,2017,12,21
0306,2018,1,20
0306,2018,2,17
0306,2018,3,24
0306,2018,4,24
0306,2018,5,17
0306,2018,6,8
0306,2018,7,17
0306,2018,8,19
0306,2018,9,17
0306,2018,10,20
0306,2018,11,20
0306,2018,12,8
0306,2019,1,26
0306,2019,2,13
0306,2019,3,14
0306,2019,4,21
0306,2019,5,21
0306,2019,6,11
0306,2019,7,16
0306,2019,8,24
0306,2019,9,21
0306,2019,10,24
0306,2019,11,28
0306,2019,12,21
0307,2016,1,15
0307,2016,2,8
0307,2016,3,17
0307,2016,5,15
0307,2016,6,7
0307,2016,9,18
0307,2017,1,12
0307,2017,2,17
0307,2017,3,12
0307,2017,4,8
0307,2017,5,14
0307,2017,7,7
0307,2017,8,15
0307,2017,9,8
0307,2017,10,11
0307,2017,11,24
0307,2017,12,9
0307,2018,1,11
0307,2018,2,21
0307,2018,3,24
0307,2018,4,11
0307,2018,5,20
0307,2018,6,10
0307,2018,7,19
0307,2018,8,22
0307,2018,9,12
0307,2018,10,21
0307,2018,11,11
0307,2018,12,22
0307,2019,1,24
0307,2019,2,11
0307,2019,3,20
0307,2019,4,20
0307,2019,5,18
0307,2019,6,15
0307,2019,7,15
0307,2019,8,16
0307,2019,9,11
0307,2019,10,18
0307,2019,11,21
0307,2019,12,19
0308,2016,1,25
0308,2016,2,37
0308,2016,3,26
0308,2016,4,27
0308,2016,5,19
0308,2016,6,19
0308,2016,7,24
0308,2016,8,29
0308,2016,9,14
0308,2016,10,30
0308,2016,11,33
0308,2016,12,40
0308,2017,1,25
0308,2017,2,34
0308,2017,3,30
0308,2017,4,33
0308,2017,5,26
0308,2017,6,23
0308,2017,7,27
0308,2017,8,19
0308,2017,9,29
0308,2017,10,30
0308,2017,11,24
0308,2017,12,32
0308,2018,1,31
0308,2018,2,32
0308,2018,3,42
0308,2018,4,29
0308,2018,5,25
0308,2018,6,15
0308,2018,7,22
0308,2018,8,24
0308,2018,9,23
0308,2018,10,26
0308,2018,11,31
0308,2018,12,33
0308,2019,1,41
0308,2019,2,28
0308,2019,3,29
0308,2019,4,33
0308,2019,5,34
0308,2019,6,31
0308,2019,7,24
0308,2019,8,17
0308,2019,9,29
0308,2019,10,30
0308,2019,11,23
0308,2019,12,34
0309,2016,1,41
0309,2016,2,45
0309,2016,3,52
0309,2016,4,46
0309,2016,5,36
0309,2016,6,30
0309,2016,7,31
0309,2016,8,30
0309,2016,9,33
0309,2016,10,30
0309,2016,11,41
0309,2016,12,35
0309,2017,1,53
0309,2017,2,50
0309,2017,3,46
0309,2017,4,36
0309,2017,5,42
0309,2017,6,44
0309,2017,7,31
0309,2017,8,35
0309,2017,9,29
0309,2017,10,37
0309,2017,11,32
0309,2017,12,41
0309,2018,1,43
0309,2018,2,41
0309,2018,3,42
0309,2018,4,32
0309,2018,5,35
0309,2018,6,36
0309,2018,7,32
0309,2018,8,42
0309,2018,9,40
0309,2018,10,41
0309,2018,11,45
0309,2018,12,45
0309,2019,1,48
0309,2019,2,40
0309,2019,3,49
0309,2019,4,60
0309,2019,5,57
0309,2019,6,38
0309,2019,7,48
0309,2019,8,44
0309,2019,9,50
0309,2019,10,42
0309,2019,11,55
0309,2019,12,54
0310,2016,1,43
0310,2016,2,59
0310,2016,3,44
0310,2016,4,37
0310,2016,5,47
0310,2016,6,47
0310,2016,7,42
0310,2016,8,33
0310,2016,9,40
0310,2016,10,37
0310,2016,11,39
0310,2016,12,48
0310,2017,1,44
0310,2017,2,51
0310,2017,3,52
0310,2017,4,52
0310,2017,5,42
0310,2017,6,45
0310,2017,7,37
0310,2017,8,28
0310,2017,9,36
0310,2017,10,43
0310,2017,11,43
0310,2017,12,47
0310,2018,1,48
0310,2018,2,48
0310,2018,3,45
0310,2018,4,53
0310,2018,5,42
0310,2018,6,36
0310,2018,7,36
0310,2018,8,43
0310,2018,9,38
0310,2018,10,52
0310,2018,11,49
0310,2018,12,54
0310,2019,1,54
0310,2019,2,56
0310,2019,3,49
0310,2019,4,57
0310,2019,5,59
0310,2019,6,44
0310,2019,7,50
0310,2019,8,40
0310,2019,9,55
0310,2019,10,58
0310,2019,11,46
0310,2019,12,71
0311,2016,3,9
0311,2016,4,7
0311,2016,5,8
0311,2016,11,7
0311,2017,1,7
0311,2018,3,7
0311,2018,9,7
0311,2019,1,9
0311,2019,5,10
0311,2019,7,7
0311,2019,12,7
0312,2016,3,8
0312,2016,11,8
0312,2017,4,8
0312,2017,5,14
0312,2017,9,7
0312,2018,3,8
0312,2018,6,7
0312,2019,1,21
0312,2019,2,7
0312,2019,3,9
0312,2019,9,7
0312,2019,10,7
0312,2019,12,8
0313,2017,3,8
0313,2017,4,7
0313,2017,5,7
0313,2018,2,15
0313,2018,3,19
0313,2018,4,9
0313,2018,5,18
0313,2018,6,8
0313,2019,1,7
0313,2019,10,7
0314,2019,1,7
0314,2019,3,8
0314,2019,10,7
0315,2016,1,18
0315,2016,2,23
0315,2016,3,31
0315,2016,4,26
0315,2016,5,24
0315,2016,6,20
0315,2016,7,8
0315,2016,8,10
0315,2016,9,22
0315,2016,10,25
0315,2016,11,11
0315,2016,12,19
0315,2017,1,22
0315,2017,2,23
0315,2017,3,29
0315,2017,4,21
0315,2017,5,21
0315,2017,6,9
0315,2017,7,24
0315,2017,8,15
0315,2017,9,28
0315,2017,10,22
0315,2017,11,28
0315,2017,12,26
0315,2018,1,30
0315,2018,2,28
0315,2018,3,33
0315,2018,4,23
0315,2018,5,22
0315,2018,6,30
0315,2018,7,21
0315,2018,8,25
0315,2018,9,23
0315,2018,10,37
0315,2018,11,23
0315,2018,12,25
0315,2019,1,40
0315,2019,2,35
0315,2019,3,33
0315,2019,4,24
0315,2019,5,37
0315,2019,6,23
0315,2019,7,24
0315,2019,8,29
0315,2019,9,35
0315,2019,10,35
0315,2019,11,34
0315,2019,12,27
0316,2016,1,8
0316,2016,3,11
0316,2016,4,12
0316,2016,5,11
0316,2016,6,10
0316,2016,7,10
0316,2016,8,7
0316,2016,9,8
0316,2016,10,8
0316,2016,11,13
0316,2016,12,22
0316,2017,1,9
0316,2017,2,9
0316,2017,3,8
0316,2017,4,8
0316,2017,5,10
0316,2017,6,11
0316,2017,7,10
0316,2017,8,9
0316,2017,9,8
0316,2017,10,9
0316,2017,11,7
0316,2017,12,14
0316,2018,1,7
0316,2018,2,11
0316,2018,3,15
0316,2018,4,7
0316,2018,5,10
0316,2018,6,10
0316,2018,7,11
0316,2018,8,10
0316,2018,9,7
0316,2018,10,8
0316,2018,11,9
0316,2018,12,9
0316,2019,1,10
0316,2019,2,17
0316,2019,3,10
0316,2019,4,24
0316,2019,5,21
0316,2019,6,20
0316,2019,8,14
0316,2019,9,7
0316,2019,10,22
0316,2019,11,18
0316,2019,12,17
0317,2016,1,9
0317,2016,2,17
0317,2016,3,11
0317,2016,4,19
0317,2016,5,19
0317,2016,6,8
0317,2016,8,7
0317,2016,10,19
0317,2016,11,18
0317,2016,12,8
0317,2017,1,18
0317,2017,2,8
0317,2017,3,22
0317,2017,4,20
0317,2017,5,9
0317,2017,6,20
0317,2017,7,19
0317,2017,8,10
0317,2017,10,21
0317,2017,11,23
0317,2017,12,20
0317,2018,1,24
0317,2018,2,14
0317,2018,3,23
0317,2018,4,25
0317,2018,5,21
0317,2018,6,29
0317,2018,7,23
0317,2018,8,18
0317,2018,9,23
0317,2018,10,16
0317,2018,11,21
0317,2018,12,26
0317,2019,1,24
0317,2019,2,28
0317,2019,3,26
0317,2019,4,25
0317,2019,5,32
0317,2019,6,9
0317,2019,7,10
0317,2019,8,23
0317,2019,9,18
0317,2019,10,14
0317,2019,11,25
0317,2019,12,24
0318,2016,1,21
0318,2016,2,19
0318,2016,3,19
0318,2016,4,19
0318,2016,5,24
0318,2016,6,8
0318,2016,7,15
0318,2016,8,7
0318,2016,9,18
0318,2016,10,18
0318,2016,11,18
0318,2016,12,21
0318,2017,1,26
0318,2017,2,23
0318,2017,3,21
0318,2017,4,22
0318,2017,5,24
0318,2017,6,22
0318,2017,7,28
0318,2017,8,17
0318,2017,9,15
0318,2017,10,18
0318,2017,11,20
0318,2017,12,17
0318,2018,1,21
0318,2018,2,22
0318,2018,3,28
0318,2018,4,29
0318,2018,5,21
0318,2018,6,9
0318,2018,7,15
0318,2018,8,21
0318,2018,9,7
0318,2018,10,12
0318,2018,11,9
0318,2018,12,20
0318,2019,1,18
0318,2019,2,22
0318,2019,3,20
0318,2019,4,17
0318,2019,5,24
0318,2019,6,18
0318,2019,7,8
0318,2019,8,12
0318,2019,9,20
0318,2019,10,19
0318,2019,11,17
0318,2019,12,21
0319,2016,1,56
0319,2016,2,47
0319,2016,3,58
0319,2016,4,62
0319,2016,5,51
0319,2016,6,49
0319,2016,7,47
0319,2016,8,38
0319,2016,9,37
0319,2016,10,46
0319,2016,11,43
0319,2016,12,59
0319,2017,1,59
0319,2017,2,60
0319,2017,3,59
0319,2017,4,49
0319,2017,5,46
0319,2017,6,49
0319,2017,7,49
0319,2017,8,48
0319,2017,9,50
0319,2017,10,46
0319,2017,11,47
0319,2017,12,55
0319,2018,1,52
0319,2018,2,48
0319,2018,3,53
0319,2018,4,53
0319,2018,5,47
0319,2018,6,48
0319,2018,7,49
0319,2018,8,45
0319,2018,9,45
0319,2018,10,53
0319,2018,11,54
0319,2018,12,64
0319,2019,1,59
0319,2019,2,42
0319,2019,3,56
0319,2019,4,66
0319,2019,5,57
0319,2019,6,51
0319,2019,7,42
0319,2019,8,55
0319,2019,9,50
0319,2019,10,60
0319,2019,11,58
0319,2019,12,62
0320,2016,1,58
0320,2016,2,52
0320,2016,3,64
0320,2016,4,52
0320,2016,5,56
0320,2016,6,44
0320,2016,7,37
0320,2016,8,45
0320,2016,9,54
0320,2016,10,42
0320,2016,11,53
0320,2016,12,54
0320,2017,1,60
0320,2017,2,52
0320,2017,3,56
0320,2017,4,69
0320,2017,5,60
0320,2017,6,51
0320,2017,7,50
0320,2017,8,55
0320,2017,9,44
0320,2017,10,61
0320,2017,11,56
0320,2017,12,60
0320,2018,1,57
0320,2018,2,51
0320,2018,3,70
0320,2018,4,59
0320,2018,5,49
0320,2018,6,42
0320,2018,7,45
0320,2018,8,52
0320,2018,9,43
0320,2018,10,59
0320,2018,11,52
0320,2018,12,59
0320,2019,1,66
0320,2019,2,53
0320,2019,3,61
0320,2019,4,64
0320,2019,5,54
0320,2019,6,51
0320,2019,7,50
0320,2019,8,44
0320,2019,9,51
0320,2019,10,60
0320,2019,11,58
0320,2019,12,67
0321,2016,3,14
0321,2016,6,7
0321,2017,4,9
0321,2018,2,7
0321,2018,4,7
0321,2018,6,7
0321,2019,2,7
0321,2019,5,7
0321,2019,10,7
0322,2016,1,32
0322,2016,2,35
0322,2016,3,33
0322,2016,4,27
0322,2016,5,26
0322,2016,6,19
0322,2016,7,24
0322,2016,8,17
0322,2016,9,18
0322,2016,10,26
0322,2016,11,13
0322,2016,12,26
0322,2017,1,30
0322,2017,2,24
0322,2017,3,29
0322,2017,4,25
0322,2017,5,17
0322,2017,6,22
