ID1_CITY,year,month,case_c
0109,2018,9,1711
0109,2018,10,2110
0109,2018,11,1939
0109,2018,12,2250
0109,2019,1,2627
0109,2019,2,2201
0109,2019,3,2195
0109,2019,4,2054
0109,2019,5,2004
0109,2019,6,1752
0109,2019,7,1653
0109,2019,8,1614
0109,2019,9,1708
0109,2019,10,1959
0109,2019,11,2089
0109,2019,12,2318
0110,2016,1,8887
0110,2016,2,10560
0110,2016,3,9993
0110,2016,4,7646
0110,2016,5,6796
0110,2016,6,5566
0110,2016,7,5277
0110,2016,8,5804
0110,2016,9,5755
0110,2016,10,6307
0110,2016,11,7608
0110,2016,12,7998
0110,2017,1,7738
0110,2017,2,7580
0110,2017,3,7825
0110,2017,4,7075
0110,2017,5,7048
0110,2017,6,6414
0110,2017,7,6066
0110,2017,8,5153
0110,2017,9,5413
0110,2017,10,6453
0110,2017,11,7190
0110,2017,12,8465
0110,2018,1,9001
0110,2018,2,8177
0110,2018,3,8794
0110,2018,4,7079
0110,2018,5,6151
0110,2018,6,5198
0110,2018,7,5248
0110,2018,8,5758
0110,2018,9,5998
0110,2018,10,6967
0110,2018,11,6750
0110,2018,12,7956
0110,2019,1,9210
0110,2019,2,7655
0110,2019,3,7838
0110,2019,4,7164
0110,2019,5,6856
0110,2019,6,6009
0110,2019,7,5808
0110,2019,8,5445
0110,2019,9,6118
0110,2019,10,7057
0110,2019,11,7427
0110,2019,12,8499
0111,2016,1,5993
0111,2016,2,7098
0111,2016,3,6628
0111,2016,4,4998
0111,2016,5,4560
0111,2016,6,3780
0111,2016,7,3583
0111,2016,8,3977
0111,2016,9,3888
0111,2016,10,4200
0111,2016,11,5060
0111,2016,12,5496
0111,2017,1,5386
0111,2017,2,5207
0111,2017,3,5579
0111,2017,4,4961
0111,2017,5,4953
0111,2017,6,4397
0111,2017,7,4214
0111,2017,8,3553
0111,2017,9,3836
0111,2017,10,4350
0111,2017,11,4969
0111,2017,12,5804
0111,2018,1,6439
0111,2018,2,5789
0111,2018,3,6228
0111,2018,4,5053
0111,2018,5,4396
0111,2018,6,3766
0111,2018,7,3749
0111,2018,8,4032
0111,2018,9,4260
0111,2018,10,5002
0111,2018,11,4797
0111,2018,12,5659
0111,2019,1,6492
0111,2019,2,5327
0111,2019,3,5518
0111,2019,4,4887
0111,2019,5,4781
0111,2019,6,4127
0111,2019,7,4016
0111,2019,8,3792
0111,2019,9,4048
0111,2019,10,4804
0111,2019,11,5162
0111,2019,12,5913
0112,2016,1,2422
0112,2016,2,2827
0112,2016,3,2735
0112,2016,4,2126
0112,2016,5,1888
0112,2016,6,1534
0112,2016,7,1446
0112,2016,8,1648
0112,2016,9,1693
0112,2016,10,1764
0112,2016,11,2093
0112,2016,12,2166
0112,2017,1,2250
0112,2017,2,2169
0112,2017,3,2340
0112,2017,4,2051
0112,2017,5,1960
0112,2017,6,1878
0112,2017,7,1759
0112,2017,8,1485
0112,2017,9,1653
0112,2017,10,1845
0112,2017,11,2153
0112,2017,12,2423
0112,2018,1,2497
0112,2018,2,2375
0112,2018,3,2478
0112,2018,4,2015
0112,2018,5,1720
0112,2018,6,1568
0112,2018,7,1581
0112,2018,8,1631
0112,2018,9,1701
0112,2018,10,2063
0112,2018,11,1962
0112,2018,12,2310
0112,2019,1,2732
0112,2019,2,2246
0112,2019,3,2354
0112,2019,4,2217
0112,2019,5,2043
0112,2019,6,1755
0112,2019,7,1740
0112,2019,8,1715
0112,2019,9,1783
0112,2019,10,2127
0112,2019,11,2229
0112,2019,12,2609
0115,2016,1,2344
0115,2016,2,2828
0115,2016,3,2702
0115,2016,4,2104
0115,2016,5,1800
0115,2016,6,1456
0115,2016,7,1430
0115,2016,8,1514
0115,2016,9,1556
0115,2016,10,1677
0115,2016,11,2109
0115,2016,12,2094
0115,2017,1,2128
0115,2017,2,2047
0115,2017,3,2191
0115,2017,4,2052
0115,2017,5,1917
0115,2017,6,1672
0115,2017,7,1714
0115,2017,8,1400
0115,2017,9,1432
0115,2017,10,1739
0115,2017,11,1993
0115,2017,12,2268
0115,2018,1,2391
0115,2018,2,2098
0115,2018,3,2270
0115,2018,4,1883
0115,2018,5,1631
0115,2018,6,1462
0115,2018,7,1382
0115,2018,8,1508
0115,2018,9,1619
0115,2018,10,1846
0115,2018,11,1765
0115,2018,12,2114
0115,2019,1,2411
0115,2019,2,2000
0115,2019,3,2067
0115,2019,4,1885
0115,2019,5,1811
0115,2019,6,1600
0115,2019,7,1517
0115,2019,8,1495
0115,2019,9,1585
0115,2019,10,1802
0115,2019,11,1877
0115,2019,12,2203
0116,2016,1,1908
0116,2016,2,2211
0116,2016,3,2216
0116,2016,4,1769
0116,2016,5,1544
0116,2016,6,1272
0116,2016,7,1216
0116,2016,8,1329
0116,2016,9,1275
0116,2016,10,1396
0116,2016,11,1691
0116,2016,12,1745
0116,2017,1,1682
0116,2017,2,1680
0116,2017,3,1744
0116,2017,4,1559
0116,2017,5,1493
0116,2017,6,1442
0116,2017,7,1359
0116,2017,8,1130
0116,2017,9,1186
0116,2017,10,1385
0116,2017,11,1510
0116,2017,12,1810
0116,2018,1,1975
0116,2018,2,1748
0116,2018,3,1900
0116,2018,4,1623
0116,2018,5,1336
0116,2018,6,1113
0116,2018,7,1138
0116,2018,8,1304
0116,2018,9,1303
0116,2018,10,1526
0116,2018,11,1447
0116,2018,12,1700
0116,2019,1,1992
0116,2019,2,1599
0116,2019,3,1661
0116,2019,4,1495
0116,2019,5,1457
0116,2019,6,1292
0116,2019,7,1231
0116,2019,8,1174
0116,2019,9,1225
0116,2019,10,1494
0116,2019,11,1562
0116,2019,12,1756
0117,2016,1,5213
0117,2016,2,6233
0117,2016,3,5823
0117,2016,4,4445
0117,2016,5,3964
0117,2016,6,3286
0117,2016,7,3128
0117,2016,8,3531
0117,2016,9,3336
0117,2016,10,3695
0117,2016,11,4480
0117,2016,12,4689
0117,2017,1,4155
0117,2017,2,4213
0117,2017,3,4455
0117,2017,4,3957
0117,2017,5,3975
0117,2017,6,3529
0117,2017,7,3425
0117,2017,8,2910
0117,2017,9,3075
0117,2017,10,3546
0117,2017,11,3886
0117,2017,12,4600
0117,2018,1,5261
0117,2018,2,4567
0117,2018,3,4836
0117,2018,4,4163
0117,2018,5,3595
0117,2018,6,3117
0117,2018,7,3123
0117,2018,8,3308
0117,2018,9,3537
0117,2018,10,4136
0117,2018,11,3916
0117,2018,12,4530
0117,2019,1,5393
0117,2019,2,4413
0117,2019,3,4521
0117,2019,4,4121
0117,2019,5,3928
0117,2019,6,3500
0117,2019,7,3258
0117,2019,8,3151
0117,2019,9,3481
0117,2019,10,3907
0117,2019,11,4262
0117,2019,12,4831
0118,2016,1,6280
0118,2016,2,7607
0118,2016,3,6977
0118,2016,4,5436
0118,2016,5,4830
0118,2016,6,4046
0118,2016,7,3776
0118,2016,8,4252
0118,2016,9,4154
0118,2016,10,4510
0118,2016,11,5299
0118,2016,12,5604
0118,2017,1,5325
0118,2017,2,5197
0118,2017,3,5490
0118,2017,4,4935
0118,2017,5,4798
0118,2017,6,4415
0118,2017,7,4344
0118,2017,8,3497
0118,2017,9,3770
0118,2017,10,4249
0118,2017,11,4854
0118,2017,12,6048
0118,2018,1,6116
0118,2018,2,5751
0118,2018,3,6160
0118,2018,4,5025
0118,2018,5,4313
0118,2018,6,3660
0118,2018,7,3781
0118,2018,8,3940
0118,2018,9,4251
0118,2018,10,4810
0118,2018,11,4608
0118,2018,12,5477
0118,2019,1,6335
0118,2019,2,5283
0118,2019,3,5323
0118,2019,4,5001
0118,2019,5,4713
0118,2019,6,4031
0118,2019,7,3924
0118,2019,8,3820
0118,2019,9,4065
0118,2019,10,4775
0118,2019,11,4971
0118,2019,12,5787
0119,2016,1,2814
0119,2016,2,3328
0119,2016,3,3247
0119,2016,4,2444
0119,2016,5,2188
0119,2016,6,1829
0119,2016,7,1723
0119,2016,8,1930
0119,2016,9,1829
0119,2016,10,2029
0119,2016,11,2468
0119,2016,12,2542
0119,2017,1,2498
0119,2017,2,2395
0119,2017,3,2475
0119,2017,4,2209
0119,2017,5,2186
0119,2017,6,2005
0119,2017,7,1925
0119,2017,8,1646
0119,2017,9,1771
0119,2017,10,1908
0119,2017,11,2273
0119,2017,12,2629
0119,2018,1,2760
0119,2018,2,2464
0119,2018,3,2782
0119,2018,4,2195
0119,2018,5,1937
0119,2018,6,1605
0119,2018,7,1604
0119,2018,8,1810
0119,2018,9,1844
0119,2018,10,2137
0119,2018,11,2026
0119,2018,12,2411
0119,2019,1,2562
0119,2019,2,2152
0119,2019,3,2267
0119,2019,4,2049
0119,2019,5,1920
0119,2019,6,1687
0119,2019,7,1619
0119,2019,8,1564
0119,2019,9,1787
0119,2019,10,2027
0119,2019,11,2026
0119,2019,12,2333
0120,2016,1,1424
0120,2016,2,1712
0120,2016,3,1711
0120,2016,4,1252
0120,2016,5,1206
0120,2016,6,948
0120,2016,7,929
0120,2016,8,994
0120,2016,9,969
0120,2016,10,1052
0120,2016,11,1275
0120,2016,12,1279
0120,2017,1,1220
0120,2017,2,1190
0120,2017,3,1276
0120,2017,4,1147
0120,2017,5,1148
0120,2017,6,1073
0120,2017,7,1011
0120,2017,8,838
0120,2017,9,827
0120,2017,10,1021
0120,2017,11,1047
0120,2017,12,1334
0120,2018,1,1457
0120,2018,2,1264
0120,2018,3,1426
0120,2018,4,1202
0120,2018,5,1029
0120,2018,6,926
0120,2018,7,810
0120,2018,8,890
0120,2018,9,933
0120,2018,10,1134
0120,2018,11,1043
0120,2018,12,1257
0120,2019,1,1431
0120,2019,2,1149
0120,2019,3,1230
0120,2019,4,1144
0120,2019,5,1135
0120,2019,6,941
0120,2019,7,886
0120,2019,8,807
0120,2019,9,901
0120,2019,10,1127
0120,2019,11,1137
0120,2019,12,1333
0301,2016,1,2463
0301,2016,2,3067
0301,2016,3,2914
0301,2016,4,2204
0301,2016,5,1962
0301,2016,6,1541
0301,2016,7,1493
0301,2016,8,1798
0301,2016,9,1758
0301,2016,10,1889
0301,2016,11,2078
0301,2016,12,2216
0301,2017,1,2209
0301,2017,2,2136
0301,2017,3,2171
0301,2017,4,1934
0301,2017,5,1834
0301,2017,6,1728
0301,2017,7,1721
0301,2017,8,1478
0301,2017,9,1494
0301,2017,10,1736
0301,2017,11,1908
0301,2017,12,2157
0301,2018,1,2400
0301,2018,2,2219
0301,2018,3,2381
0301,2018,4,1967
0301,2018,5,1613
0301,2018,6,1374
0301,2018,7,1479
0301,2018,8,1594
0301,2018,9,1629
0301,2018,10,1831
0301,2018,11,1806
0301,2018,12,2063
0301,2019,1,2372
0301,2019,2,1987
0301,2019,3,2059
0301,2019,4,1862
0301,2019,5,1829
0301,2019,6,1534
0301,2019,7,1471
0301,2019,8,1503
0301,2019,9,1606
0301,2019,10,1771
0301,2019,11,1848
0301,2019,12,2088
0302,2016,1,433
0302,2016,2,534
0302,2016,3,581
0302,2016,4,415
0302,2016,5,354
0302,2016,6,291
0302,2016,7,280
0302,2016,8,328
0302,2016,9,362
0302,2016,10,366
0302,2016,11,367
0302,2016,12,437
0302,2017,1,403
0302,2017,2,369
0302,2017,3,404
0302,2017,4,343
0302,2017,5,351
0302,2017,6,355
0302,2017,7,349
0302,2017,8,312
0302,2017,9,295
0302,2017,10,342
0302,2017,11,337
0302,2017,12,416
0302,2018,1,432
0302,2018,2,387
0302,2018,3,442
0302,2018,4,365
0302,2018,5,286
0302,2018,6,254
0302,2018,7,266
0302,2018,8,261
0302,2018,9,278
0302,2018,10,317
0302,2018,11,324
0302,2018,12,385
0302,2019,1,424
0302,2019,2,354
0302,2019,3,368
0302,2019,4,376
0302,2019,5,300
0302,2019,6,270
0302,2019,7,274
0302,2019,8,272
0302,2019,9,300
0302,2019,10,334
0302,2019,11,383
0302,2019,12,367
0303,2016,1,808
0303,2016,2,975
0303,2016,3,952
0303,2016,4,807
0303,2016,5,686
0303,2016,6,515
0303,2016,7,487
0303,2016,8,587
0303,2016,9,575
0303,2016,10,636
0303,2016,11,733
0303,2016,12,761
0303,2017,1,724
0303,2017,2,698
0303,2017,3,770
0303,2017,4,781
0303,2017,5,629
0303,2017,6,580
0303,2017,7,619
0303,2017,8,525
0303,2017,9,503
0303,2017,10,630
0303,2017,11,670
0303,2017,12,745
0303,2018,1,821
0303,2018,2,723
0303,2018,3,819
0303,2018,4,705
0303,2018,5,585
0303,2018,6,477
0303,2018,7,489
0303,2018,8,544
0303,2018,9,576
0303,2018,10,648
0303,2018,11,651
0303,2018,12,742
0303,2019,1,768
0303,2019,2,715
0303,2019,3,707
0303,2019,4,737
0303,2019,5,676
0303,2019,6,519
0303,2019,7,469
0303,2019,8,510
0303,2019,9,566
0303,2019,10,659
0303,2019,11,663
0303,2019,12,714
0304,2016,1,932
0304,2016,2,1164
0304,2016,3,1119
0304,2016,4,921
0304,2016,5,732
0304,2016,6,594
0304,2016,7,557
0304,2016,8,642
0304,2016,9,631
0304,2016,10,698
0304,2016,11,800
0304,2016,12,838
0304,2017,1,777
0304,2017,2,742
0304,2017,3,853
0304,2017,4,811
0304,2017,5,714
0304,2017,6,620
0304,2017,7,651
0304,2017,8,542
0304,2017,9,575
0304,2017,10,669
0304,2017,11,672
0304,2017,12,864
0304,2018,1,865
0304,2018,2,831
0304,2018,3,807
0304,2018,4,697
0304,2018,5,590
0304,2018,6,464
0304,2018,7,475
0304,2018,8,589
0304,2018,9,589
0304,2018,10,651
0304,2018,11,651
0304,2018,12,726
0304,2019,1,812
0304,2019,2,729
0304,2019,3,746
0304,2019,4,705
0304,2019,5,652
0304,2019,6,546
0304,2019,7,523
0304,2019,8,502
0304,2019,9,555
0304,2019,10,646
0304,2019,11,695
0304,2019,12,778
0305,2016,1,837
0305,2016,2,1086
0305,2016,3,1055
0305,2016,4,850
0305,2016,5,724
0305,2016,6,526
0305,2016,7,499
0305,2016,8,580
0305,2016,9,601
0305,2016,10,682
0305,2016,11,688
0305,2016,12,787
0305,2017,1,734
0305,2017,2,722
0305,2017,3,778
0305,2017,4,705
0305,2017,5,640
0305,2017,6,594
0305,2017,7,594
0305,2017,8,517
0305,2017,9,508
0305,2017,10,613
0305,2017,11,645
0305,2017,12,733
0305,2018,1,862
0305,2018,2,769
0305,2018,3,847
0305,2018,4,749
0305,2018,5,571
0305,2018,6,497
0305,2018,7,531
0305,2018,8,594
0305,2018,9,557
0305,2018,10,660
0305,2018,11,645
0305,2018,12,762
0305,2019,1,819
0305,2019,2,722
0305,2019,3,725
0305,2019,4,677
0305,2019,5,614
0305,2019,6,555
0305,2019,7,556
0305,2019,8,503
0305,2019,9,591
0305,2019,10,650
0305,2019,11,707
0305,2019,12,767
0306,2016,1,742
0306,2016,2,974
0306,2016,3,963
0306,2016,4,725
0306,2016,5,620
0306,2016,6,470
0306,2016,7,469
0306,2016,8,570
0306,2016,9,551
0306,2016,10,589
0306,2016,11,635
0306,2016,12,732
0306,2017,1,683
0306,2017,2,696
0306,2017,3,705
0306,2017,4,647
0306,2017,5,605
0306,2017,6,525
0306,2017,7,541
0306,2017,8,464
0306,2017,9,489
0306,2017,10,532
0306,2017,11,604
0306,2017,12,693
0306,2018,1,743
0306,2018,2,727
0306,2018,3,723
0306,2018,4,602
0306,2018,5,509
0306,2018,6,422
0306,2018,7,454
0306,2018,8,528
0306,2018,9,494
0306,2018,10,586
0306,2018,11,570
0306,2018,12,679
0306,2019,1,728
0306,2019,2,662
0306,2019,3,707
0306,2019,4,662
0306,2019,5,578
0306,2019,6,499
0306,2019,7,513
0306,2019,8,473
0306,2019,9,552
0306,2019,10,536
0306,2019,11,625
0306,2019,12,759
0307,2016,1,577
0307,2016,2,703
0307,2016,3,668
0307,2016,4,504
0307,2016,5,469
0307,2016,6,398
0307,2016,7,380
0307,2016,8,437
0307,2016,9,425
0307,2016,10,460
0307,2016,11,534
0307,2016,12,553
0307,2017,1,566
0307,2017,2,516
0307,2017,3,557
0307,2017,4,530
0307,2017,5,484
0307,2017,6,437
0307,2017,7,464
0307,2017,8,349
0307,2017,9,351
0307,2017,10,441
0307,2017,11,475
0307,2017,12,515
0307,2018,1,595
0307,2018,2,559
0307,2018,3,606
0307,2018,4,497
0307,2018,5,396
0307,2018,6,318
0307,2018,7,373
0307,2018,8,406
0307,2018,9,408
0307,2018,10,458
0307,2018,11,442
0307,2018,12,530
0307,2019,1,660
0307,2019,2,518
0307,2019,3,579
0307,2019,4,493
0307,2019,5,496
0307,2019,6,406
0307,2019,7,369
0307,2019,8,380
0307,2019,9,417
0307,2019,10,490
0307,2019,11,487
0307,2019,12,556
0308,2016,1,1059
0308,2016,2,1232
0308,2016,3,1196
0308,2016,4,887
0308,2016,5,767
0308,2016,6,659
0308,2016,7,632
0308,2016,8,717
0308,2016,9,699
0308,2016,10,818
0308,2016,11,899
0308,2016,12,933
0308,2017,1,907
0308,2017,2,922
0308,2017,3,950
0308,2017,4,884
0308,2017,5,744
0308,2017,6,663
0308,2017,7,699
0308,2017,8,621
0308,2017,9,662
0308,2017,10,771
0308,2017,11,826
0308,2017,12,976
0308,2018,1,1078
0308,2018,2,1000
0308,2018,3,1018
0308,2018,4,867
0308,2018,5,676
0308,2018,6,609
0308,2018,7,661
0308,2018,8,733
0308,2018,9,683
0308,2018,10,829
0308,2018,11,844
0308,2018,12,940
0308,2019,1,1035
0308,2019,2,897
0308,2019,3,954
0308,2019,4,819
0308,2019,5,781
0308,2019,6,683
0308,2019,7,633
0308,2019,8,621
0308,2019,9,682
0308,2019,10,807
0308,2019,11,859
0308,2019,12,968
0309,2016,1,1485
0309,2016,2,1790
0309,2016,3,1736
0309,2016,4,1343
0309,2016,5,1140
0309,2016,6,924
0309,2016,7,919
0309,2016,8,1026
0309,2016,9,1053
0309,2016,10,1125
0309,2016,11,1289
0309,2016,12,1311
0309,2017,1,1256
0309,2017,2,1256
0309,2017,3,1317
0309,2017,4,1187
0309,2017,5,1113
0309,2017,6,988
0309,2017,7,982
0309,2017,8,893
0309,2017,9,936
0309,2017,10,1094
0309,2017,11,1192
0309,2017,12,1340
0309,2018,1,1514
0309,2018,2,1381
0309,2018,3,1452
0309,2018,4,1191
0309,2018,5,997
0309,2018,6,886
0309,2018,7,892
0309,2018,8,988
0309,2018,9,1016
0309,2018,10,1130
0309,2018,11,1047
0309,2018,12,1335
0309,2019,1,1477
0309,2019,2,1240
0309,2019,3,1352
0309,2019,4,1115
0309,2019,5,1087
0309,2019,6,956
0309,2019,7,1004
0309,2019,8,956
0309,2019,9,1012
0309,2019,10,1093
0309,2019,11,1163
0309,2019,12,1334
0310,2016,1,1168
0310,2016,2,1530
0310,2016,3,1472
0310,2016,4,1152
0310,2016,5,948
0310,2016,6,823
0310,2016,7,779
0310,2016,8,839
0310,2016,9,852
0310,2016,10,953
0310,2016,11,1022
0310,2016,12,1113
0310,2017,1,1163
0310,2017,2,1111
0310,2017,3,1124
0310,2017,4,993
0310,2017,5,982
0310,2017,6,875
0310,2017,7,915
0310,2017,8,787
0310,2017,9,791
0310,2017,10,926
0310,2017,11,994
0310,2017,12,1178
0310,2018,1,1210
0310,2018,2,1190
0310,2018,3,1192
0310,2018,4,1004
0310,2018,5,857
0310,2018,6,718
0310,2018,7,716
0310,2018,8,828
0310,2018,9,841
0310,2018,10,936
0310,2018,11,968
0310,2018,12,1087
0310,2019,1,1296
0310,2019,2,1148
0310,2019,3,1144
0310,2019,4,1039
0310,2019,5,1001
0310,2019,6,861
0310,2019,7,833
0310,2019,8,794
0310,2019,9,912
0310,2019,10,1029
0310,2019,11,1013
0310,2019,12,1178
0311,2016,1,239
0311,2016,2,283
0311,2016,3,275
0311,2016,4,223
0311,2016,5,179
0311,2016,6,170
0311,2016,7,162
0311,2016,8,175
0311,2016,9,183
0311,2016,10,204
0311,2016,11,205
0311,2016,12,208
0311,2017,1,194
0311,2017,2,212
0311,2017,3,215
0311,2017,4,197
0311,2017,5,188
0311,2017,6,163
0311,2017,7,162
0311,2017,8,160
0311,2017,9,152
0311,2017,10,186
0311,2017,11,191
0311,2017,12,241
0311,2018,1,237
0311,2018,2,207
0311,2018,3,237
0311,2018,4,183
0311,2018,5,165
0311,2018,6,126
0311,2018,7,136
0311,2018,8,154
0311,2018,9,167
0311,2018,10,184
0311,2018,11,186
0311,2018,12,211
0311,2019,1,228
0311,2019,2,223
0311,2019,3,217
0311,2019,4,157
0311,2019,5,185
0311,2019,6,140
0311,2019,7,145
0311,2019,8,156
0311,2019,9,172
0311,2019,10,189
0311,2019,11,179
0311,2019,12,187
0312,2016,1,117
0312,2016,2,170
0312,2016,3,150
0312,2016,4,107
0312,2016,5,101
0312,2016,6,74
0312,2016,7,69
0312,2016,8,81
0312,2016,9,92
0312,2016,10,97
0312,2016,11,121
0312,2016,12,116
0312,2017,1,97
0312,2017,2,92
0312,2017,3,87
0312,2017,4,95
0312,2017,5,90
0312,2017,6,78
0312,2017,7,88
0312,2017,8,70
0312,2017,9,75
0312,2017,10,90
0312,2017,11,87
0312,2017,12,86
0312,2018,1,103
0312,2018,2,89
0312,2018,3,90
0312,2018,4,82
0312,2018,5,78
0312,2018,6,74
0312,2018,7,67
0312,2018,8,68
0312,2018,9,65
0312,2018,10,71
0312,2018,11,73
0312,2018,12,82
0312,2019,1,101
0312,2019,2,87
0312,2019,3,99
0312,2019,4,77
0312,2019,5,76
0312,2019,6,55
0312,2019,7,70
0312,2019,8,59
0312,2019,9,61
0312,2019,10,80
0312,2019,11,78
0312,2019,12,103
0313,2016,1,236
0313,2016,2,255
0313,2016,3,245
0313,2016,4,189
0313,2016,5,183
0313,2016,6,128
0313,2016,7,154
0313,2016,8,153
0313,2016,9,157
0313,2016,10,156
0313,2016,11,178
0313,2016,12,191
0313,2017,1,171
0313,2017,2,175
0313,2017,3,185
0313,2017,4,186
0313,2017,5,171
0313,2017,6,153
0313,2017,7,144
0313,2017,8,146
0313,2017,9,112
0313,2017,10,163
0313,2017,11,131
0313,2017,12,219
0313,2018,1,185
0313,2018,2,213
0313,2018,3,214
0313,2018,4,204
0313,2018,5,141
0313,2018,6,129
0313,2018,7,144
0313,2018,8,142
0313,2018,9,144
0313,2018,10,179
0313,2018,11,168
0313,2018,12,180
0313,2019,1,191
0313,2019,2,194
0313,2019,3,175
0313,2019,4,182
0313,2019,5,170
0313,2019,6,162
0313,2019,7,131
0313,2019,8,145
0313,2019,9,148
0313,2019,10,150
0313,2019,11,166
0313,2019,12,197
0314,2016,1,115
0314,2016,2,169
0314,2016,3,147
0314,2016,4,126
0314,2016,5,117
0314,2016,6,86
0314,2016,7,74
0314,2016,8,86
0314,2016,9,84
0314,2016,10,102
0314,2016,11,109
0314,2016,12,103
0314,2017,1,104
0314,2017,2,111
0314,2017,3,137
0314,2017,4,117
0314,2017,5,94
0314,2017,6,108
0314,2017,7,89
0314,2017,8,70
0314,2017,9,68
0314,2017,10,98
0314,2017,11,98
0314,2017,12,118
0314,2018,1,132
0314,2018,2,111
0314,2018,3,112
0314,2018,4,111
0314,2018,5,86
0314,2018,6,74
0314,2018,7,59
0314,2018,8,71
0314,2018,9,83
0314,2018,10,104
0314,2018,11,85
0314,2018,12,98
0314,2019,1,127
0314,2019,2,111
0314,2019,3,118
0314,2019,4,113
0314,2019,5,98
0314,2019,6,77
0314,2019,7,83
0314,2019,8,89
0314,2019,9,66
0314,2019,10,98
0314,2019,11,77
0314,2019,12,114
0315,2016,1,823
0315,2016,2,1040
0315,2016,3,1008
0315,2016,4,819
0315,2016,5,692
0315,2016,6,566
0315,2016,7,536
0315,2016,8,582
0315,2016,9,613
0315,2016,10,651
0315,2016,11,738
0315,2016,12,738
0315,2017,1,765
0315,2017,2,764
0315,2017,3,860
0315,2017,4,702
0315,2017,5,652
0315,2017,6,618
0315,2017,7,595
0315,2017,8,562
0315,2017,9,546
0315,2017,10,663
0315,2017,11,666
0315,2017,12,802
0315,2018,1,900
0315,2018,2,863
0315,2018,3,867
0315,2018,4,703
0315,2018,5,585
0315,2018,6,489
0315,2018,7,539
0315,2018,8,575
0315,2018,9,608
0315,2018,10,661
0315,2018,11,664
0315,2018,12,792
0315,2019,1,885
0315,2019,2,723
0315,2019,3,791
0315,2019,4,697
0315,2019,5,668
0315,2019,6,594
0315,2019,7,524
0315,2019,8,557
0315,2019,9,603
0315,2019,10,704
0315,2019,11,680
0315,2019,12,761
0316,2016,1,495
0316,2016,2,603
0316,2016,3,606
0316,2016,4,473
0316,2016,5,404
0316,2016,6,339
0316,2016,7,312
0316,2016,8,351
0316,2016,9,344
0316,2016,10,370
0316,2016,11,432
0316,2016,12,451
0316,2017,1,426
0316,2017,2,440
0316,2017,3,472
0316,2017,4,412
0316,2017,5,378
0316,2017,6,355
0316,2017,7,375
0316,2017,8,319
0316,2017,9,334
0316,2017,10,355
0316,2017,11,380
0316,2017,12,470
0316,2018,1,469
0316,2018,2,481
0316,2018,3,487
0316,2018,4,408
0316,2018,5,309
0316,2018,6,294
0316,2018,7,270
0316,2018,8,312
