ID1_CITY,year,month,case_c
0101,2016,1,177
0101,2016,2,200
0101,2016,3,213
0101,2016,4,164
0101,2016,5,183
0101,2016,6,145
0101,2016,7,170
0101,2016,8,145
0101,2016,9,136
0101,2016,10,151
0101,2016,11,172
0101,2016,12,178
0101,2017,1,169
0101,2017,2,155
0101,2017,3,177
0101,2017,4,172
0101,2017,5,161
0101,2017,6,184
0101,2017,7,180
0101,2017,8,153
0101,2017,9,158
0101,2017,10,177
0101,2017,11,172
0101,2017,12,184
0101,2018,1,203
0101,2018,2,201
0101,2018,3,215
0101,2018,4,205
0101,2018,5,185
0101,2018,6,171
0101,2018,7,170
0101,2018,8,158
0101,2018,9,140
0101,2018,10,158
0101,2018,11,164
0101,2018,12,192
0101,2019,1,193
0101,2019,2,175
0101,2019,3,203
0101,2019,4,185
0101,2019,5,188
0101,2019,6,176
0101,2019,7,151
0101,2019,8,159
0101,2019,9,140
0101,2019,10,183
0101,2019,11,169
0101,2019,12,200
0102,2016,1,253
0102,2016,2,284
0102,2016,3,272
0102,2016,4,266
0102,2016,5,238
0102,2016,6,177
0102,2016,7,199
0102,2016,8,217
0102,2016,9,182
0102,2016,10,206
0102,2016,11,197
0102,2016,12,226
0102,2017,1,233
0102,2017,2,251
0102,2017,3,263
0102,2017,4,215
0102,2017,5,221
0102,2017,6,220
0102,2017,7,218
0102,2017,8,197
0102,2017,9,201
0102,2017,10,186
0102,2017,11,211
0102,2017,12,225
0102,2018,1,241
0102,2018,2,222
0102,2018,3,280
0102,2018,4,224
0102,2018,5,235
0102,2018,6,195
0102,2018,7,182
0102,2018,8,221
0102,2018,9,179
0102,2018,10,201
0102,2018,11,222
0102,2018,12,229
0102,2019,1,260
0102,2019,2,212
0102,2019,3,276
0102,2019,4,243
0102,2019,5,234
0102,2019,6,215
0102,2019,7,226
0102,2019,8,214
0102,2019,9,198
0102,2019,10,218
0102,2019,11,218
0102,2019,12,240
0109,2016,1,94
0109,2016,2,113
0109,2016,3,122
0109,2016,4,101
0109,2016,5,88
0109,2016,6,85
0109,2016,7,75
0109,2016,8,82
0109,2016,9,74
0109,2016,10,84
0109,2016,11,105
0109,2016,12,85
0109,2017,1,89
0109,2017,2,101
0109,2017,3,104
0109,2017,4,85
0109,2017,5,99
0109,2017,6,106
0109,2017,7,92
0109,2017,8,70
0109,2017,9,99
0109,2017,10,81
0109,2017,11,96
0109,2017,12,106
0109,2018,1,101
0109,2018,2,92
0109,2018,3,118
0109,2018,4,100
0109,2018,5,75
0109,2018,6,79
0109,2018,7,81
0109,2018,8,84
0109,2018,9,63
0109,2018,10,86
0109,2018,11,84
0109,2018,12,85
0109,2019,1,113
0109,2019,2,83
0109,2019,3,99
0109,2019,4,106
0109,2019,5,90
0109,2019,6,101
0109,2019,7,94
0109,2019,8,85
0109,2019,9,81
0109,2019,10,91
0109,2019,11,82
0109,2019,12,97
0110,2016,1,275
0110,2016,2,293
0110,2016,3,325
0110,2016,4,288
0110,2016,5,271
0110,2016,6,226
0110,2016,7,204
0110,2016,8,239
0110,2016,9,202
0110,2016,10,223
0110,2016,11,242
0110,2016,12,263
0110,2017,1,251
0110,2017,2,242
0110,2017,3,241
0110,2017,4,246
0110,2017,5,241
0110,2017,6,235
0110,2017,7,229
0110,2017,8,217
0110,2017,9,220
0110,2017,10,255
0110,2017,11,280
0110,2017,12,248
0110,2018,1,331
0110,2018,2,307
0110,2018,3,335
0110,2018,4,296
0110,2018,5,265
0110,2018,6,240
0110,2018,7,240
0110,2018,8,236
0110,2018,9,243
0110,2018,10,234
0110,2018,11,241
0110,2018,12,248
0110,2019,1,326
0110,2019,2,256
0110,2019,3,252
0110,2019,4,273
0110,2019,5,290
0110,2019,6,245
0110,2019,7,249
0110,2019,8,225
0110,2019,9,230
0110,2019,10,266
0110,2019,11,265
0110,2019,12,312
0111,2016,1,183
0111,2016,2,215
0111,2016,3,230
0111,2016,4,191
0111,2016,5,168
0111,2016,6,154
0111,2016,7,146
0111,2016,8,163
0111,2016,9,136
0111,2016,10,158
0111,2016,11,185
0111,2016,12,190
0111,2017,1,191
0111,2017,2,177
0111,2017,3,190
0111,2017,4,192
0111,2017,5,176
0111,2017,6,192
0111,2017,7,176
0111,2017,8,172
0111,2017,9,148
0111,2017,10,161
0111,2017,11,165
0111,2017,12,186
0111,2018,1,175
0111,2018,2,173
0111,2018,3,240
0111,2018,4,212
0111,2018,5,179
0111,2018,6,172
0111,2018,7,161
0111,2018,8,172
0111,2018,9,154
0111,2018,10,182
0111,2018,11,149
0111,2018,12,201
0111,2019,1,198
0111,2019,2,164
0111,2019,3,224
0111,2019,4,189
0111,2019,5,196
0111,2019,6,178
0111,2019,7,164
0111,2019,8,152
0111,2019,9,157
0111,2019,10,177
0111,2019,11,197
0111,2019,12,216
0112,2016,1,64
0112,2016,2,56
0112,2016,3,84
0112,2016,4,62
0112,2016,5,78
0112,2016,6,51
0112,2016,7,51
0112,2016,8,57
0112,2016,9,55
0112,2016,10,62
0112,2016,11,66
0112,2016,12,70
0112,2017,1,66
0112,2017,2,59
0112,2017,3,70
0112,2017,4,69
0112,2017,5,70
0112,2017,6,72
0112,2017,7,67
0112,2017,8,65
0112,2017,9,48
0112,2017,10,62
0112,2017,11,75
0112,2017,12,69
0112,2018,1,70
0112,2018,2,60
0112,2018,3,87
0112,2018,4,100
0112,2018,5,66
0112,2018,6,60
0112,2018,7,57
0112,2018,8,62
0112,2018,9,65
0112,2018,10,80
0112,2018,11,64
0112,2018,12,71
0112,2019,1,81
0112,2019,2,75
0112,2019,3,82
0112,2019,4,73
0112,2019,5,73
0112,2019,6,59
0112,2019,7,65
0112,2019,8,82
0112,2019,9,59
0112,2019,10,75
0112,2019,11,78
0112,2019,12,81
0115,2016,1,115
0115,2016,2,130
0115,2016,3,143
0115,2016,4,100
0115,2016,5,115
0115,2016,6,91
0115,2016,7,82
0115,2016,8,78
0115,2016,9,72
0115,2016,10,87
0115,2016,11,106
0115,2016,12,106
0115,2017,1,93
0115,2017,2,111
0115,2017,3,125
0115,2017,4,84
0115,2017,5,118
0115,2017,6,103
0115,2017,7,93
0115,2017,8,95
0115,2017,9,89
0115,2017,10,88
0115,2017,11,101
0115,2017,12,96
0115,2018,1,91
0115,2018,2,92
0115,2018,3,125
0115,2018,4,91
0115,2018,5,102
0115,2018,6,80
0115,2018,7,89
0115,2018,8,103
0115,2018,9,75
0115,2018,10,95
0115,2018,11,94
0115,2018,12,82
0115,2019,1,111
0115,2019,2,75
0115,2019,3,115
0115,2019,4,120
0115,2019,5,104
0115,2019,6,76
0115,2019,7,91
0115,2019,8,89
0115,2019,9,81
0115,2019,10,102
0115,2019,11,78
0115,2019,12,104
0116,2016,1,79
0116,2016,2,87
0116,2016,3,106
0116,2016,4,81
0116,2016,5,93
0116,2016,6,88
0116,2016,7,60
0116,2016,8,64
0116,2016,9,56
0116,2016,10,57
0116,2016,11,69
0116,2016,12,83
0116,2017,1,71
0116,2017,2,78
0116,2017,3,93
0116,2017,4,73
0116,2017,5,98
0116,2017,6,92
0116,2017,7,88
0116,2017,8,67
0116,2017,9,58
0116,2017,10,85
0116,2017,11,94
0116,2017,12,84
0116,2018,1,107
0116,2018,2,81
0116,2018,3,98
0116,2018,4,103
0116,2018,5,108
0116,2018,6,98
0116,2018,7,88
0116,2018,8,100
0116,2018,9,108
0116,2018,10,118
0116,2018,11,93
0116,2018,12,93
0116,2019,1,106
0116,2019,2,87
0116,2019,3,107
0116,2019,4,95
0116,2019,5,94
0116,2019,6,83
0116,2019,7,102
0116,2019,8,71
0116,2019,9,84
0116,2019,10,87
0116,2019,11,85
0116,2019,12,92
0117,2016,1,134
0117,2016,2,149
0117,2016,3,182
0117,2016,4,159
0117,2016,5,145
0117,2016,6,125
0117,2016,7,126
0117,2016,8,125
0117,2016,9,112
0117,2016,10,119
0117,2016,11,166
0117,2016,12,138
0117,2017,1,140
0117,2017,2,139
0117,2017,3,135
0117,2017,4,145
0117,2017,5,147
0117,2017,6,135
0117,2017,7,147
0117,2017,8,134
0117,2017,9,127
0117,2017,10,132
0117,2017,11,169
0117,2017,12,148
0117,2018,1,175
0117,2018,2,150
0117,2018,3,179
0117,2018,4,171
0117,2018,5,156
0117,2018,6,127
0117,2018,7,144
0117,2018,8,118
0117,2018,9,142
0117,2018,10,132
0117,2018,11,138
0117,2018,12,158
0117,2019,1,153
0117,2019,2,121
0117,2019,3,155
0117,2019,4,121
0117,2019,5,148
0117,2019,6,139
0117,2019,7,130
0117,2019,8,138
0117,2019,9,141
0117,2019,10,149
0117,2019,11,151
0117,2019,12,161
0118,2016,1,217
0118,2016,2,248
0118,2016,3,285
0118,2016,4,247
0118,2016,5,226
0118,2016,6,182
0118,2016,7,166
0118,2016,8,170
0118,2016,9,167
0118,2016,10,159
0118,2016,11,186
0118,2016,12,208
0118,2017,1,199
