ID1_CITY,year,week,case_c,case_per_capita(‰)
0101,2016,1,86,2.292
0101,2016,2,377,10.048
0101,2016,3,305,8.129
0101,2016,4,337,8.982
0101,2016,5,429,11.434
0101,2016,6,584,15.565
0101,2016,7,300,7.996
0101,2016,8,618,16.471
0101,2016,9,516,13.753
0101,2016,10,442,11.78
0101,2016,11,414,11.034
0101,2016,12,392,10.448
0101,2016,13,376,10.021
0101,2016,14,388,10.341
0101,2016,15,340,9.062
0101,2016,16,334,8.902
0101,2016,17,310,8.262
0101,2016,18,279,7.436
0101,2016,19,305,8.129
0101,2016,20,294,7.836
0101,2016,21,266,7.09
0101,2016,22,268,7.143
0101,2016,23,223,5.943
0101,2016,24,215,5.73
0101,2016,25,197,5.251
0101,2016,26,211,5.624
0101,2016,27,181,4.824
0101,2016,28,197,5.251
0101,2016,29,192,5.117
0101,2016,30,201,5.357
0101,2016,31,208,5.544
0101,2016,32,207,5.517
0101,2016,33,196,5.224
0101,2016,34,198,5.277
0101,2016,35,201,5.357
0101,2016,36,226,6.023
0101,2016,37,202,5.384
0101,2016,38,198,5.277
0101,2016,39,240,6.397
0101,2016,40,206,5.49
0101,2016,41,223,5.943
0101,2016,42,210,5.597
0101,2016,43,202,5.384
0101,2016,44,227,6.05
0101,2016,45,283,7.543
0101,2016,46,273,7.276
0101,2016,47,288,7.676
0101,2016,48,282,7.516
0101,2016,49,276,7.356
0101,2016,50,299,7.969
0101,2016,51,309,8.236
0101,2016,52,292,7.783
0101,2016,53,313,8.342
0101,2017,1,313,7.992
0101,2017,2,324,8.272
0101,2017,3,353,9.013
0101,2017,4,380,9.702
0101,2017,5,313,7.992
0101,2017,6,369,9.421
0101,2017,7,317,8.094
0101,2017,8,305,7.787
0101,2017,9,302,7.711
0101,2017,10,302,7.711
0101,2017,11,294,7.507
0101,2017,12,331,8.451
0101,2017,13,354,9.038
0101,2017,14,329,8.4
0101,2017,15,323,8.247
0101,2017,16,259,6.613
0101,2017,17,286,7.302
0101,2017,18,307,7.838
0101,2017,19,303,7.736
0101,2017,20,290,7.404
0101,2017,21,289,7.379
0101,2017,22,249,6.358
0101,2017,23,265,6.766
0101,2017,24,273,6.97
0101,2017,25,288,7.353
0101,2017,26,272,6.945
0101,2017,27,298,7.609
0101,2017,28,258,6.587
0101,2017,29,239,6.102
0101,2017,30,256,6.536
0101,2017,31,204,5.209
0101,2017,32,185,4.723
0101,2017,33,189,4.826
0101,2017,34,190,4.851
0101,2017,35,186,4.749
0101,2017,36,184,4.698
