ID1_CITY,year,week,case_c,case_per_capita(‰)
0111,2016,49,76,1.929
0111,2016,50,65,1.65
0111,2016,51,62,1.574
0111,2016,52,67,1.701
0111,2016,53,63,1.599
0111,2018,1,66,1.517
0111,2018,2,78,1.792
0111,2018,3,78,1.792
0111,2018,4,68,1.563
0111,2018,5,62,1.425
0111,2018,6,99,2.275
0111,2018,7,61,1.402
0111,2018,8,72,1.654
0111,2018,9,70,1.608
0111,2018,10,86,1.976
0111,2018,11,92,2.114
0111,2018,12,85,1.953
0111,2018,13,88,2.022
0111,2018,14,72,1.654
0111,2018,15,78,1.792
0111,2018,16,90,2.068
0111,2018,17,72,1.654
0111,2018,18,80,1.838
0111,2018,19,86,1.976
0111,2018,20,65,1.494
0111,2018,21,63,1.448
0111,2018,22,63,1.448
0111,2018,23,74,1.7
0111,2018,24,60,1.379
0111,2018,25,67,1.54
0111,2018,26,66,1.517
0111,2018,27,42,0.965
0111,2018,28,58,1.333
0111,2018,29,48,1.103
0111,2018,30,65,1.494
0111,2018,31,65,1.494
0111,2018,32,47,1.08
0111,2018,33,48,1.103
0111,2018,34,49,1.126
0111,2018,35,58,1.333
0111,2018,36,60,1.379
0111,2018,37,64,1.471
0111,2018,38,69,1.586
0111,2018,39,67,1.54
0111,2018,40,73,1.677
0111,2018,41,55,1.264
0111,2018,42,75,1.723
0111,2018,43,63,1.448
0111,2018,44,74,1.7
0111,2018,45,73,1.677
0111,2018,46,73,1.677
0111,2018,47,66,1.517
0111,2018,48,79,1.815
0111,2018,49,94,2.16
0111,2018,50,91,2.091
0111,2018,51,91,2.091
0111,2018,52,59,1.356
0111,2018,53,17,0.391
0111,2019,1,67,1.539
0111,2019,2,96,2.206
0111,2019,3,94,2.16
0111,2019,4,82,1.884
0111,2019,5,108,2.481
0111,2019,6,27,0.62
0111,2019,7,102,2.344
0111,2019,8,83,1.907
0111,2019,9,70,1.608
0111,2019,10,82,1.884
0111,2019,11,96,2.206
0111,2019,12,70,1.608
0111,2019,13,90,2.068
0111,2019,14,71,1.631
0111,2019,15,93,2.137
0111,2019,16,92,2.114
0111,2019,17,71,1.631
0111,2019,18,72,1.654
0111,2019,19,84,1.93
0111,2019,20,80,1.838
0111,2019,21,69,1.585
0111,2019,22,70,1.608
0111,2019,23,59,1.356
0111,2019,24,85,1.953
0111,2019,25,82,1.884
0111,2019,26,55,1.264
0111,2019,27,53,1.218
0111,2019,28,71,1.631
0111,2019,29,64,1.47
0111,2019,30,71,1.631
0111,2019,31,62,1.425
0111,2019,32,50,1.149
0111,2019,33,55,1.264
0111,2019,34,43,0.988
0111,2019,35,52,1.195
0111,2019,36,52,1.195
0111,2019,37,80,1.838
0111,2019,38,83,1.907
0111,2019,39,70,1.608
0111,2019,40,57,1.31
0111,2019,41,56,1.287
0111,2019,42,77,1.769
0111,2019,43,71,1.631
0111,2019,44,55,1.264
0111,2019,45,66,1.516
0111,2019,46,76,1.746
0111,2019,47,69,1.585
0111,2019,48,72,1.654
0111,2019,49,90,2.068
0111,2019,50,84,1.93
0111,2019,51,84,1.93
0111,2019,52,73,1.677
0111,2019,53,32,0.735
0112,2019,1,18,0.957
0112,2019,2,39,2.072
0112,2019,3,31,1.647
0112,2019,4,41,2.179
0112,2019,5,41,2.179
0112,2019,6,12,0.638
0112,2019,7,31,1.647
0112,2019,8,33,1.754
0112,2019,9,27,1.435
0112,2019,10,36,1.913
0112,2019,11,29,1.541
0112,2019,12,22,1.169
0112,2019,13,16,0.85
0112,2019,14,26,1.382
0112,2019,15,33,1.754
0112,2019,16,34,1.807
0112,2019,17,27,1.435
0112,2019,18,20,1.063
0112,2019,19,26,1.382
0112,2019,20,19,1.01
0112,2019,21,25,1.329
0112,2019,22,24,1.275
0112,2019,23,30,1.594
0112,2019,24,32,1.7
0112,2019,25,27,1.435
0112,2019,26,26,1.382
0112,2019,27,29,1.541
0112,2019,28,21,1.116
0112,2019,29,22,1.169
0112,2019,30,35,1.86
0112,2019,31,37,1.966
0112,2019,32,21,1.116
0112,2019,33,21,1.116
0112,2019,34,24,1.275
0112,2019,35,25,1.329
0112,2019,36,30,1.594
0112,2019,37,22,1.169
0112,2019,38,25,1.329
0112,2019,39,25,1.329
0112,2019,40,21,1.116
0112,2019,41,27,1.435
0112,2019,42,22,1.169
0112,2019,43,29,1.541
0112,2019,44,29,1.541
0112,2019,45,30,1.594
0112,2019,46,26,1.382
0112,2019,47,28,1.488
0112,2019,48,26,1.382
0112,2019,49,36,1.913
0112,2019,50,32,1.7
0112,2019,51,35,1.86
0112,2019,52,40,2.126
0112,2019,53,13,0.691
0115,2016,1,4,0.231
0115,2016,2,33,1.909
0115,2016,3,27,1.562
0115,2016,4,26,1.504
0115,2016,5,31,1.793
0115,2016,6,47,2.719
0115,2016,7,13,0.752
0115,2016,8,59,3.413
0115,2016,9,36,2.082
0115,2016,10,27,1.562
0115,2016,11,36,2.082
0115,2016,12,30,1.735
0115,2016,13,27,1.562
0115,2016,14,29,1.678
0115,2016,15,25,1.446
0115,2016,16,36,2.082
0115,2016,17,38,2.198
0115,2016,18,25,1.446
0115,2016,19,34,1.967
0115,2016,20,31,1.793
0115,2016,21,24,1.388
0115,2016,22,33,1.909
0115,2016,23,31,1.793
0115,2016,24,26,1.504
0115,2016,25,30,1.735
0115,2016,26,25,1.446
0115,2016,27,24,1.388
0115,2016,28,22,1.273
0115,2016,29,21,1.215
0115,2016,30,33,1.909
0115,2016,31,29,1.678
0115,2016,32,23,1.33
0115,2016,33,20,1.157
0115,2016,34,20,1.157
0115,2016,35,18,1.041
0115,2016,36,20,1.157
0115,2016,37,26,1.504
0115,2016,38,16,0.926
0115,2016,39,28,1.62
0115,2016,40,19,1.099
0115,2016,41,39,2.256
0115,2016,42,30,1.735
0115,2016,43,30,1.735
0115,2016,44,20,1.157
0115,2016,45,29,1.678
0115,2016,46,19,1.099
0115,2016,47,24,1.388
0115,2016,48,31,1.793
0115,2016,49,34,1.967
0115,2016,50,30,1.735
0115,2016,51,35,2.025
0115,2016,52,37,2.14
0115,2016,53,52,3.008
0115,2018,1,29,1.487
0115,2018,2,44,2.256
0115,2018,3,42,2.154
0115,2018,4,32,1.641
0115,2018,5,32,1.641
0115,2018,6,40,2.051
0115,2018,7,29,1.487
0115,2018,8,27,1.385
0115,2018,9,42,2.154
0115,2018,10,49,2.513
0115,2018,11,44,2.256
0115,2018,12,47,2.41
0115,2018,13,28,1.436
0115,2018,14,30,1.538
0115,2018,15,51,2.615
0115,2018,16,39,2.0
0115,2018,17,38,1.949
0115,2018,18,37,1.897
0115,2018,19,24,1.231
0115,2018,20,39,2.0
0115,2018,21,26,1.333
0115,2018,22,32,1.641
0115,2018,23,36,1.846
0115,2018,24,30,1.538
0115,2018,25,28,1.436
0115,2018,26,35,1.795
0115,2018,27,35,1.795
0115,2018,28,39,2.0
0115,2018,29,28,1.436
0115,2018,30,33,1.692
0115,2018,31,37,1.897
0115,2018,32,27,1.385
0115,2018,33,33,1.692
0115,2018,34,30,1.538
0115,2018,35,41,2.102
0115,2018,36,43,2.205
0115,2018,37,31,1.59
0115,2018,38,33,1.692
0115,2018,39,24,1.231
0115,2018,40,28,1.436
0115,2018,41,34,1.744
0115,2018,42,33,1.692
0115,2018,43,29,1.487
0115,2018,44,49,2.513
0115,2018,45,39,2.0
0115,2018,46,31,1.59
0115,2018,47,30,1.538
0115,2018,48,39,2.0
0115,2018,49,33,1.692
0115,2018,50,32,1.641
0115,2018,51,36,1.846
0115,2018,52,44,2.256
0115,2018,53,11,0.564
0115,2019,1,25,1.28
0115,2019,2,33,1.69
0115,2019,3,45,2.304
0115,2019,4,47,2.407
0115,2019,5,50,2.56
0115,2019,6,9,0.461
0115,2019,7,47,2.407
0115,2019,8,40,2.048
0115,2019,9,30,1.536
0115,2019,10,33,1.69
0115,2019,11,36,1.843
0115,2019,12,45,2.304
0115,2019,13,37,1.895
0115,2019,14,24,1.229
0115,2019,15,34,1.741
0115,2019,16,43,2.202
0115,2019,17,31,1.587
0115,2019,18,38,1.946
0115,2019,19,44,2.253
0115,2019,20,49,2.509
0115,2019,21,37,1.895
0115,2019,22,34,1.741
0115,2019,23,32,1.639
0115,2019,24,43,2.202
0115,2019,25,29,1.485
0115,2019,26,32,1.639
0115,2019,27,33,1.69
0115,2019,28,41,2.099
0115,2019,29,28,1.434
0115,2019,30,29,1.485
0115,2019,31,30,1.536
0115,2019,32,22,1.127
0115,2019,33,26,1.331
0115,2019,34,28,1.434
0115,2019,35,33,1.69
0115,2019,36,33,1.69
0115,2019,37,27,1.383
0115,2019,38,31,1.587
0115,2019,39,33,1.69
0115,2019,40,25,1.28
0115,2019,41,33,1.69
0115,2019,42,39,1.997
