ID1_CITY,year,month,case_c,case_per_capita(‰)
0111,2018,2,173,3.975
0111,2018,3,190,4.366
0111,2018,4,149,3.424
0111,2018,5,141,3.24
0111,2018,6,138,3.171
0111,2018,7,132,3.033
0111,2018,8,133,3.056
0111,2018,9,127,2.918
0111,2018,10,135,3.102
0111,2018,11,138,3.171
0111,2018,12,146,3.355
0111,2019,1,176,4.044
0111,2019,2,164,3.768
0111,2019,3,153,3.515
0111,2019,4,176,4.044
0111,2019,5,160,3.676
0111,2019,6,153,3.515
0111,2019,7,154,3.538
0111,2019,8,138,3.171
0111,2019,9,142,3.263
0111,2019,10,174,3.998
0111,2019,11,160,3.676
0111,2019,12,169,3.883
0112,2016,1,52,3.228
0112,2016,2,81,5.028
0112,2016,3,76,4.718
0112,2016,4,85,5.277
0112,2016,5,72,4.47
0112,2016,6,53,3.29
0112,2016,7,47,2.918
0112,2016,8,49,3.042
0112,2016,9,41,2.545
0112,2016,10,41,2.545
0112,2016,11,40,2.483
0112,2016,12,62,3.849
0112,2017,1,55,3.218
0112,2017,2,52,3.043
0112,2017,3,54,3.16
0112,2017,4,58,3.394
0112,2017,5,65,3.803
0112,2017,6,69,4.037
0112,2017,7,69,4.037
0112,2017,8,52,3.043
0112,2017,9,43,2.516
0112,2017,10,56,3.277
0112,2017,11,53,3.101
0112,2017,12,66,3.862
0112,2018,1,62,3.505
0112,2018,2,64,3.618
0112,2018,3,80,4.522
0112,2018,4,70,3.957
0112,2018,5,60,3.392
0112,2018,6,59,3.335
0112,2018,7,51,2.883
0112,2018,8,46,2.6
0112,2018,9,58,3.279
0112,2018,10,50,2.826
0112,2018,11,48,2.713
0112,2018,12,50,2.826
0112,2019,1,59,3.135
0112,2019,2,73,3.879
0112,2019,3,82,4.358
0112,2019,4,76,4.039
0112,2019,5,69,3.667
0112,2019,6,69,3.667
0112,2019,7,75,3.986
0112,2019,8,59,3.135
0112,2019,9,66,3.507
0112,2019,10,62,3.295
0112,2019,11,61,3.242
0112,2019,12,84,4.464
0115,2016,1,87,5.033
0115,2016,2,91,5.264
0115,2016,3,91,5.264
0115,2016,4,76,4.396
0115,2016,5,73,4.223
0115,2016,6,78,4.512
0115,2016,7,60,3.471
0115,2016,8,55,3.182
0115,2016,9,57,3.297
0115,2016,10,53,3.066
0115,2016,11,69,3.991
0115,2016,12,78,4.512
0115,2017,1,75,4.315
0115,2017,2,78,4.488
0115,2017,3,73,4.2
0115,2017,4,61,3.51
0115,2017,5,78,4.488
0115,2017,6,70,4.027
0115,2017,7,79,4.545
0115,2017,8,67,3.855
0115,2017,9,60,3.452
0115,2017,10,65,3.74
0115,2017,11,73,4.2
0115,2017,12,71,4.085
0115,2018,1,96,4.923
0115,2018,2,103,5.282
0115,2018,3,99,5.077
0115,2018,4,87,4.461
0115,2018,5,99,5.077
0115,2018,6,75,3.846
0115,2018,7,66,3.384
0115,2018,8,64,3.282
0115,2018,9,73,3.743
0115,2018,10,59,3.025
0115,2018,11,68,3.487
0115,2018,12,82,4.205
0115,2019,1,88,4.506
0115,2019,2,92,4.711
0115,2019,3,85,4.353
0115,2019,4,86,4.404
0115,2019,5,93,4.762
0115,2019,6,76,3.892
0115,2019,7,80,4.096
0115,2019,8,65,3.328
0115,2019,9,75,3.84
0115,2019,10,91,4.66
0115,2019,11,76,3.892
0115,2019,12,106,5.428
0116,2016,1,56,3.843
0116,2016,2,83,5.695
0116,2016,3,93,6.382
0116,2016,4,67,4.598
0116,2016,5,71,4.872
0116,2016,6,58,3.98
0116,2016,7,54,3.705
0116,2016,8,70,4.803
0116,2016,9,75,5.147
0116,2016,10,61,4.186
0116,2016,11,79,5.421
0116,2016,12,81,5.558
0116,2017,1,92,6.382
0116,2017,2,80,5.55
0116,2017,3,74,5.134
0116,2017,4,77,5.342
0116,2017,5,75,5.203
0116,2017,6,75,5.203
0116,2017,7,87,6.035
0116,2017,8,62,4.301
0116,2017,9,71,4.925
0116,2017,10,65,4.509
0116,2017,11,81,5.619
0116,2017,12,71,4.925
0116,2018,1,103,6.376
0116,2018,2,77,4.766
0116,2018,3,100,6.19
0116,2018,4,81,5.014
0116,2018,5,89,5.509
0116,2018,6,81,5.014
0116,2018,7,74,4.581
0116,2018,8,83,5.138
0116,2018,9,76,4.704
0116,2018,10,92,5.695
0116,2018,11,74,4.581
0116,2018,12,75,4.643
0116,2019,1,89,5.513
0116,2019,2,77,4.77
0116,2019,3,88,5.451
0116,2019,4,96,5.947
0116,2019,5,92,5.699
0116,2019,6,93,5.761
0116,2019,7,97,6.009
0116,2019,8,73,4.522
0116,2019,9,72,4.46
0116,2019,10,88,5.451
0116,2019,11,80,4.956
0116,2019,12,93,5.761
0117,2016,1,101,2.973
0117,2016,2,149,4.385
0117,2016,3,149,4.385
0117,2016,4,130,3.826
0117,2016,5,105,3.09
0117,2016,6,106,3.12
0117,2016,7,87,2.561
0117,2016,8,78,2.296
0117,2016,9,83,2.443
0117,2016,10,85,2.502
0117,2016,11,107,3.149
0117,2016,12,91,2.678
0117,2017,1,108,3.329
0117,2017,2,88,2.712
0117,2017,3,121,3.729
0117,2017,4,113,3.483
0117,2017,5,100,3.082
0117,2017,6,124,3.822
0117,2017,7,107,3.298
0117,2017,8,85,2.62
0117,2017,9,88,2.712
0117,2017,10,104,3.205
0117,2017,11,110,3.39
0117,2017,12,96,2.959
0117,2018,1,142,3.94
0117,2018,2,145,4.023
0117,2018,3,159,4.412
0117,2018,4,137,3.801
0117,2018,5,148,4.107
0117,2018,6,116,3.219
0117,2018,7,111,3.08
0117,2018,8,116,3.219
0117,2018,9,104,2.886
0117,2018,10,97,2.691
0117,2018,11,108,2.997
0117,2018,12,131,3.635
0117,2019,1,157,4.325
0117,2019,2,141,3.884
0117,2019,3,146,4.022
0117,2019,4,137,3.774
0117,2019,5,133,3.664
0117,2019,6,131,3.609
0117,2019,7,121,3.333
0117,2019,8,130,3.581
0117,2019,9,125,3.444
0117,2019,10,138,3.802
0117,2019,11,119,3.278
0117,2019,12,127,3.499
0118,2016,1,171,3.962
0118,2016,2,214,4.958
0118,2016,3,214,4.958
0118,2016,4,163,3.776
0118,2016,5,170,3.938
0118,2016,6,143,3.313
0118,2016,7,129,2.989
0118,2016,8,150,3.475
0118,2016,9,116,2.687
0118,2016,10,137,3.174
0118,2016,11,139,3.22
0118,2016,12,172,3.985
0118,2017,1,140,3.351
0118,2017,2,152,3.638
0118,2017,3,175,4.189
0118,2017,4,150,3.59
0118,2017,5,166,3.973
0118,2017,6,161,3.854
0118,2017,7,148,3.543
0118,2017,8,122,2.92
0118,2017,9,136,3.255
0118,2017,10,114,2.729
0118,2017,11,130,3.112
0118,2017,12,141,3.375
0118,2018,1,201,4.17
0118,2018,2,180,3.734
0118,2018,3,206,4.273
0118,2018,4,187,3.879
0118,2018,5,185,3.838
0118,2018,6,144,2.987
0118,2018,7,136,2.821
0118,2018,8,141,2.925
0118,2018,9,140,2.904
0118,2018,10,157,3.257
0118,2018,11,141,2.925
0118,2018,12,168,3.485
0118,2019,1,190,3.927
0118,2019,2,190,3.927
0118,2019,3,198,4.092
0118,2019,4,189,3.906
0118,2019,5,191,3.947
0118,2019,6,165,3.41
0118,2019,7,170,3.513
0118,2019,8,149,3.079
0118,2019,9,161,3.327
0118,2019,10,167,3.451
0118,2019,11,165,3.41
0118,2019,12,186,3.844
0119,2016,1,87,4.681
0119,2016,2,115,6.187
0119,2016,3,111,5.972
0119,2016,4,96,5.165
0119,2016,5,78,4.196
0119,2016,6,76,4.089
0119,2016,7,65,3.497
0119,2016,8,69,3.712
0119,2016,9,77,4.143
0119,2016,10,69,3.712
0119,2016,11,83,4.465
0119,2016,12,80,4.304
0119,2017,1,85,4.625
0119,2017,2,84,4.57
0119,2017,3,109,5.93
0119,2017,4,99,5.386
0119,2017,5,99,5.386
0119,2017,6,111,6.039
0119,2017,7,80,4.353
0119,2017,8,90,4.897
0119,2017,9,79,4.298
0119,2017,10,68,3.7
0119,2017,11,79,4.298
0119,2017,12,91,4.951
0119,2018,1,101,4.887
0119,2018,2,103,4.984
0119,2018,3,103,4.984
0119,2018,4,82,3.968
0119,2018,5,112,5.42
0119,2018,6,79,3.823
0119,2018,7,73,3.533
0119,2018,8,76,3.678
0119,2018,9,78,3.774
0119,2018,10,75,3.629
0119,2018,11,78,3.774
0119,2018,12,83,4.016
0119,2019,1,100,5.103
0119,2019,2,81,4.133
0119,2019,3,102,5.205
0119,2019,4,113,5.766
0119,2019,5,90,4.593
0119,2019,6,96,4.899
0119,2019,7,76,3.878
0119,2019,8,75,3.827
0119,2019,9,67,3.419
0119,2019,10,80,4.082
0119,2019,11,70,3.572
0119,2019,12,86,4.389
0120,2016,1,50,4.638
0120,2016,2,81,7.514
0120,2016,3,72,6.679
0120,2016,4,64,5.937
0120,2016,5,55,5.102
0120,2016,6,48,4.453
0120,2016,7,48,4.453
0120,2016,8,43,3.989
0120,2016,9,38,3.525
0120,2016,10,51,4.731
0120,2016,11,47,4.36
0120,2016,12,55,5.102
0120,2017,1,47,4.443
0120,2017,2,56,5.294
0120,2017,3,47,4.443
0120,2017,4,53,5.01
0120,2017,5,57,5.389
0120,2017,6,78,7.374
0120,2017,7,61,5.767
0120,2017,8,52,4.916
0120,2017,9,42,3.971
0120,2017,10,44,4.16
0120,2017,11,53,5.01
0120,2017,12,55,5.199
0120,2018,1,64,5.122
0120,2018,2,49,3.921
0120,2018,3,67,5.362
0120,2018,4,52,4.161
0120,2018,5,58,4.641
0120,2018,6,66,5.282
0120,2018,7,52,4.161
0120,2018,8,43,3.441
0120,2018,9,63,5.042
0120,2018,10,48,3.841
0120,2018,11,47,3.761
0120,2018,12,60,4.802
0120,2019,1,55,4.353
0120,2019,2,61,4.827
0120,2019,3,62,4.907
0120,2019,4,67,5.302
0120,2019,5,69,5.461
0120,2019,6,49,3.878
0120,2019,7,49,3.878
0120,2019,8,56,4.432
0120,2019,9,51,4.036
0120,2019,10,62,4.907
0120,2019,11,54,4.274
0120,2019,12,51,4.036
0301,2016,1,57,4.143
0301,2016,2,91,6.615
0301,2016,3,95,6.906
0301,2016,4,66,4.798
0301,2016,5,54,3.925
0301,2016,6,42,3.053
0301,2016,7,45,3.271
0301,2016,8,46,3.344
0301,2016,9,52,3.78
0301,2016,10,50,3.635
0301,2016,11,50,3.635
0301,2016,12,56,4.071
0301,2017,1,49,3.651
0301,2017,2,71,5.29
0301,2017,3,48,3.576
0301,2017,4,49,3.651
0301,2017,5,50,3.726
0301,2017,6,63,4.694
0301,2017,7,60,4.471
0301,2017,8,45,3.353
0301,2017,9,38,2.831
0301,2017,10,63,4.694
0301,2017,11,42,3.129
0301,2017,12,56,4.173
0301,2018,1,55,3.73
0301,2018,2,63,4.273
0301,2018,3,83,5.629
0301,2018,4,71,4.816
0301,2018,5,56,3.798
0301,2018,6,50,3.391
0301,2018,7,63,4.273
0301,2018,8,38,2.577
0301,2018,9,52,3.527
0301,2018,10,52,3.527
0301,2018,11,50,3.391
0301,2018,12,57,3.866
0301,2019,1,54,3.731
0301,2019,2,53,3.662
0301,2019,3,62,4.284
0301,2019,4,55,3.8
0301,2019,5,59,4.076
0301,2019,6,51,3.524
0301,2019,7,47,3.247
0301,2019,8,60,4.145
0301,2019,9,54,3.731
0301,2019,10,48,3.316
0301,2019,11,58,4.007
0301,2019,12,62,4.284
0302,2016,1,43,16.325
0302,2016,2,65,24.677
0302,2016,3,50,18.983
0302,2016,4,44,16.705
0302,2016,5,35,13.288
0302,2016,6,27,10.251
0302,2016,7,26,9.871
0302,2016,8,29,11.01
0302,2016,9,33,12.528
0302,2016,10,47,17.844
0302,2016,11,30,11.39
0302,2016,12,33,12.528
0302,2017,1,47,18.71
0302,2017,2,18,7.166
0302,2017,3,43,17.118
0302,2017,4,35,13.933
0302,2017,5,30,11.943
0302,2017,6,34,13.535
0302,2017,7,36,14.331
0302,2017,8,32,12.739
0302,2017,9,25,9.952
0302,2017,10,22,8.758
0302,2017,11,23,9.156
0302,2017,12,36,14.331
0302,2018,1,34,11.206
0302,2018,2,40,13.184
0302,2018,3,49,16.15
0302,2018,4,42,13.843
0302,2018,5,29,9.558
0302,2018,6,22,7.251
0302,2018,7,21,6.922
0302,2018,8,29,9.558
0302,2018,9,32,10.547
0302,2018,10,31,10.218
0302,2018,11,32,10.547
0302,2018,12,36,11.866
0302,2019,1,28,9.238
0302,2019,2,35,11.547
0302,2019,3,27,8.908
0302,2019,4,31,10.228
0302,2019,5,40,13.197
0302,2019,6,39,12.867
0302,2019,7,36,11.877
0302,2019,8,36,11.877
0302,2019,9,33,10.887
0302,2019,10,31,10.228
0302,2019,11,33,10.887
0302,2019,12,38,12.537
0303,2016,1,51,9.533
0303,2016,2,68,12.71
0303,2016,3,57,10.654
0303,2016,4,31,5.794
0303,2016,5,29,5.421
0303,2016,6,12,2.243
0303,2016,7,9,1.682
0303,2016,8,10,1.869
0303,2016,9,18,3.364
0303,2016,10,23,4.299
0303,2016,11,19,3.551
0303,2016,12,13,2.43
0303,2017,1,20,3.786
0303,2017,2,16,3.029
0303,2017,3,23,4.354
0303,2017,4,20,3.786
0303,2017,5,22,4.165
0303,2017,6,25,4.733
0303,2017,7,26,4.922
0303,2017,8,16,3.029
0303,2017,9,7,1.325
0303,2017,10,16,3.029
0303,2017,11,7,1.325
0303,2017,12,29,5.49
0303,2018,1,25,4.314
0303,2018,2,23,3.969
0303,2018,3,18,3.106
0303,2018,4,15,2.588
0303,2018,5,24,4.142
0303,2018,6,18,3.106
0303,2018,7,19,3.279
0303,2018,8,15,2.588
0303,2018,9,16,2.761
0303,2018,10,25,4.314
0303,2018,11,13,2.243
0303,2018,12,13,2.243
0303,2019,1,13,2.246
0303,2019,2,25,4.32
0303,2019,3,28,4.838
0303,2019,4,25,4.32
0303,2019,5,26,4.493
0303,2019,6,26,4.493
0303,2019,7,19,3.283
0303,2019,8,14,2.419
0303,2019,9,15,2.592
0303,2019,10,23,3.974
0303,2019,11,19,3.283
0303,2019,12,17,2.938
0304,2016,1,43,7.566
0304,2016,2,60,10.558
0304,2016,3,49,8.622
0304,2016,4,44,7.742
0304,2016,5,37,6.511
0304,2016,6,35,6.159
0304,2016,7,38,6.687
0304,2016,8,42,7.39
0304,2016,9,44,7.742
0304,2016,10,38,6.687
0304,2016,11,38,6.687
0304,2016,12,47,8.27
0304,2017,1,44,7.894
0304,2017,2,47,8.432
0304,2017,3,45,8.073
0304,2017,4,39,6.997
0304,2017,5,41,7.356
0304,2017,6,44,7.894
0304,2017,7,48,8.611
0304,2017,8,31,5.562
0304,2017,9,30,5.382
0304,2017,10,37,6.638
0304,2017,11,28,5.023
0304,2017,12,53,9.508
0304,2018,1,38,6.169
0304,2018,2,46,7.468
0304,2018,3,51,8.279
0304,2018,4,41,6.656
0304,2018,5,33,5.357
0304,2018,6,21,3.409
0304,2018,7,29,4.708
0304,2018,8,34,5.519
0304,2018,9,37,6.006
0304,2018,10,45,7.305
0304,2018,11,41,6.656
0304,2018,12,43,6.981
0304,2019,1,43,7.011
0304,2019,2,33,5.381
0304,2019,3,39,6.359
0304,2019,4,52,8.479
0304,2019,5,46,7.5
0304,2019,6,33,5.381
0304,2019,7,30,4.892
0304,2019,8,26,4.239
0304,2019,9,35,5.707
0304,2019,10,35,5.707
0304,2019,11,46,7.5
0304,2019,12,45,7.337
0305,2016,1,22,4.073
0305,2016,2,35,6.479
0305,2016,3,33,6.109
0305,2016,4,33,6.109
0305,2016,5,21,3.887
0305,2016,6,19,3.517
0305,2016,7,27,4.998
0305,2016,8,7,1.296
0305,2016,9,23,4.258
0305,2016,10,23,4.258
0305,2016,11,23,4.258
0305,2016,12,33,6.109
0305,2017,1,35,6.715
0305,2017,2,24,4.605
0305,2017,3,37,7.099
0305,2017,4,20,3.837
0305,2017,5,25,4.797
0305,2017,6,29,5.564
0305,2017,7,20,3.837
0305,2017,8,26,4.988
0305,2017,10,23,4.413
0305,2017,11,23,4.413
0305,2017,12,22,4.221
0305,2018,1,31,5.25
0305,2018,2,22,3.726
0305,2018,3,38,6.435
0305,2018,4,24,4.064
0305,2018,5,25,4.234
0305,2018,6,22,3.726
0305,2018,7,25,4.234
0305,2018,8,22,3.726
0305,2018,9,26,4.403
0305,2018,10,26,4.403
0305,2018,11,20,3.387
0305,2018,12,31,5.25
0305,2019,1,31,5.349
0305,2019,2,27,4.659
0305,2019,3,28,4.832
0305,2019,4,36,6.212
0305,2019,5,30,5.177
0305,2019,6,30,5.177
0305,2019,7,24,4.142
0305,2019,8,16,2.761
0305,2019,9,25,4.314
0305,2019,10,24,4.142
0305,2019,11,27,4.659
0305,2019,12,32,5.522
0306,2016,1,17,3.542
0306,2016,2,20,4.167
0306,2016,3,26,5.417
0306,2016,4,21,4.375
0306,2016,5,9,1.875
0306,2016,6,9,1.875
0306,2016,8,8,1.667
0306,2016,9,9,1.875
0306,2016,10,19,3.958
0306,2016,11,11,2.292
0306,2016,12,14,2.917
0306,2017,1,30,6.326
0306,2017,2,22,4.639
0306,2017,3,23,4.85
0306,2017,4,22,4.639
0306,2017,5,16,3.374
0306,2017,6,21,4.429
0306,2017,7,18,3.796
0306,2017,8,7,1.476
0306,2017,9,20,4.218
0306,2017,11,20,4.218
0306,2017,12,21,4.429
0306,2018,1,18,3.589
0306,2018,2,28,5.583
0306,2018,3,23,4.586
0306,2018,4,22,4.387
0306,2018,5,17,3.39
0306,2018,6,10,1.994
0306,2018,7,14,2.792
0306,2018,8,19,3.789
0306,2018,9,14,2.792
0306,2018,10,24,4.786
0306,2018,11,23,4.586
0306,2018,12,14,2.792
0306,2019,1,38,7.538
0306,2019,2,33,6.546
0306,2019,3,30,5.951
0306,2019,4,28,5.554
0306,2019,5,22,4.364
0306,2019,6,25,4.959
0306,2019,7,8,1.587
0306,2019,8,19,3.769
0306,2019,9,21,4.166
0306,2019,10,22,4.364
0306,2019,11,12,2.38
0306,2019,12,28,5.554
0307,2016,1,13,3.808
0307,2016,2,25,7.323
0307,2016,3,14,4.101
0307,2016,4,19,5.565
0307,2016,5,7,2.05
0307,2016,6,7,2.05
0307,2016,7,7,2.05
0307,2016,8,17,4.979
0307,2016,9,9,2.636
0307,2016,10,7,2.05
0307,2016,12,15,4.394
0307,2017,1,8,2.31
0307,2017,2,7,2.021
0307,2017,3,7,2.021
0307,2017,4,10,2.888
0307,2017,6,10,2.888
0307,2017,7,16,4.62
0307,2017,8,7,2.021
0307,2017,9,7,2.021
0307,2017,10,14,4.043
0307,2017,11,17,4.909
0307,2017,12,9,2.599
0307,2018,1,20,4.878
0307,2018,2,9,2.195
0307,2018,3,21,5.122
0307,2018,4,22,5.366
0307,2018,5,10,2.439
0307,2018,6,18,4.39
0307,2018,7,19,4.634
0307,2018,8,21,5.122
0307,2018,9,15,3.659
0307,2018,10,10,2.439
0307,2018,11,10,2.439
0307,2018,12,20,4.878
0307,2019,1,18,4.292
0307,2019,2,19,4.53
0307,2019,3,15,3.577
0307,2019,4,17,4.053
0307,2019,5,25,5.961
0307,2019,6,7,1.669
0307,2019,8,18,4.292
0307,2019,11,17,4.053
0307,2019,12,10,2.384
0308,2016,1,23,4.113
0308,2016,2,40,7.153
0308,2016,3,37,6.617
0308,2016,4,27,4.828
0308,2016,5,22,3.934
0308,2016,6,16,2.861
0308,2016,7,17,3.04
0308,2016,8,23,4.113
0308,2016,9,10,1.788
0308,2016,10,21,3.755
0308,2016,11,22,3.934
0308,2016,12,32,5.722
0308,2017,1,24,4.274
0308,2017,2,24,4.274
0308,2017,3,30,5.342
0308,2017,4,30,5.342
0308,2017,5,29,5.164
0308,2017,6,31,5.52
0308,2017,7,25,4.452
0308,2017,8,14,2.493
0308,2017,9,14,2.493
0308,2017,10,25,4.452
0308,2017,11,22,3.917
0308,2017,12,28,4.986
0308,2018,1,32,5.23
0308,2018,2,31,5.066
0308,2018,3,24,3.922
0308,2018,4,22,3.595
0308,2018,5,19,3.105
0308,2018,6,14,2.288
0308,2018,7,19,3.105
0308,2018,8,15,2.451
0308,2018,9,26,4.249
0308,2018,10,25,4.086
0308,2018,11,21,3.432
0308,2018,12,42,6.864
0308,2019,1,33,5.402
0308,2019,2,26,4.256
0308,2019,3,37,6.057
0308,2019,4,37,6.057
0308,2019,5,26,4.256
0308,2019,6,25,4.092
0308,2019,7,27,4.42
0308,2019,8,23,3.765
0308,2019,9,19,3.11
0308,2019,10,32,5.238
0308,2019,11,22,3.601
0308,2019,12,33,5.402
0309,2016,1,51,6.151
0309,2016,2,52,6.271
0309,2016,3,46,5.548
0309,2016,4,35,4.221
0309,2016,5,24,2.894
0309,2016,6,29,3.497
0309,2016,7,15,1.809
0309,2016,8,24,2.894
0309,2016,9,32,3.859
0309,2016,10,27,3.256
0309,2016,11,23,2.774
0309,2016,12,26,3.136
0309,2017,1,30,3.694
0309,2017,2,31,3.817
0309,2017,3,33,4.064
0309,2017,4,28,3.448
0309,2017,5,34,4.187
0309,2017,6,38,4.679
0309,2017,7,33,4.064
0309,2017,8,26,3.202
0309,2017,9,24,2.955
0309,2017,10,29,3.571
0309,2017,11,31,3.817
0309,2017,12,31,3.817
0309,2018,1,50,5.772
0309,2018,2,51,5.888
0309,2018,3,42,4.849
0309,2018,4,35,4.041
0309,2018,5,40,4.618
0309,2018,6,25,2.886
0309,2018,7,19,2.193
0309,2018,8,53,6.119
0309,2018,9,43,4.964
0309,2018,10,33,3.81
0309,2018,11,32,3.694
0309,2018,12,39,4.502
0309,2019,1,40,4.568
0309,2019,2,51,5.824
0309,2019,3,39,4.454
0309,2019,4,37,4.225
0309,2019,5,35,3.997
0309,2019,6,41,4.682
0309,2019,7,39,4.454
0309,2019,8,33,3.768
