ID1_CITY,year,month,case_c,case_per_capita(‰)
0109,2019,8,441,23.099
0109,2019,9,455,23.832
0109,2019,10,505,26.451
0109,2019,11,569,29.803
0109,2019,12,615,32.212
0110,2016,1,2178,36.96
0110,2016,2,2576,43.714
0110,2016,3,2401,40.745
0110,2016,4,1846,31.326
0110,2016,5,1583,26.863
0110,2016,6,1287,21.84
0110,2016,7,1239,21.026
0110,2016,8,1414,23.995
0110,2016,9,1350,22.909
0110,2016,10,1465,24.861
0110,2016,11,1816,30.817
0110,2016,12,2077,35.246
0110,2017,1,2018,34.199
0110,2017,2,1979,33.538
0110,2017,3,1994,33.792
0110,2017,4,1822,30.877
0110,2017,5,1766,29.928
0110,2017,6,1535,26.013
0110,2017,7,1515,25.674
0110,2017,8,1250,21.184
0110,2017,9,1400,23.726
0110,2017,10,1635,27.708
0110,2017,11,1813,30.725
0110,2017,12,2232,37.825
0110,2018,1,2426,38.377
0110,2018,2,2178,34.454
0110,2018,3,2434,38.504
0110,2018,4,1964,31.069
0110,2018,5,1636,25.88
0110,2018,6,1400,22.147
0110,2018,7,1368,21.64
0110,2018,8,1562,24.709
0110,2018,9,1605,25.39
0110,2018,10,1785,28.237
0110,2018,11,1777,28.11
0110,2018,12,2184,34.549
0110,2019,1,2514,39.199
0110,2019,2,2151,33.539
0110,2019,3,2237,34.88
0110,2019,4,2042,31.84
0110,2019,5,1854,28.908
0110,2019,6,1597,24.901
0110,2019,7,1498,23.357
0110,2019,8,1423,22.188
0110,2019,9,1657,25.837
0110,2019,10,1930,30.093
0110,2019,11,2066,32.214
0110,2019,12,2379,37.094
0111,2016,1,1498,38.02
0111,2016,2,1800,45.685
0111,2016,3,1652,41.929
0111,2016,4,1293,32.817
0111,2016,5,1105,28.046
0111,2016,6,908,23.046
0111,2016,7,894,22.69
0111,2016,8,1010,25.635
0111,2016,9,890,22.589
0111,2016,10,1023,25.964
0111,2016,11,1290,32.741
0111,2016,12,1448,36.751
0111,2017,1,1420,35.124
0111,2017,2,1451,35.891
0111,2017,3,1520,37.598
0111,2017,4,1438,35.569
0111,2017,5,1327,32.824
0111,2017,6,1094,27.06
0111,2017,7,1102,27.258
0111,2017,8,922,22.806
0111,2017,9,993,24.562
0111,2017,10,1116,27.605
0111,2017,11,1414,34.976
0111,2017,12,1673,41.382
0111,2018,1,1851,42.533
0111,2018,2,1690,38.834
0111,2018,3,1825,41.936
0111,2018,4,1471,33.801
0111,2018,5,1220,28.034
0111,2018,6,1061,24.38
0111,2018,7,1067,24.518
0111,2018,8,1096,25.184
0111,2018,9,1146,26.333
0111,2018,10,1438,33.043
0111,2018,11,1424,32.721
0111,2018,12,1727,39.684
0111,2019,1,1878,43.149
0111,2019,2,1531,35.176
0111,2019,3,1624,37.313
0111,2019,4,1415,32.511
0111,2019,5,1338,30.742
0111,2019,6,1176,27.02
0111,2019,7,1144,26.284
0111,2019,8,1120,25.733
0111,2019,9,1122,25.779
0111,2019,10,1419,32.603
0111,2019,11,1454,33.407
0111,2019,12,1709,39.266
0112,2016,1,591,36.688
0112,2016,2,674,41.84
0112,2016,3,622,38.612
0112,2016,4,530,32.901
0112,2016,5,471,29.238
0112,2016,6,374,23.217
0112,2016,7,314,19.492
0112,2016,8,403,25.017
0112,2016,9,368,22.844
0112,2016,10,413,25.638
0112,2016,11,479,29.735
0112,2016,12,542,33.646
0112,2017,1,590,34.521
0112,2017,2,601,35.165
0112,2017,3,628,36.744
0112,2017,4,518,30.308
0112,2017,5,498,29.138
0112,2017,6,413,24.165
0112,2017,7,400,23.404
0112,2017,8,382,22.351
0112,2017,9,398,23.287
0112,2017,10,491,28.729
0112,2017,11,561,32.824
0112,2017,12,657,38.441
0112,2018,1,680,38.44
0112,2018,2,640,36.179
0112,2018,3,717,40.531
0112,2018,4,552,31.204
0112,2018,5,479,27.077
0112,2018,6,436,24.647
0112,2018,7,408,23.064
0112,2018,8,431,24.364
0112,2018,9,426,24.081
0112,2018,10,566,31.995
0112,2018,11,548,30.978
0112,2018,12,647,36.574
0112,2019,1,734,39.005
0112,2019,2,620,32.947
0112,2019,3,653,34.701
0112,2019,4,618,32.841
0112,2019,5,568,30.184
0112,2019,6,482,25.614
0112,2019,7,487,25.879
0112,2019,8,443,23.541
0112,2019,9,475,25.242
0112,2019,10,610,32.416
0112,2019,11,610,32.416
0112,2019,12,727,38.633
0115,2016,1,536,31.006
0115,2016,2,677,39.162
0115,2016,3,624,36.096
0115,2016,4,512,29.618
0115,2016,5,439,25.395
0115,2016,6,313,18.106
0115,2016,7,320,18.511
0115,2016,8,333,19.263
0115,2016,9,353,20.42
0115,2016,10,358,20.709
0115,2016,11,489,28.287
0115,2016,12,531,30.717
0115,2017,1,506,29.112
0115,2017,2,526,30.263
0115,2017,3,533,30.666
0115,2017,4,532,30.608
0115,2017,5,452,26.005
0115,2017,6,370,21.288
0115,2017,7,393,22.611
0115,2017,8,339,19.504
0115,2017,9,343,19.734
0115,2017,10,423,24.337
0115,2017,11,491,28.249
0115,2017,12,580,33.37
0115,2018,1,620,31.793
0115,2018,2,522,26.768
0115,2018,3,610,31.28
0115,2018,4,477,24.46
0115,2018,5,412,21.127
0115,2018,6,366,18.768
0115,2018,7,325,16.666
0115,2018,8,383,19.64
0115,2018,9,443,22.717
0115,2018,10,473,24.255
0115,2018,11,447,22.922
0115,2018,12,552,28.306
0115,2019,1,645,33.028
0115,2019,2,533,27.293
0115,2019,3,549,28.112
0115,2019,4,489,25.04
0115,2019,5,498,25.501
0115,2019,6,432,22.121
0115,2019,7,417,21.353
0115,2019,8,367,18.793
0115,2019,9,409,20.943
0115,2019,10,483,24.732
0115,2019,11,537,27.498
0115,2019,12,631,32.311
0116,2016,1,454,31.154
0116,2016,2,522,35.82
0116,2016,3,559,38.359
0116,2016,4,462,31.702
0116,2016,5,395,27.105
0116,2016,6,316,21.684
0116,2016,7,289,19.831
0116,2016,8,317,21.753
0116,2016,9,316,21.684
0116,2016,10,338,23.194
0116,2016,11,438,30.056
0116,2016,12,456,31.291
0116,2017,1,434,30.108
0116,2017,2,458,31.772
0116,2017,3,439,30.454
0116,2017,4,439,30.454
0116,2017,5,382,26.5
0116,2017,6,347,24.072
0116,2017,7,312,21.644
0116,2017,8,260,18.037
0116,2017,9,298,20.673
0116,2017,10,320,22.199
0116,2017,11,374,25.945
0116,2017,12,500,34.686
0116,2018,1,525,32.498
0116,2018,2,453,28.041
0116,2018,3,563,34.85
0116,2018,4,443,27.422
0116,2018,5,362,22.408
0116,2018,6,282,17.456
0116,2018,7,298,18.446
0116,2018,8,355,21.975
0116,2018,9,355,21.975
0116,2018,10,392,24.265
0116,2018,11,369,22.841
0116,2018,12,488,30.207
0116,2019,1,550,34.07
0116,2019,2,481,29.796
0116,2019,3,482,29.858
0116,2019,4,430,26.637
0116,2019,5,399,24.717
0116,2019,6,355,21.991
0116,2019,7,349,21.619
0116,2019,8,325,20.133
0116,2019,9,327,20.256
0116,2019,10,426,26.389
0116,2019,11,424,26.265
0116,2019,12,534,33.079
0117,2016,1,1252,36.85
0117,2016,2,1591,46.827
0117,2016,3,1444,42.501
0117,2016,4,1055,31.051
0117,2016,5,944,27.784
0117,2016,6,784,23.075
0117,2016,7,710,20.897
0117,2016,8,819,24.105
0117,2016,9,833,24.517
0117,2016,10,892,26.254
0117,2016,11,1084,31.905
0117,2016,12,1256,36.967
0117,2017,1,1090,33.593
0117,2017,2,1156,35.627
0117,2017,3,1183,36.459
0117,2017,4,1090,33.593
0117,2017,5,992,30.573
0117,2017,6,855,26.351
0117,2017,7,845,26.042
0117,2017,8,714,22.005
0117,2017,9,788,24.286
0117,2017,10,915,28.2
0117,2017,11,1038,31.991
0117,2017,12,1302,40.127
0117,2018,1,1441,39.983
0117,2018,2,1299,36.043
0117,2018,3,1294,35.905
0117,2018,4,1177,32.658
0117,2018,5,1005,27.886
0117,2018,6,829,23.002
0117,2018,7,847,23.502
0117,2018,8,834,23.141
0117,2018,9,988,27.414
0117,2018,10,1100,30.522
0117,2018,11,1073,29.772
0117,2018,12,1250,34.684
0117,2019,1,1465,40.359
0117,2019,2,1308,36.034
0117,2019,3,1311,36.117
0117,2019,4,1192,32.838
0117,2019,5,1142,31.461
0117,2019,6,974,26.833
0117,2019,7,891,24.546
0117,2019,8,868,23.913
0117,2019,9,1001,27.577
0117,2019,10,1080,29.753
0117,2019,11,1194,32.893
0117,2019,12,1422,39.175
0118,2016,1,1473,34.125
0118,2016,2,1804,41.793
0118,2016,3,1584,36.696
0118,2016,4,1292,29.932
0118,2016,5,1067,24.719
0118,2016,6,921,21.337
0118,2016,7,797,18.464
0118,2016,8,899,20.827
0118,2016,9,899,20.827
0118,2016,10,962,22.287
0118,2016,11,1214,28.125
0118,2016,12,1357,31.438
0118,2017,1,1295,30.997
0118,2017,2,1269,30.375
0118,2017,3,1322,31.643
0118,2017,4,1151,27.55
0118,2017,5,1124,26.904
0118,2017,6,1016,24.319
0118,2017,7,1010,24.175
0118,2017,8,782,18.718
0118,2017,9,879,21.04
0118,2017,10,993,23.768
0118,2017,11,1144,27.383
0118,2017,12,1591,38.082
0118,2018,1,1529,31.717
0118,2018,2,1503,31.178
0118,2018,3,1604,33.273
0118,2018,4,1304,27.05
0118,2018,5,1088,22.569
0118,2018,6,897,18.607
0118,2018,7,897,18.607
0118,2018,8,964,19.997
0118,2018,9,1038,21.532
0118,2018,10,1180,24.478
0118,2018,11,1187,24.623
0118,2018,12,1418,29.415
0118,2019,1,1713,35.401
0118,2019,2,1424,29.429
0118,2019,3,1442,29.801
0118,2019,4,1323,27.341
0118,2019,5,1220,25.213
0118,2019,6,1012,20.914
0118,2019,7,982,20.294
0118,2019,8,1017,21.018
0118,2019,9,1027,21.224
0118,2019,10,1216,25.13
0118,2019,11,1327,27.424
0118,2019,12,1624,33.562
0119,2016,1,653,35.132
0119,2016,2,754,40.566
0119,2016,3,661,35.562
0119,2016,4,502,27.008
0119,2016,5,438,23.565
0119,2016,6,358,19.261
0119,2016,7,391,21.036
0119,2016,8,403,21.682
0119,2016,9,356,19.153
0119,2016,10,410,22.058
0119,2016,11,520,27.977
0119,2016,12,529,28.461
0119,2017,1,563,30.631
0119,2017,2,552,30.033
0119,2017,3,552,30.033
0119,2017,4,497,27.04
0119,2017,5,501,27.258
0119,2017,6,437,23.776
0119,2017,7,416,22.633
0119,2017,8,329,17.9
0119,2017,9,362,19.695
0119,2017,10,392,21.328
0119,2017,11,521,28.346
0119,2017,12,644,35.038
0119,2018,1,672,32.519
0119,2018,2,622,30.099
0119,2018,3,703,34.019
0119,2018,4,543,26.276
0119,2018,5,474,22.937
0119,2018,6,383,18.534
0119,2018,7,384,18.582
0119,2018,8,404,19.55
0119,2018,9,441,21.34
0119,2018,10,521,25.212
0119,2018,11,461,22.308
0119,2018,12,608,29.422
0119,2019,1,627,31.996
0119,2019,2,545,27.812
0119,2019,3,566,28.883
0119,2019,4,487,24.852
0119,2019,5,459,23.423
0119,2019,6,414,21.127
0119,2019,7,382,19.494
0119,2019,8,352,17.963
0119,2019,9,448,22.862
0119,2019,10,507,25.873
0119,2019,11,515,26.281
0119,2019,12,585,29.853
0120,2016,1,264,24.49
0120,2016,2,326,30.241
0120,2016,3,311,28.85
0120,2016,4,226,20.965
0120,2016,5,219,20.315
0120,2016,6,179,16.605
0120,2016,7,174,16.141
0120,2016,8,202,18.738
0120,2016,9,167,15.492
0120,2016,10,171,15.863
0120,2016,11,222,20.594
0120,2016,12,264,24.49
0120,2017,1,250,23.634
0120,2017,2,240,22.689
0120,2017,3,247,23.35
0120,2017,4,236,22.31
0120,2017,5,237,22.405
0120,2017,6,205,19.38
0120,2017,7,184,17.395
0120,2017,8,139,13.14
0120,2017,9,156,14.748
0120,2017,10,208,19.663
0120,2017,11,195,18.434
0120,2017,12,272,25.714
0120,2018,1,309,24.728
0120,2018,2,275,22.007
0120,2018,3,327,26.168
0120,2018,4,279,22.327
0120,2018,5,231,18.486
0120,2018,6,216,17.286
0120,2018,7,158,12.644
0120,2018,8,163,13.044
0120,2018,9,196,15.685
0120,2018,10,245,19.606
0120,2018,11,225,18.006
0120,2018,12,273,21.847
0120,2019,1,290,22.95
0120,2019,2,251,19.864
0120,2019,3,274,21.684
0120,2019,4,263,20.814
0120,2019,5,242,19.152
0120,2019,6,206,16.303
0120,2019,7,181,14.324
0120,2019,8,164,12.979
0120,2019,9,199,15.749
0120,2019,10,249,19.706
0120,2019,11,251,19.864
0120,2019,12,265,20.972
0301,2016,1,579,42.088
0301,2016,2,725,52.7
0301,2016,3,711,51.683
0301,2016,4,519,37.726
0301,2016,5,445,32.347
0301,2016,6,353,25.66
0301,2016,7,362,26.314
0301,2016,8,436,31.693
0301,2016,9,417,30.312
0301,2016,10,438,31.838
0301,2016,11,484,35.182
0301,2016,12,567,41.215
0301,2017,1,563,41.949
0301,2017,2,560,41.726
0301,2017,3,544,40.533
0301,2017,4,489,36.435
0301,2017,5,455,33.902
0301,2017,6,381,28.388
0301,2017,7,438,32.635
0301,2017,8,347,25.855
0301,2017,9,341,25.408
0301,2017,10,459,34.2
0301,2017,11,486,36.212
0301,2017,12,596,44.408
0301,2018,1,667,45.239
0301,2018,2,606,41.101
0301,2018,3,651,44.154
0301,2018,4,560,37.982
0301,2018,5,449,30.453
0301,2018,6,363,24.62
0301,2018,7,389,26.384
0301,2018,8,417,28.283
0301,2018,9,411,27.876
0301,2018,10,511,34.658
0301,2018,11,460,31.199
0301,2018,12,550,37.303
0301,2019,1,654,45.184
0301,2019,2,536,37.032
0301,2019,3,566,39.105
0301,2019,4,501,34.614
0301,2019,5,442,30.538
0301,2019,6,411,28.396
0301,2019,7,388,26.807
0301,2019,8,382,26.392
0301,2019,9,397,27.428
0301,2019,10,485,33.508
0301,2019,11,519,35.857
0301,2019,12,571,39.45
0302,2016,1,82,31.131
0302,2016,2,71,26.955
0302,2016,3,102,38.724
0302,2016,4,60,22.779
0302,2016,5,45,17.084
0302,2016,6,43,16.325
0302,2016,7,32,12.149
0302,2016,8,47,17.844
0302,2016,9,49,18.603
0302,2016,10,46,17.464
0302,2016,11,47,17.844
0302,2016,12,67,25.437
0302,2017,1,63,25.08
0302,2017,2,70,27.866
0302,2017,3,63,25.08
0302,2017,4,61,24.283
0302,2017,5,60,23.885
0302,2017,6,62,24.682
0302,2017,7,65,25.876
0302,2017,8,46,18.312
0302,2017,9,45,17.914
0302,2017,10,51,20.303
0302,2017,11,59,23.487
0302,2017,12,77,30.653
0302,2018,1,68,22.413
0302,2018,2,65,21.424
0302,2018,3,73,24.061
0302,2018,4,55,18.128
0302,2018,5,51,16.809
0302,2018,6,37,12.195
0302,2018,7,37,12.195
0302,2018,8,31,10.218
0302,2018,9,36,11.866
0302,2018,10,41,13.514
0302,2018,11,44,14.502
0302,2018,12,63,20.765
0302,2019,1,72,23.755
0302,2019,2,49,16.166
0302,2019,3,60,19.795
0302,2019,4,74,24.414
0302,2019,5,47,15.506
0302,2019,6,35,11.547
0302,2019,7,39,12.867
0302,2019,8,39,12.867
0302,2019,9,41,13.527
0302,2019,10,56,18.476
0302,2019,11,55,18.146
0302,2019,12,66,21.775
0303,2016,1,103,19.252
0303,2016,2,140,26.168
0303,2016,3,124,23.178
0303,2016,4,126,23.551
0303,2016,5,97,18.131
0303,2016,6,69,12.897
0303,2016,7,78,14.579
0303,2016,8,81,15.14
0303,2016,9,87,16.262
0303,2016,10,99,18.505
0303,2016,11,92,17.196
0303,2016,12,123,22.991
0303,2017,1,104,19.69
0303,2017,2,108,20.447
0303,2017,3,105,19.879
0303,2017,4,106,20.068
0303,2017,5,94,17.796
0303,2017,6,75,14.199
0303,2017,7,80,15.146
0303,2017,8,67,12.685
0303,2017,9,75,14.199
0303,2017,10,75,14.199
0303,2017,11,100,18.932
0303,2017,12,127,24.044
0303,2018,1,128,22.088
0303,2018,2,113,19.5
0303,2018,3,120,20.708
0303,2018,4,109,18.809
0303,2018,5,105,18.119
0303,2018,6,69,11.907
0303,2018,7,76,13.115
0303,2018,8,66,11.389
0303,2018,9,82,14.15
0303,2018,10,89,15.358
0303,2018,11,93,16.048
0303,2018,12,89,15.358
0303,2019,1,115,19.872
0303,2019,2,117,20.218
0303,2019,3,117,20.218
0303,2019,4,122,21.082
0303,2019,5,109,18.835
0303,2019,6,80,13.824
0303,2019,7,74,12.787
0303,2019,8,75,12.96
0303,2019,9,83,14.342
0303,2019,10,87,15.034
0303,2019,11,107,18.49
0303,2019,12,105,18.144
0304,2016,1,252,44.343
0304,2016,2,281,49.446
0304,2016,3,300,52.789
0304,2016,4,206,36.248
0304,2016,5,182,32.025
0304,2016,6,149,26.219
0304,2016,7,132,23.227
0304,2016,8,157,27.626
0304,2016,9,159,27.978
0304,2016,10,157,27.626
0304,2016,11,205,36.072
0304,2016,12,236,41.527
0304,2017,1,227,40.725
0304,2017,2,197,35.343
0304,2017,3,247,44.313
0304,2017,4,243,43.595
0304,2017,5,211,37.854
0304,2017,6,186,33.369
0304,2017,7,181,32.472
0304,2017,8,169,30.319
0304,2017,9,166,29.781
0304,2017,10,178,31.934
0304,2017,11,181,32.472
0304,2017,12,228,40.904
0304,2018,1,241,39.123
0304,2018,2,235,38.149
0304,2018,3,238,38.636
0304,2018,4,214,34.74
0304,2018,5,168,27.273
0304,2018,6,137,22.24
0304,2018,7,136,22.078
0304,2018,8,146,23.701
0304,2018,9,155,25.162
0304,2018,10,157,25.487
0304,2018,11,176,28.571
0304,2018,12,197,31.981
0304,2019,1,207,33.752
0304,2019,2,224,36.524
0304,2019,3,212,34.567
0304,2019,4,184,30.002
0304,2019,5,171,27.882
0304,2019,6,138,22.501
0304,2019,7,158,25.762
0304,2019,8,147,23.969
0304,2019,9,159,25.925
0304,2019,10,174,28.371
0304,2019,11,211,34.404
0304,2019,12,240,39.133
0305,2016,1,236,43.688
0305,2016,2,271,50.167
0305,2016,3,252,46.649
0305,2016,4,230,42.577
0305,2016,5,178,32.951
0305,2016,6,119,22.029
0305,2016,7,119,22.029
0305,2016,8,146,27.027
0305,2016,9,153,28.323
0305,2016,10,169,31.285
0305,2016,11,147,27.212
0305,2016,12,196,36.283
0305,2017,1,189,36.262
0305,2017,2,200,38.373
0305,2017,3,199,38.181
0305,2017,4,193,37.03
0305,2017,5,179,34.344
0305,2017,6,172,33.001
0305,2017,7,168,32.233
0305,2017,8,125,23.983
0305,2017,9,138,26.477
0305,2017,10,155,29.739
0305,2017,11,170,32.617
0305,2017,12,200,38.373
0305,2018,1,254,43.014
0305,2018,2,218,36.918
0305,2018,3,248,41.998
0305,2018,4,210,35.563
0305,2018,5,141,23.878
0305,2018,6,133,22.523
0305,2018,7,143,24.217
0305,2018,8,146,24.725
0305,2018,9,138,23.37
0305,2018,10,162,27.434
0305,2018,11,174,29.467
0305,2018,12,206,34.886
0305,2019,1,201,34.685
0305,2019,2,187,32.269
0305,2019,3,206,35.548
0305,2019,4,191,32.959
0305,2019,5,159,27.437
0305,2019,6,152,26.23
0305,2019,7,155,26.747
0305,2019,8,143,24.676
0305,2019,9,154,26.575
0305,2019,10,177,30.544
0305,2019,11,203,35.03
0305,2019,12,238,41.07
0306,2016,1,214,44.583
0306,2016,2,273,56.875
0306,2016,3,272,56.667
0306,2016,4,207,43.125
0306,2016,5,176,36.667
0306,2016,6,139,28.958
0306,2016,7,132,27.5
0306,2016,8,148,30.833
0306,2016,9,152,31.667
0306,2016,10,154,32.083
0306,2016,11,183,38.125
0306,2016,12,196,40.833
0306,2017,1,192,40.489
0306,2017,2,234,49.346
0306,2017,3,233,49.135
0306,2017,4,201,42.387
0306,2017,5,178,37.537
0306,2017,6,145,30.578
0306,2017,7,177,37.326
0306,2017,8,138,29.102
0306,2017,9,143,30.156
0306,2017,10,167,35.217
0306,2017,11,178,37.537
0306,2017,12,217,45.761
0306,2018,1,228,45.464
0306,2018,2,219,43.669
0306,2018,3,222,44.267
0306,2018,4,205,40.877
0306,2018,5,162,32.303
0306,2018,6,120,23.928
0306,2018,7,132,26.321
0306,2018,8,154,30.708
0306,2018,9,137,27.318
0306,2018,10,165,32.901
0306,2018,11,163,32.502
0306,2018,12,185,36.889
0306,2019,1,223,44.237
0306,2019,2,205,40.667
0306,2019,3,211,41.857
0306,2019,4,194,38.484
0306,2019,5,183,36.302
0306,2019,6,144,28.566
0306,2019,7,139,27.574
0306,2019,8,141,27.971
0306,2019,9,163,32.335
0306,2019,10,170,33.723
0306,2019,11,178,35.31
0306,2019,12,255,50.585
0307,2016,1,121,35.442
0307,2016,2,155,45.401
0307,2016,3,119,34.856
0307,2016,4,108,31.634
0307,2016,5,105,30.756
0307,2016,6,69,20.211
0307,2016,7,71,20.797
0307,2016,8,92,26.948
0307,2016,9,71,20.797
0307,2016,10,88,25.776
0307,2016,11,104,30.463
0307,2016,12,119,34.856
0307,2017,1,126,36.385
0307,2017,2,124,35.807
0307,2017,3,100,28.877
0307,2017,4,103,29.743
0307,2017,5,91,26.278
0307,2017,6,78,22.524
0307,2017,7,103,29.743
0307,2017,8,79,22.813
0307,2017,9,73,21.08
0307,2017,10,84,24.256
0307,2017,11,95,27.433
0307,2017,12,105,30.321
0307,2018,1,114,27.805
0307,2018,2,104,25.366
0307,2018,3,148,36.098
0307,2018,4,100,24.39
0307,2018,5,87,21.22
0307,2018,6,63,15.366
0307,2018,7,81,19.756
0307,2018,8,84,20.488
0307,2018,9,85,20.732
0307,2018,10,85,20.732
0307,2018,11,102,24.878
0307,2018,12,116,28.293
0307,2019,1,128,30.52
0307,2019,2,100,23.844
0307,2019,3,111,26.466
0307,2019,4,95,22.651
0307,2019,5,102,24.32
0307,2019,6,96,22.89
0307,2019,7,78,18.598
0307,2019,8,77,18.36
0307,2019,9,88,20.982
0307,2019,10,84,20.029
0307,2019,11,101,24.082
0307,2019,12,113,26.943
0308,2016,1,249,44.528
0308,2016,2,312,55.794
0308,2016,3,289,51.681
0308,2016,4,192,34.335
0308,2016,5,176,31.474
0308,2016,6,140,25.036
0308,2016,7,144,25.751
0308,2016,8,168,30.043
0308,2016,9,145,25.93
0308,2016,10,197,35.229
0308,2016,11,201,35.944
0308,2016,12,220,39.342
0308,2017,1,219,38.996
0308,2017,2,225,40.064
0308,2017,3,241,42.913
0308,2017,4,235,41.845
0308,2017,5,180,32.051
0308,2017,6,152,27.066
0308,2017,7,159,28.312
0308,2017,8,154,27.422
0308,2017,9,152,27.066
0308,2017,10,188,33.476
0308,2017,11,187,33.298
0308,2017,12,244,43.447
0308,2018,1,289,47.23
0308,2018,2,268,43.798
0308,2018,3,272,44.452
0308,2018,4,218,35.627
0308,2018,5,171,27.946
0308,2018,6,158,25.821
0308,2018,7,147,24.024
0308,2018,8,189,30.887
0308,2018,9,177,28.926
0308,2018,10,202,33.012
0308,2018,11,195,31.868
0308,2018,12,222,36.28
0308,2019,1,286,46.816
0308,2019,2,232,37.977
0308,2019,3,218,35.685
0308,2019,4,191,31.265
0308,2019,5,164,26.846
0308,2019,6,160,26.191
0308,2019,7,148,24.227
0308,2019,8,148,24.227
0308,2019,9,153,25.045
0308,2019,10,203,33.23
0308,2019,11,196,32.084
0308,2019,12,252,41.251
0309,2016,1,377,45.466
0309,2016,2,425,51.254
0309,2016,3,379,45.707
0309,2016,4,321,38.712
0309,2016,5,238,28.702
0309,2016,6,177,21.346
0309,2016,7,180,21.708
0309,2016,8,206,24.843
0309,2016,9,214,25.808
0309,2016,10,241,29.064
0309,2016,11,263,31.717
0309,2016,12,333,40.159
0309,2017,1,305,37.557
0309,2017,2,301,37.064
0309,2017,3,311,38.296
0309,2017,4,277,34.109
0309,2017,5,265,32.631
0309,2017,6,197,24.258
0309,2017,7,215,26.475
