ID1_CITY,year,month,case_c,case_per_capita(‰)
0111,2016,7,52,1.32
0111,2016,8,54,1.371
0111,2016,9,39,0.99
0111,2016,10,50,1.269
0111,2016,11,50,1.269
0111,2016,12,57,1.447
0111,2017,1,39,0.965
0111,2017,2,53,1.311
0111,2017,3,69,1.707
0111,2017,4,68,1.682
0111,2017,5,54,1.336
0111,2017,6,56,1.385
0111,2017,7,55,1.36
0111,2017,8,55,1.36
0111,2017,9,51,1.262
0111,2017,10,51,1.262
0111,2017,11,49,1.212
0111,2017,12,71,1.756
0111,2018,1,64,1.471
0111,2018,2,62,1.425
0111,2018,3,83,1.907
0111,2018,4,66,1.517
0111,2018,5,63,1.448
0111,2018,6,53,1.218
0111,2018,7,63,1.448
0111,2018,8,54,1.241
0111,2018,9,40,0.919
0111,2018,10,62,1.425
0111,2018,11,61,1.402
0111,2018,12,65,1.494
0111,2019,1,61,1.402
0111,2019,2,59,1.356
0111,2019,3,63,1.447
0111,2019,4,57,1.31
0111,2019,5,59,1.356
0111,2019,6,45,1.034
0111,2019,7,58,1.333
0111,2019,8,44,1.011
0111,2019,9,60,1.379
0111,2019,10,69,1.585
0111,2019,11,51,1.172
0111,2019,12,59,1.356
0112,2016,1,18,1.117
0112,2016,2,25,1.552
0112,2016,3,24,1.49
0112,2016,4,19,1.179
0112,2016,5,29,1.8
0112,2016,6,20,1.242
0112,2016,7,19,1.179
0112,2016,8,23,1.428
0112,2016,9,12,0.745
0112,2016,10,16,0.993
0112,2016,11,18,1.117
0112,2016,12,20,1.242
0112,2017,1,22,1.287
0112,2017,2,31,1.814
0112,2017,3,26,1.521
0112,2017,4,21,1.229
0112,2017,5,20,1.17
0112,2017,6,22,1.287
0112,2017,7,21,1.229
0112,2017,8,21,1.229
0112,2017,9,21,1.229
0112,2017,10,18,1.053
0112,2017,11,23,1.346
0112,2017,12,25,1.463
0112,2018,1,23,1.3
0112,2018,2,26,1.47
0112,2018,3,23,1.3
0112,2018,4,27,1.526
0112,2018,5,22,1.244
0112,2018,6,23,1.3
0112,2018,7,30,1.696
0112,2018,8,22,1.244
0112,2018,9,23,1.3
0112,2018,10,28,1.583
0112,2018,11,29,1.639
0112,2018,12,31,1.752
0112,2019,1,34,1.807
0112,2019,2,21,1.116
0112,2019,3,29,1.541
0112,2019,4,37,1.966
0112,2019,5,23,1.222
0112,2019,6,28,1.488
0112,2019,7,28,1.488
0112,2019,8,28,1.488
0112,2019,9,29,1.541
0112,2019,10,32,1.7
0112,2019,11,28,1.488
0112,2019,12,39,2.072
0115,2016,1,20,1.157
0115,2016,2,23,1.33
0115,2016,3,23,1.33
0115,2016,4,22,1.273
0115,2016,5,20,1.157
0115,2016,6,14,0.81
0115,2016,7,22,1.273
0115,2016,8,25,1.446
0115,2016,9,23,1.33
0115,2016,10,25,1.446
0115,2016,11,36,2.082
0115,2016,12,29,1.678
0115,2017,1,29,1.668
0115,2017,2,27,1.553
0115,2017,3,29,1.668
0115,2017,4,25,1.438
0115,2017,5,29,1.668
0115,2017,6,27,1.553
0115,2017,7,30,1.726
0115,2017,8,37,2.129
0115,2017,9,26,1.496
0115,2017,10,28,1.611
0115,2017,11,37,2.129
0115,2017,12,40,2.301
0115,2018,1,31,1.59
0115,2018,2,28,1.436
0115,2018,3,33,1.692
0115,2018,4,30,1.538
0115,2018,5,39,2.0
0115,2018,6,47,2.41
0115,2018,7,38,1.949
0115,2018,8,39,2.0
0115,2018,9,31,1.59
0115,2018,10,46,2.359
0115,2018,11,35,1.795
0115,2018,12,42,2.154
0115,2019,1,45,2.304
0115,2019,2,36,1.843
0115,2019,3,40,2.048
0115,2019,4,41,2.099
0115,2019,5,45,2.304
0115,2019,6,29,1.485
0115,2019,7,30,1.536
0115,2019,8,31,1.587
0115,2019,9,22,1.127
0115,2019,10,28,1.434
0115,2019,11,31,1.587
0115,2019,12,33,1.69
0116,2016,1,22,1.51
0116,2016,2,19,1.304
0116,2016,3,29,1.99
0116,2016,4,25,1.716
0116,2016,5,16,1.098
0116,2016,6,22,1.51
0116,2016,7,16,1.098
0116,2016,8,21,1.441
0116,2016,9,21,1.441
0116,2016,10,25,1.716
0116,2016,11,22,1.51
0116,2016,12,29,1.99
0116,2017,1,17,1.179
0116,2017,2,22,1.526
0116,2017,3,25,1.734
0116,2017,4,18,1.249
0116,2017,5,22,1.526
0116,2017,6,16,1.11
0116,2017,7,22,1.526
0116,2017,8,28,1.942
0116,2017,9,22,1.526
0116,2017,10,29,2.012
0116,2017,11,24,1.665
0116,2017,12,27,1.873
0116,2018,1,30,1.857
0116,2018,2,19,1.176
0116,2018,3,30,1.857
0116,2018,4,20,1.238
0116,2018,5,19,1.176
0116,2018,6,20,1.238
0116,2018,7,22,1.362
0116,2018,8,27,1.671
0116,2018,9,32,1.981
0116,2018,10,29,1.795
0116,2018,11,36,2.228
0116,2018,12,35,2.167
0116,2019,1,33,2.044
0116,2019,2,23,1.425
0116,2019,3,26,1.611
0116,2019,4,20,1.239
0116,2019,5,29,1.796
0116,2019,6,23,1.425
0116,2019,7,21,1.301
0116,2019,8,20,1.239
0116,2019,9,23,1.425
0116,2019,10,26,1.611
0116,2019,11,15,0.929
0116,2019,12,21,1.301
0117,2016,1,42,1.236
0117,2016,2,53,1.56
0117,2016,3,47,1.383
0117,2016,4,57,1.678
0117,2016,5,52,1.53
0117,2016,6,45,1.324
0117,2016,7,41,1.207
0117,2016,8,48,1.413
0117,2016,9,48,1.413
0117,2016,10,52,1.53
0117,2016,11,49,1.442
0117,2016,12,61,1.795
0117,2017,1,39,1.202
0117,2017,2,43,1.325
0117,2017,3,44,1.356
0117,2017,4,42,1.294
0117,2017,5,48,1.479
0117,2017,6,55,1.695
