ID1_CITY,year,month,case_c,case_per_capita(‰)
0101,2016,1,222,5.917
0101,2016,2,443,11.807
0101,2016,3,441,11.754
0101,2016,4,203,5.41
0101,2016,5,87,2.319
0101,2016,6,45,1.199
0101,2016,7,48,1.279
0101,2016,8,59,1.572
0101,2016,9,66,1.759
0101,2016,10,98,2.612
0101,2016,11,115,3.065
0101,2016,12,124,3.305
0101,2017,1,132,3.37
0101,2017,2,107,2.732
0101,2017,3,109,2.783
0101,2017,4,100,2.553
0101,2017,5,177,4.519
0101,2017,6,340,8.681
0101,2017,7,386,9.855
0101,2017,8,166,4.238
0101,2017,9,98,2.502
0101,2017,10,88,2.247
0101,2017,11,82,2.094
0101,2017,12,177,4.519
0101,2018,1,333,8.153
0101,2018,2,329,8.055
0101,2018,3,242,5.925
0101,2018,4,99,2.424
0101,2018,5,70,1.714
0101,2018,6,69,1.689
0101,2018,7,86,2.106
0101,2018,8,75,1.836
0101,2018,9,80,1.959
0101,2018,10,90,2.204
0101,2018,11,104,2.546
0101,2018,12,149,3.648
0101,2019,1,322,7.85
0101,2019,2,251,6.119
0101,2019,3,214,5.217
0101,2019,4,140,3.413
0101,2019,5,128,3.121
0101,2019,6,144,3.511
0101,2019,7,156,3.803
0101,2019,8,160,3.901
0101,2019,9,156,3.803
0101,2019,10,154,3.754
0101,2019,11,148,3.608
0101,2019,12,239,5.827
0102,2016,1,196,4.463
0102,2016,2,474,10.794
0102,2016,3,440,10.02
0102,2016,4,214,4.873
0102,2016,5,104,2.368
0102,2016,6,67,1.526
0102,2016,7,52,1.184
0102,2016,8,64,1.457
0102,2016,9,66,1.503
0102,2016,10,113,2.573
0102,2016,11,165,3.757
0102,2016,12,180,4.099
0102,2017,1,139,3.178
0102,2017,2,117,2.675
0102,2017,3,130,2.972
0102,2017,4,113,2.583
0102,2017,5,149,3.406
0102,2017,6,394,9.008
0102,2017,7,388,8.87
0102,2017,8,147,3.361
0102,2017,9,98,2.24
0102,2017,10,94,2.149
0102,2017,11,116,2.652
0102,2017,12,193,4.412
0102,2018,1,405,8.336
0102,2018,2,380,7.822
0102,2018,3,246,5.064
0102,2018,4,111,2.285
0102,2018,5,82,1.688
0102,2018,6,83,1.708
0102,2018,7,84,1.729
0102,2018,8,94,1.935
0102,2018,9,92,1.894
0102,2018,10,112,2.305
0102,2018,11,109,2.244
0102,2018,12,181,3.726
0102,2019,1,363,7.455
0102,2019,2,315,6.469
0102,2019,3,230,4.723
0102,2019,4,165,3.388
0102,2019,5,164,3.368
0102,2019,6,159,3.265
0102,2019,7,181,3.717
0102,2019,8,159,3.265
0102,2019,9,153,3.142
0102,2019,10,143,2.937
0102,2019,11,158,3.245
0102,2019,12,279,5.73
0109,2016,1,91,5.031
0109,2016,2,212,11.72
0109,2016,3,176,9.73
0109,2016,4,108,5.97
0109,2016,5,56,3.096
0109,2016,6,37,2.045
0109,2016,7,32,1.769
0109,2016,8,41,2.267
0109,2016,9,43,2.377
0109,2016,10,57,3.151
0109,2016,11,71,3.925
0109,2016,12,67,3.704
0109,2017,1,66,3.724
0109,2017,2,45,2.539
0109,2017,3,58,3.273
0109,2017,4,44,2.483
0109,2017,5,81,4.571
0109,2017,6,179,10.1
0109,2017,7,170,9.593
0109,2017,8,61,3.442
0109,2017,9,47,2.652
0109,2017,10,41,2.314
0109,2017,11,59,3.329
0109,2017,12,89,5.022
0109,2018,1,186,9.489
0109,2018,2,166,8.469
0109,2018,3,114,5.816
0109,2018,4,50,2.551
0109,2018,5,46,2.347
0109,2018,6,44,2.245
0109,2018,7,46,2.347
0109,2018,8,35,1.786
0109,2018,9,39,1.99
0109,2018,10,49,2.5
0109,2018,11,58,2.959
0109,2018,12,93,4.745
0109,2019,1,153,8.014
0109,2019,2,105,5.5
0109,2019,3,84,4.4
0109,2019,4,61,3.195
0109,2019,5,53,2.776
0109,2019,6,63,3.3
0109,2019,7,55,2.881
0109,2019,8,66,3.457
0109,2019,9,62,3.247
0109,2019,10,57,2.986
0109,2019,11,65,3.405
0109,2019,12,93,4.871
0110,2016,1,365,6.194
0110,2016,2,709,12.032
0110,2016,3,672,11.404
0110,2016,4,335,5.685
0110,2016,5,164,2.783
0110,2016,6,113,1.918
0110,2016,7,113,1.918
0110,2016,8,114,1.935
0110,2016,9,110,1.867
0110,2016,10,176,2.987
0110,2016,11,239,4.056
0110,2016,12,256,4.344
0110,2017,1,213,3.61
0110,2017,2,181,3.067
0110,2017,3,203,3.44
0110,2017,4,158,2.678
0110,2017,5,247,4.186
