ID1_CITY,year,month,case_c,case_per_capita(‰)
0101,2016,1,224,5.97
0101,2016,2,229,6.103
0101,2016,3,226,6.023
0101,2016,4,230,6.13
0101,2016,5,212,5.65
0101,2016,6,182,4.851
0101,2016,7,165,4.398
0101,2016,8,194,5.171
0101,2016,9,152,4.051
0101,2016,10,169,4.504
0101,2016,11,229,6.103
0101,2016,12,199,5.304
0101,2017,1,221,5.643
0101,2017,2,201,5.132
0101,2017,3,249,6.358
0101,2017,4,218,5.566
0101,2017,5,227,5.796
0101,2017,6,231,5.898
0101,2017,7,196,5.004
0101,2017,8,192,4.902
0101,2017,9,210,5.362
0101,2017,10,221,5.643
0101,2017,11,221,5.643
0101,2017,12,275,7.021
0101,2018,1,259,6.342
0101,2018,2,233,5.705
0101,2018,3,275,6.733
0101,2018,4,237,5.803
0101,2018,5,206,5.044
0101,2018,6,186,4.554
0101,2018,7,192,4.701
0101,2018,8,192,4.701
0101,2018,9,174,4.26
0101,2018,10,234,5.729
0101,2018,11,224,5.485
0101,2018,12,251,6.146
0101,2019,1,294,7.168
0101,2019,2,235,5.729
0101,2019,3,259,6.314
0101,2019,4,244,5.949
0101,2019,5,262,6.387
0101,2019,6,226,5.51
0101,2019,7,231,5.632
0101,2019,8,196,4.778
0101,2019,9,189,4.608
0101,2019,10,234,5.705
0101,2019,11,248,6.046
0101,2019,12,287,6.997
0102,2016,1,269,6.126
0102,2016,2,298,6.786
0102,2016,3,284,6.467
0102,2016,4,264,6.012
0102,2016,5,239,5.442
0102,2016,6,195,4.44
0102,2016,7,215,4.896
0102,2016,8,221,5.033
0102,2016,9,200,4.554
0102,2016,10,222,5.055
0102,2016,11,252,5.738
0102,2016,12,292,6.649
0102,2017,1,252,5.761
0102,2017,2,255,5.83
0102,2017,3,319,7.293
0102,2017,4,226,5.167
0102,2017,5,238,5.441
0102,2017,6,236,5.395
0102,2017,7,211,4.824
0102,2017,8,214,4.892
0102,2017,9,213,4.87
0102,2017,10,254,5.807
0102,2017,11,234,5.35
0102,2017,12,272,6.218
0102,2018,1,289,5.949
0102,2018,2,265,5.455
0102,2018,3,325,6.69
0102,2018,4,276,5.681
0102,2018,5,280,5.763
0102,2018,6,244,5.022
0102,2018,7,234,4.817
0102,2018,8,251,5.167
0102,2018,9,218,4.487
0102,2018,10,270,5.558
0102,2018,11,292,6.01
0102,2018,12,290,5.969
0102,2019,1,344,7.064
0102,2019,2,261,5.36
0102,2019,3,322,6.613
0102,2019,4,307,6.305
0102,2019,5,297,6.099
0102,2019,6,255,5.237
0102,2019,7,278,5.709
0102,2019,8,269,5.524
0102,2019,9,259,5.319
0102,2019,10,302,6.202
0102,2019,11,285,5.853
0102,2019,12,329,6.756
0109,2016,1,124,6.855
0109,2016,2,119,6.579
0109,2016,3,135,7.463
0109,2016,4,143,7.905
0109,2016,5,106,5.86
0109,2016,6,110,6.081
0109,2016,7,83,4.588
0109,2016,8,89,4.92
0109,2016,9,94,5.197
0109,2016,10,106,5.86
0109,2016,11,124,6.855
0109,2016,12,125,6.91
0109,2017,1,123,6.941
0109,2017,2,121,6.828
0109,2017,3,130,7.336
0109,2017,4,119,6.715
0109,2017,5,118,6.658
0109,2017,6,116,6.546
0109,2017,7,98,5.53
0109,2017,8,87,4.909
0109,2017,9,110,6.207
0109,2017,10,105,5.925
0109,2017,11,104,5.868
0109,2017,12,141,7.956
0109,2018,1,126,6.428
0109,2018,2,126,6.428
0109,2018,3,131,6.683
0109,2018,4,114,5.816
0109,2018,5,111,5.663
0109,2018,6,98,5.0
0109,2018,7,94,4.796
0109,2018,8,105,5.357
0109,2018,9,84,4.285
0109,2018,10,104,5.306
