ID1_CITY,year,week,case_c,case_per_capita(‰)
0102,2017,51,52,1.189
0102,2017,52,57,1.303
0102,2017,53,3,0.069
0102,2018,1,58,1.194
0102,2018,2,42,0.865
0102,2018,3,45,0.926
0102,2018,4,45,0.926
0102,2018,5,61,1.256
0102,2018,6,48,0.988
0102,2018,7,60,1.235
0102,2018,8,56,1.153
0102,2018,9,62,1.276
0102,2018,10,60,1.235
0102,2018,11,63,1.297
0102,2018,12,61,1.256
0102,2018,13,52,1.07
0102,2018,14,42,0.865
0102,2018,15,61,1.256
0102,2018,16,60,1.235
0102,2018,17,58,1.194
0102,2018,18,50,1.029
0102,2018,19,47,0.967
0102,2018,20,65,1.338
0102,2018,21,50,1.029
0102,2018,22,54,1.112
0102,2018,23,58,1.194
0102,2018,24,41,0.844
0102,2018,25,43,0.885
0102,2018,26,36,0.741
0102,2018,27,45,0.926
0102,2018,28,35,0.72
0102,2018,29,39,0.803
0102,2018,30,45,0.926
0102,2018,31,43,0.885
0102,2018,32,37,0.762
0102,2018,33,38,0.782
0102,2018,34,35,0.72
0102,2018,35,38,0.782
0102,2018,36,46,0.947
0102,2018,37,39,0.803
0102,2018,38,42,0.865
0102,2018,39,29,0.597
0102,2018,40,42,0.865
0102,2018,41,39,0.803
0102,2018,42,42,0.865
0102,2018,43,43,0.885
0102,2018,44,41,0.844
0102,2018,45,39,0.803
0102,2018,46,37,0.762
0102,2018,47,43,0.885
0102,2018,48,37,0.762
0102,2018,49,51,1.05
0102,2018,50,49,1.009
0102,2018,51,35,0.72
0102,2018,52,43,0.885
0102,2019,1,37,0.76
0102,2019,2,54,1.109
0102,2019,3,54,1.109
0102,2019,4,52,1.068
0102,2019,5,54,1.109
0102,2019,6,27,0.554
0102,2019,7,56,1.15
0102,2019,8,49,1.006
0102,2019,9,42,0.863
0102,2019,10,52,1.068
0102,2019,11,55,1.129
0102,2019,12,58,1.191
0102,2019,13,52,1.068
0102,2019,14,42,0.863
0102,2019,15,61,1.253
0102,2019,16,52,1.068
0102,2019,17,43,0.883
0102,2019,18,62,1.273
0102,2019,19,58,1.191
0102,2019,20,46,0.945
0102,2019,21,55,1.129
0102,2019,22,54,1.109
0102,2019,23,48,0.986
0102,2019,24,58,1.191
0102,2019,25,57,1.171
0102,2019,26,60,1.232
0102,2019,27,30,0.616
0102,2019,28,59,1.212
0102,2019,29,42,0.863
0102,2019,30,51,1.047
0102,2019,31,63,1.294
0102,2019,32,54,1.109
0102,2019,33,44,0.904
0102,2019,34,51,1.047
0102,2019,35,42,0.863
0102,2019,36,50,1.027
0102,2019,37,42,0.863
0102,2019,38,48,0.986
0102,2019,39,50,1.027
0102,2019,40,48,0.986
0102,2019,41,53,1.088
0102,2019,42,45,0.924
0102,2019,43,45,0.924
0102,2019,44,55,1.129
0102,2019,45,58,1.191
0102,2019,46,56,1.15
0102,2019,47,50,1.027
0102,2019,48,55,1.129
0102,2019,49,47,0.965
0102,2019,50,66,1.355
0102,2019,51,55,1.129
0102,2019,52,70,1.438
0102,2019,53,23,0.472
0109,2016,1,4,0.221
0109,2016,2,17,0.94
0109,2016,3,16,0.885
0109,2016,4,14,0.774
0109,2016,5,21,1.161
0109,2016,6,27,1.493
0109,2016,7,12,0.663
0109,2016,8,41,2.267
0109,2016,9,29,1.603
0109,2016,10,25,1.382
0109,2016,11,19,1.05
0109,2016,12,23,1.271
0109,2016,13,23,1.271
0109,2016,14,31,1.714
0109,2016,15,26,1.437
0109,2016,16,29,1.603
0109,2016,17,23,1.271
0109,2016,18,28,1.548
0109,2016,19,20,1.106
0109,2016,20,24,1.327
0109,2016,21,18,0.995
0109,2016,22,19,1.05
0109,2016,23,15,0.829
0109,2016,24,19,1.05
0109,2016,25,18,0.995
0109,2016,26,20,1.106
0109,2016,27,10,0.553
0109,2016,28,14,0.774
0109,2016,29,9,0.498
0109,2016,30,21,1.161
0109,2016,31,9,0.498
0109,2016,32,23,1.271
0109,2016,33,20,1.106
0109,2016,34,18,0.995
0109,2016,35,16,0.885
0109,2016,36,19,1.05
0109,2016,37,14,0.774
0109,2016,38,15,0.829
0109,2016,39,17,0.94
0109,2016,40,10,0.553
0109,2016,41,14,0.774
0109,2016,42,13,0.719
0109,2016,43,23,1.271
0109,2016,44,17,0.94
0109,2016,45,28,1.548
0109,2016,46,17,0.94
0109,2016,47,13,0.719
0109,2016,48,12,0.663
0109,2016,49,20,1.106
0109,2016,50,24,1.327
0109,2016,51,17,0.94
0109,2016,52,22,1.216
0109,2016,53,20,1.106
0109,2017,1,20,1.129
0109,2017,2,22,1.241
0109,2017,3,19,1.072
0109,2017,4,19,1.072
0109,2017,5,11,0.621
0109,2017,6,22,1.241
0109,2017,7,25,1.411
0109,2017,8,17,0.959
0109,2017,9,17,0.959
0109,2017,10,21,1.185
0109,2017,11,17,0.959
0109,2017,12,21,1.185
0109,2017,13,29,1.636
0109,2017,14,19,1.072
0109,2017,15,13,0.734
0109,2017,16,16,0.903
