ID1_CITY,year,week,case_c,case_per_capita(‰)
0101,2016,1,37,0.986
0101,2016,2,235,6.263
0101,2016,3,244,6.503
0101,2016,4,211,5.624
0101,2016,5,259,6.903
0101,2016,6,374,9.968
0101,2016,7,100,2.665
0101,2016,8,288,7.676
0101,2016,9,230,6.13
0101,2016,10,256,6.823
0101,2016,11,250,6.663
0101,2016,12,243,6.477
0101,2016,13,211,5.624
0101,2016,14,247,6.583
0101,2016,15,195,5.197
0101,2016,16,224,5.97
0101,2016,17,205,5.464
0101,2016,18,209,5.57
0101,2016,19,192,5.117
0101,2016,20,197,5.251
0101,2016,21,203,5.41
0101,2016,22,191,5.091
0101,2016,23,204,5.437
0101,2016,24,165,4.398
0101,2016,25,193,5.144
0101,2016,26,177,4.717
0101,2016,27,166,4.424
0101,2016,28,171,4.558
0101,2016,29,217,5.784
0101,2016,30,192,5.117
0101,2016,31,186,4.957
0101,2016,32,186,4.957
0101,2016,33,203,5.41
0101,2016,34,180,4.797
0101,2016,35,212,5.65
0101,2016,36,170,4.531
0101,2016,37,181,4.824
0101,2016,38,144,3.838
0101,2016,39,192,5.117
0101,2016,40,155,4.131
0101,2016,41,203,5.41
0101,2016,42,218,5.81
0101,2016,43,200,5.33
0101,2016,44,209,5.57
0101,2016,45,248,6.61
0101,2016,46,225,5.997
0101,2016,47,224,5.97
0101,2016,48,217,5.784
0101,2016,49,212,5.65
0101,2016,50,221,5.89
0101,2016,51,244,6.503
0101,2016,52,237,6.317
0101,2016,53,276,7.356
0101,2017,1,230,5.872
0101,2017,2,262,6.689
0101,2017,3,251,6.409
0101,2017,4,303,7.736
0101,2017,5,163,4.162
0101,2017,6,260,6.638
0101,2017,7,256,6.536
0101,2017,8,242,6.179
0101,2017,9,201,5.132
0101,2017,10,243,6.204
0101,2017,11,240,6.128
0101,2017,12,240,6.128
0101,2017,13,251,6.409
0101,2017,14,221,5.643
0101,2017,15,242,6.179
0101,2017,16,250,6.383
0101,2017,17,241,6.153
0101,2017,18,246,6.281
0101,2017,19,228,5.821
0101,2017,20,254,6.485
0101,2017,21,220,5.617
0101,2017,22,163,4.162
0101,2017,23,223,5.694
0101,2017,24,216,5.515
0101,2017,25,240,6.128
0101,2017,26,223,5.694
0101,2017,27,207,5.285
0101,2017,28,239,6.102
0101,2017,29,201,5.132
0101,2017,30,198,5.055
0101,2017,31,191,4.877
0101,2017,32,184,4.698
0101,2017,33,176,4.494
0101,2017,34,173,4.417
0101,2017,35,186,4.749
0101,2017,36,215,5.489
0101,2017,37,216,5.515
0101,2017,38,213,5.438
0101,2017,39,196,5.004
0101,2017,40,198,5.055
0101,2017,41,193,4.928
0101,2017,42,210,5.362
0101,2017,43,251,6.409
0101,2017,44,229,5.847
0101,2017,45,215,5.489
0101,2017,46,229,5.847
0101,2017,47,260,6.638
0101,2017,48,238,6.077
0101,2017,49,273,6.97
0101,2017,50,279,7.124
0101,2017,51,271,6.919
0101,2017,52,321,8.196
0101,2017,53,16,0.409
0101,2018,1,263,6.439
0101,2018,2,272,6.66
0101,2018,3,263,6.439
0101,2018,4,237,5.803
0101,2018,5,240,5.876
0101,2018,6,288,7.052
0101,2018,7,193,4.726
0101,2018,8,204,4.995
0101,2018,9,232,5.68
0101,2018,10,253,6.195
0101,2018,11,261,6.39
0101,2018,12,275,6.733
0101,2018,13,279,6.831
0101,2018,14,202,4.946
0101,2018,15,295,7.223
0101,2018,16,229,5.607
0101,2018,17,243,5.95
0101,2018,18,201,4.921
0101,2018,19,195,4.774
0101,2018,20,194,4.75
0101,2018,21,223,5.46
0101,2018,22,202,4.946
0101,2018,23,217,5.313
0101,2018,24,200,4.897
0101,2018,25,187,4.579
0101,2018,26,218,5.338
0101,2018,27,208,5.093
0101,2018,28,189,4.628
0101,2018,29,216,5.289
0101,2018,30,166,4.064
0101,2018,31,180,4.407
0101,2018,32,173,4.236
0101,2018,33,216,5.289
0101,2018,34,203,4.97
0101,2018,35,191,4.677
0101,2018,36,218,5.338
0101,2018,37,200,4.897
