ID1_CITY,year,week,case_c,case_per_capita(‰)
0101,2019,33,45,1.097
0101,2019,34,35,0.853
0101,2019,35,39,0.951
0101,2019,36,34,0.829
0101,2019,37,32,0.78
0101,2019,38,48,1.17
0101,2019,39,50,1.219
0101,2019,40,31,0.756
0101,2019,41,34,0.829
0101,2019,42,37,0.902
0101,2019,43,36,0.878
0101,2019,44,41,1.0
0101,2019,45,39,0.951
0101,2019,46,38,0.926
0101,2019,47,41,1.0
0101,2019,48,43,1.048
0101,2019,49,38,0.926
0101,2019,50,56,1.365
0101,2019,51,63,1.536
0101,2019,52,81,1.975
0101,2019,53,34,0.829
0102,2016,1,12,0.273
0102,2016,2,43,0.979
0102,2016,3,47,1.07
0102,2016,4,52,1.184
0102,2016,5,61,1.389
0102,2016,6,124,2.824
0102,2016,7,96,2.186
0102,2016,8,144,3.279
0102,2016,9,150,3.416
0102,2016,10,130,2.96
0102,2016,11,148,3.37
0102,2016,12,115,2.619
0102,2016,13,82,1.867
0102,2016,14,83,1.89
0102,2016,15,78,1.776
0102,2016,16,49,1.116
0102,2016,17,38,0.865
0102,2016,18,43,0.979
0102,2016,19,31,0.706
0102,2016,20,35,0.797
0102,2016,21,27,0.615
0102,2016,22,17,0.387
0102,2016,23,25,0.569
0102,2016,24,18,0.41
0102,2016,25,19,0.433
0102,2016,26,17,0.387
0102,2016,27,12,0.273
0102,2016,28,14,0.319
0102,2016,29,14,0.319
0102,2016,30,16,0.364
0102,2016,31,10,0.228
0102,2016,32,15,0.342
0102,2016,33,16,0.364
0102,2016,34,17,0.387
0102,2016,35,18,0.41
0102,2016,36,22,0.501
0102,2016,37,14,0.319
0102,2016,38,14,0.319
0102,2016,39,19,0.433
0102,2016,40,18,0.41
0102,2016,41,26,0.592
0102,2016,42,27,0.615
0102,2016,43,31,0.706
0102,2016,44,27,0.615
0102,2016,45,47,1.07
0102,2016,46,44,1.002
0102,2016,47,40,0.911
0102,2016,48,43,0.979
0102,2016,49,50,1.139
0102,2016,50,48,1.093
0102,2016,51,47,1.07
0102,2016,52,44,1.002
0102,2016,53,44,1.002
0102,2017,1,36,0.823
0102,2017,2,37,0.846
0102,2017,3,31,0.709
0102,2017,4,39,0.892
0102,2017,5,26,0.594
0102,2017,6,43,0.983
0102,2017,7,35,0.8
0102,2017,8,27,0.617
0102,2017,9,31,0.709
0102,2017,10,29,0.663
0102,2017,11,30,0.686
0102,2017,12,36,0.823
0102,2017,13,32,0.732
0102,2017,14,32,0.732
0102,2017,15,31,0.709
0102,2017,16,32,0.732
0102,2017,17,28,0.64
0102,2017,18,30,0.686
0102,2017,19,35,0.8
0102,2017,20,35,0.8
0102,2017,21,44,1.006
0102,2017,22,48,1.097
0102,2017,23,64,1.463
0102,2017,24,77,1.76
0102,2017,25,136,3.109
0102,2017,26,135,3.086
0102,2017,27,107,2.446
0102,2017,28,124,2.835
0102,2017,29,98,2.24
0102,2017,30,63,1.44
0102,2017,31,68,1.555
0102,2017,32,45,1.029
0102,2017,33,30,0.686
0102,2017,34,24,0.549
0102,2017,35,28,0.64
0102,2017,36,29,0.663
0102,2017,37,21,0.48
0102,2017,38,30,0.686
0102,2017,39,30,0.686
0102,2017,40,23,0.526
0102,2017,41,16,0.366
0102,2017,42,27,0.617
0102,2017,43,26,0.594
0102,2017,44,29,0.663
0102,2017,45,33,0.754
0102,2017,46,26,0.594
0102,2017,47,25,0.572
0102,2017,48,36,0.823
0102,2017,49,38,0.869
0102,2017,50,43,0.983
0102,2017,51,57,1.303
0102,2017,52,66,1.509
0102,2018,1,96,1.976
0102,2018,2,70,1.441
0102,2018,3,101,2.079
0102,2018,4,102,2.1
0102,2018,5,107,2.202
0102,2018,6,101,2.079
0102,2018,7,112,2.305
0102,2018,8,103,2.12
0102,2018,9,106,2.182
0102,2018,10,68,1.4
0102,2018,11,56,1.153
0102,2018,12,61,1.256
0102,2018,13,48,0.988
0102,2018,14,33,0.679
0102,2018,15,33,0.679
0102,2018,16,24,0.494
0102,2018,17,28,0.576
0102,2018,18,19,0.391
0102,2018,19,24,0.494
0102,2018,20,23,0.473
0102,2018,21,23,0.473
0102,2018,22,19,0.391
0102,2018,23,19,0.391
0102,2018,24,29,0.597
0102,2018,25,18,0.371
0102,2018,26,22,0.453
0102,2018,27,22,0.453
0102,2018,28,29,0.597
0102,2018,29,18,0.371
0102,2018,30,15,0.309
0102,2018,31,24,0.494
0102,2018,32,21,0.432
0102,2018,33,17,0.35
0102,2018,34,32,0.659
0102,2018,35,23,0.473
0102,2018,36,16,0.329
0102,2018,37,34,0.7
0102,2018,38,32,0.659
0102,2018,39,17,0.35
0102,2018,40,34,0.7
0102,2018,41,22,0.453
0102,2018,42,23,0.473
0102,2018,43,23,0.473
0102,2018,44,36,0.741
0102,2018,45,19,0.391
0102,2018,46,33,0.679
0102,2018,47,24,0.494
0102,2018,48,31,0.638
0102,2018,49,37,0.762
0102,2018,50,46,0.947
0102,2018,51,48,0.988
0102,2018,52,52,1.07
0102,2018,53,12,0.247
0102,2019,1,73,1.499
0102,2019,2,78,1.602
0102,2019,3,75,1.54
0102,2019,4,84,1.725
0102,2019,5,124,2.546
0102,2019,6,69,1.417
0102,2019,7,83,1.704
0102,2019,8,79,1.622
0102,2019,9,85,1.746
0102,2019,10,61,1.253
0102,2019,11,62,1.273
0102,2019,12,51,1.047
0102,2019,13,48,0.986
0102,2019,14,47,0.965
0102,2019,15,42,0.863
0102,2019,16,35,0.719
0102,2019,17,41,0.842
0102,2019,18,51,1.047
0102,2019,19,42,0.863
0102,2019,20,34,0.698
0102,2019,21,35,0.719
0102,2019,22,40,0.821
0102,2019,23,36,0.739
0102,2019,24,42,0.863
0102,2019,25,49,1.006
0102,2019,26,39,0.801
0102,2019,27,46,0.945
0102,2019,28,46,0.945
0102,2019,29,46,0.945
0102,2019,30,39,0.801
0102,2019,31,41,0.842
0102,2019,32,39,0.801
0102,2019,33,39,0.801
0102,2019,34,35,0.719
0102,2019,35,46,0.945
0102,2019,36,48,0.986
0102,2019,37,36,0.739
0102,2019,38,45,0.924
0102,2019,39,37,0.76
0102,2019,40,40,0.821
0102,2019,41,33,0.678
0102,2019,42,33,0.678
0102,2019,43,37,0.76
0102,2019,44,31,0.637
0102,2019,45,38,0.78
0102,2019,46,38,0.78
0102,2019,47,34,0.698
0102,2019,48,55,1.129
0102,2019,49,44,0.904
0102,2019,50,54,1.109
0102,2019,51,75,1.54
0102,2019,52,90,1.848
0102,2019,53,46,0.945
0109,2016,1,3,0.166
0109,2016,2,21,1.161
0109,2016,3,21,1.161
0109,2016,4,24,1.327
0109,2016,5,35,1.935
0109,2016,6,54,2.985
0109,2016,7,30,1.658
0109,2016,8,67,3.704
0109,2016,9,67,3.704
0109,2016,10,66,3.649
0109,2016,11,54,2.985
0109,2016,12,41,2.267
0109,2016,13,30,1.658
0109,2016,14,48,2.654
0109,2016,15,29,1.603
0109,2016,16,30,1.658
0109,2016,17,27,1.493
0109,2016,18,20,1.106
0109,2016,19,16,0.885
0109,2016,20,22,1.216
0109,2016,21,14,0.774
0109,2016,22,10,0.553
0109,2016,23,10,0.553
0109,2016,24,9,0.498
0109,2016,25,5,0.276
0109,2016,26,5,0.276
0109,2016,27,11,0.608
0109,2016,29,7,0.387
0109,2016,30,11,0.608
0109,2016,31,11,0.608
0109,2016,32,13,0.719
0109,2016,33,10,0.553
0109,2016,34,8,0.442
0109,2016,35,10,0.553
0109,2016,36,11,0.608
0109,2016,37,13,0.719
0109,2016,38,12,0.663
0109,2016,39,15,0.829
0109,2016,40,10,0.553
0109,2016,41,11,0.608
0109,2016,42,10,0.553
0109,2016,43,18,0.995
0109,2016,44,16,0.885
0109,2016,45,24,1.327
0109,2016,46,23,1.271
0109,2016,47,15,0.829
0109,2016,48,14,0.774
0109,2016,49,16,0.885
0109,2016,50,17,0.94
0109,2016,51,17,0.94
0109,2016,52,15,0.829
0109,2016,53,18,0.995
0109,2017,1,18,1.016
0109,2017,2,14,0.79
0109,2017,3,15,0.846
0109,2017,4,21,1.185
0109,2017,5,13,0.734
0109,2017,6,16,0.903
0109,2017,7,14,0.79
0109,2017,8,6,0.339
0109,2017,9,15,0.846
0109,2017,10,9,0.508
0109,2017,11,12,0.677
0109,2017,12,18,1.016
0109,2017,13,17,0.959
0109,2017,14,11,0.621
0109,2017,15,15,0.846
0109,2017,16,10,0.564
0109,2017,17,12,0.677
0109,2017,18,24,1.354
0109,2017,19,16,0.903
0109,2017,20,17,0.959
0109,2017,21,19,1.072
0109,2017,22,24,1.354
0109,2017,23,29,1.636
0109,2017,24,44,2.483
0109,2017,25,53,2.991
0109,2017,26,64,3.611
0109,2017,27,59,3.329
0109,2017,28,50,2.821
0109,2017,29,36,2.031
0109,2017,30,28,1.58
0109,2017,31,18,1.016
0109,2017,32,20,1.129
0109,2017,33,9,0.508
0109,2017,34,12,0.677
0109,2017,35,16,0.903
0109,2017,36,13,0.734
0109,2017,37,12,0.677
0109,2017,38,10,0.564
0109,2017,39,11,0.621
0109,2017,40,12,0.677
0109,2017,41,13,0.734
0109,2017,42,3,0.169
0109,2017,43,15,0.846
0109,2017,44,10,0.564
0109,2017,45,13,0.734
0109,2017,46,10,0.564
0109,2017,47,20,1.129
0109,2017,48,22,1.241
0109,2017,49,21,1.185
0109,2017,50,19,1.072
0109,2017,51,17,0.959
0109,2017,52,30,1.693
0109,2018,1,49,2.5
0109,2018,2,41,2.092
0109,2018,3,49,2.5
0109,2018,4,42,2.143
0109,2018,5,45,2.296
0109,2018,6,51,2.602
0109,2018,7,42,2.143
0109,2018,8,49,2.5
0109,2018,9,43,2.194
0109,2018,10,33,1.684
0109,2018,11,36,1.837
0109,2018,12,24,1.224
0109,2018,13,17,0.867
0109,2018,14,13,0.663
0109,2018,15,11,0.561
0109,2018,16,16,0.816
0109,2018,17,13,0.663
0109,2018,18,6,0.306
0109,2018,19,14,0.714
0109,2018,20,11,0.561
0109,2018,21,11,0.561
0109,2018,22,14,0.714
0109,2018,23,9,0.459
0109,2018,24,9,0.459
0109,2018,25,10,0.51
0109,2018,26,16,0.816
0109,2018,27,8,0.408
0109,2018,28,12,0.612
0109,2018,29,7,0.357
0109,2018,30,13,0.663
0109,2018,31,11,0.561
0109,2018,32,3,0.153
0109,2018,33,9,0.459
0109,2018,34,9,0.459
0109,2018,35,9,0.459
0109,2018,36,11,0.561
0109,2018,37,4,0.204
0109,2018,38,12,0.612
0109,2018,39,11,0.561
0109,2018,40,12,0.612
0109,2018,41,9,0.459
0109,2018,42,8,0.408
0109,2018,43,16,0.816
0109,2018,44,23,1.173
0109,2018,45,14,0.714
0109,2018,46,13,0.663
0109,2018,47,14,0.714
0109,2018,48,14,0.714
0109,2018,49,16,0.816
0109,2018,50,17,0.867
0109,2018,51,27,1.377
0109,2018,52,32,1.633
0109,2018,53,7,0.357
0109,2019,1,21,1.1
0109,2019,2,35,1.833
0109,2019,3,32,1.676
0109,2019,4,45,2.357
0109,2019,5,51,2.671
0109,2019,6,26,1.362
0109,2019,7,28,1.467
0109,2019,8,24,1.257
0109,2019,9,29,1.519
0109,2019,10,32,1.676
0109,2019,11,26,1.362
0109,2019,12,16,0.838
0109,2019,13,14,0.733
0109,2019,14,18,0.943
0109,2019,15,16,0.838
0109,2019,16,22,1.152
0109,2019,17,18,0.943
0109,2019,18,12,0.629
0109,2019,19,10,0.524
0109,2019,20,11,0.576
0109,2019,21,21,1.1
0109,2019,22,5,0.262
0109,2019,23,10,0.524
0109,2019,24,23,1.205
0109,2019,25,20,1.048
0109,2019,26,9,0.471
0109,2019,27,13,0.681
0109,2019,28,12,0.629
0109,2019,29,8,0.419
0109,2019,30,16,0.838
0109,2019,31,22,1.152
0109,2019,32,14,0.733
0109,2019,33,15,0.786
0109,2019,34,17,0.89
0109,2019,35,17,0.89
0109,2019,36,10,0.524
0109,2019,37,12,0.629
0109,2019,38,18,0.943
0109,2019,39,25,1.309
0109,2019,40,14,0.733
0109,2019,41,9,0.471
0109,2019,42,16,0.838
0109,2019,43,10,0.524
0109,2019,44,17,0.89
0109,2019,45,17,0.89
0109,2019,46,16,0.838
0109,2019,47,11,0.576
0109,2019,48,22,1.152
0109,2019,49,17,0.89
0109,2019,50,19,0.995
0109,2019,51,23,1.205
0109,2019,52,30,1.571
0109,2019,53,14,0.733
0110,2016,1,18,0.305
0110,2016,2,92,1.561
0110,2016,3,84,1.425
0110,2016,4,92,1.561
0110,2016,5,120,2.036
0110,2016,6,203,3.445
0110,2016,7,127,2.155
0110,2016,8,196,3.326
0110,2016,9,223,3.784
0110,2016,10,227,3.852
0110,2016,11,191,3.241
0110,2016,12,158,2.681
0110,2016,13,160,2.715
0110,2016,14,147,2.495
0110,2016,15,115,1.952
0110,2016,16,81,1.375
0110,2016,17,77,1.307
0110,2016,18,65,1.103
0110,2016,19,52,0.882
0110,2016,20,49,0.832
0110,2016,21,46,0.781
0110,2016,22,36,0.611
0110,2016,23,29,0.492
0110,2016,24,22,0.373
0110,2016,25,36,0.611
0110,2016,26,37,0.628
0110,2016,27,22,0.373
0110,2016,28,36,0.611
0110,2016,29,22,0.373
0110,2016,30,26,0.441
0110,2016,31,28,0.475
0110,2016,32,33,0.56
0110,2016,33,27,0.458
0110,2016,34,31,0.526
0110,2016,35,25,0.424
0110,2016,36,33,0.56
0110,2016,37,31,0.526
0110,2016,38,21,0.356
0110,2016,39,27,0.458
0110,2016,40,31,0.526
0110,2016,41,32,0.543
0110,2016,42,41,0.696
0110,2016,43,51,0.865
0110,2016,44,49,0.832
0110,2016,45,66,1.12
0110,2016,46,48,0.815
0110,2016,47,67,1.137
0110,2016,48,67,1.137
0110,2016,49,69,1.171
0110,2016,50,60,1.018
0110,2016,51,64,1.086
0110,2016,52,59,1.001
0110,2016,53,71,1.205
0110,2017,1,57,0.966
0110,2017,2,57,0.966
0110,2017,3,64,1.085
0110,2017,4,50,0.847
0110,2017,5,45,0.763
0110,2017,6,54,0.915
0110,2017,7,50,0.847
0110,2017,8,49,0.83
0110,2017,9,39,0.661
0110,2017,10,51,0.864
0110,2017,11,56,0.949
0110,2017,12,42,0.712
0110,2017,13,63,1.068
0110,2017,14,38,0.644
0110,2017,15,45,0.763
0110,2017,16,40,0.678
0110,2017,17,48,0.813
0110,2017,18,50,0.847
0110,2017,19,58,0.983
0110,2017,20,63,1.068
0110,2017,21,66,1.118
0110,2017,22,77,1.305
0110,2017,23,99,1.678
0110,2017,24,97,1.644
0110,2017,25,162,2.745
0110,2017,26,204,3.457
0110,2017,27,177,3.0
0110,2017,28,139,2.356
0110,2017,29,118,2.0
0110,2017,30,111,1.881
0110,2017,31,93,1.576
0110,2017,32,72,1.22
0110,2017,33,32,0.542
0110,2017,34,44,0.746
0110,2017,35,32,0.542
0110,2017,36,41,0.695
0110,2017,37,33,0.559
0110,2017,38,40,0.678
0110,2017,39,36,0.61
0110,2017,40,36,0.61
0110,2017,41,34,0.576
0110,2017,42,30,0.508
0110,2017,43,38,0.644
0110,2017,44,51,0.864
0110,2017,45,41,0.695
0110,2017,46,51,0.864
0110,2017,47,37,0.627
0110,2017,48,52,0.881
0110,2017,49,58,0.983
0110,2017,50,47,0.797
0110,2017,51,69,1.169
0110,2017,52,103,1.746
0110,2017,53,6,0.102
0110,2018,1,113,1.788
0110,2018,2,127,2.009
0110,2018,3,149,2.357
0110,2018,4,142,2.246
0110,2018,5,153,2.42
0110,2018,6,163,2.579
0110,2018,7,130,2.056
0110,2018,8,150,2.373
0110,2018,9,105,1.661
0110,2018,10,114,1.803
0110,2018,11,106,1.677
0110,2018,12,99,1.566
0110,2018,13,68,1.076
0110,2018,14,49,0.775
0110,2018,15,48,0.759
0110,2018,16,51,0.807
0110,2018,17,33,0.522
0110,2018,18,34,0.538
0110,2018,19,38,0.601
0110,2018,20,27,0.427
0110,2018,21,33,0.522
0110,2018,22,30,0.475
0110,2018,23,30,0.475
0110,2018,24,31,0.49
0110,2018,25,35,0.554
0110,2018,26,41,0.649
0110,2018,27,37,0.585
0110,2018,28,35,0.554
0110,2018,29,42,0.664
0110,2018,30,31,0.49
0110,2018,31,36,0.569
0110,2018,32,28,0.443
0110,2018,33,31,0.49
0110,2018,34,34,0.538
0110,2018,35,25,0.395
0110,2018,36,35,0.554
0110,2018,37,30,0.475
0110,2018,38,52,0.823
0110,2018,39,30,0.475
0110,2018,40,48,0.759
0110,2018,41,33,0.522
0110,2018,42,35,0.554
0110,2018,43,30,0.475
0110,2018,44,54,0.854
0110,2018,45,34,0.538
0110,2018,46,46,0.728
0110,2018,47,44,0.696
0110,2018,48,45,0.712
0110,2018,49,49,0.775
0110,2018,50,49,0.775
0110,2018,51,82,1.297
0110,2018,52,84,1.329
0110,2018,53,18,0.285
0110,2019,1,82,1.279
0110,2019,2,130,2.027
0110,2019,3,135,2.105
0110,2019,4,136,2.121
0110,2019,5,166,2.588
0110,2019,6,75,1.169
0110,2019,7,125,1.949
0110,2019,8,108,1.684
0110,2019,9,103,1.606
0110,2019,10,82,1.279
0110,2019,11,78,1.216
0110,2019,12,79,1.232
0110,2019,13,61,0.951
0110,2019,14,47,0.733
0110,2019,15,55,0.858
0110,2019,16,46,0.717
0110,2019,17,46,0.717
0110,2019,18,38,0.593
0110,2019,19,58,0.904
0110,2019,20,71,1.107
0110,2019,21,71,1.107
0110,2019,22,60,0.936
0110,2019,23,59,0.92
0110,2019,24,62,0.967
0110,2019,25,55,0.858
0110,2019,26,78,1.216
0110,2019,27,78,1.216
0110,2019,28,60,0.936
0110,2019,29,69,1.076
0110,2019,30,64,0.998
0110,2019,31,56,0.873
0110,2019,32,58,0.904
0110,2019,33,54,0.842
0110,2019,34,63,0.982
0110,2019,35,59,0.92
0110,2019,36,68,1.06
0110,2019,37,58,0.904
0110,2019,38,52,0.811
0110,2019,39,61,0.951
0110,2019,40,66,1.029
0110,2019,41,56,0.873
0110,2019,42,60,0.936
0110,2019,43,43,0.67
0110,2019,44,56,0.873
0110,2019,45,61,0.951
0110,2019,46,56,0.873
0110,2019,47,58,0.904
0110,2019,48,60,0.936
0110,2019,49,61,0.951
0110,2019,50,95,1.481
0110,2019,51,126,1.965
0110,2019,52,152,2.37
0110,2019,53,75,1.169
0111,2016,1,11,0.279
0111,2016,2,52,1.32
0111,2016,3,44,1.117
0111,2016,4,69,1.751
0111,2016,5,81,2.056
0111,2016,6,108,2.741
0111,2016,7,105,2.665
0111,2016,8,153,3.883
0111,2016,9,155,3.934
0111,2016,10,137,3.477
0111,2016,11,116,2.944
0111,2016,12,86,2.183
0111,2016,13,86,2.183
0111,2016,14,82,2.081
0111,2016,15,68,1.726
0111,2016,16,64,1.624
0111,2016,17,52,1.32
0111,2016,18,37,0.939
0111,2016,19,39,0.99
0111,2016,20,25,0.635
0111,2016,21,19,0.482
0111,2016,22,17,0.431
0111,2016,23,15,0.381
0111,2016,24,19,0.482
0111,2016,25,19,0.482
0111,2016,26,17,0.431
0111,2016,27,14,0.355
0111,2016,28,17,0.431
0111,2016,29,13,0.33
0111,2016,30,16,0.406
0111,2016,31,20,0.508
0111,2016,32,10,0.254
0111,2016,33,20,0.508
0111,2016,34,17,0.431
0111,2016,35,12,0.305
0111,2016,36,12,0.305
0111,2016,37,14,0.355
0111,2016,38,21,0.533
0111,2016,39,23,0.584
0111,2016,40,19,0.482
0111,2016,41,23,0.584
0111,2016,42,23,0.584
0111,2016,43,29,0.736
0111,2016,44,27,0.685
0111,2016,45,37,0.939
0111,2016,46,37,0.939
0111,2016,47,53,1.345
0111,2016,48,40,1.015
0111,2016,49,49,1.244
0111,2016,50,37,0.939
0111,2016,51,35,0.888
0111,2016,52,29,0.736
0111,2016,53,37,0.939
0111,2017,1,37,0.915
0111,2017,2,38,0.94
0111,2017,3,38,0.94
0111,2017,4,37,0.915
0111,2017,5,37,0.915
0111,2017,6,44,1.088
0111,2017,7,29,0.717
0111,2017,8,35,0.866
0111,2017,9,38,0.94
0111,2017,10,31,0.767
0111,2017,11,22,0.544
0111,2017,12,21,0.519
0111,2017,13,38,0.94
0111,2017,14,26,0.643
0111,2017,15,23,0.569
0111,2017,16,27,0.668
0111,2017,17,27,0.668
0111,2017,18,28,0.693
0111,2017,19,20,0.495
0111,2017,20,36,0.89
0111,2017,21,45,1.113
0111,2017,22,45,1.113
0111,2017,23,45,1.113
0111,2017,24,64,1.583
0111,2017,25,110,2.721
0111,2017,26,112,2.77
0111,2017,27,126,3.117
0111,2017,28,78,1.929
0111,2017,29,88,2.177
0111,2017,30,83,2.053
0111,2017,31,62,1.534
0111,2017,32,47,1.163
0111,2017,33,27,0.668
0111,2017,34,35,0.866
0111,2017,35,33,0.816
0111,2017,36,21,0.519
0111,2017,37,20,0.495
0111,2017,38,21,0.519
0111,2017,39,24,0.594
0111,2017,40,14,0.346
0111,2017,41,19,0.47
0111,2017,42,11,0.272
0111,2017,43,16,0.396
0111,2017,44,17,0.421
0111,2017,45,22,0.544
0111,2017,46,19,0.47
0111,2017,47,26,0.643
0111,2017,48,33,0.816
0111,2017,49,28,0.693
0111,2017,50,41,1.014
0111,2017,51,54,1.336
0111,2017,52,72,1.781
0111,2018,1,90,2.068
0111,2018,2,93,2.137
0111,2018,3,113,2.597
0111,2018,4,115,2.643
0111,2018,5,105,2.413
0111,2018,6,103,2.367
0111,2018,7,120,2.757
0111,2018,8,122,2.803
0111,2018,9,91,2.091
0111,2018,10,75,1.723
0111,2018,11,71,1.631
0111,2018,12,68,1.563
0111,2018,13,46,1.057
0111,2018,14,27,0.62
0111,2018,15,31,0.712
0111,2018,16,27,0.62
0111,2018,17,24,0.551
0111,2018,18,27,0.62
0111,2018,19,16,0.368
0111,2018,20,18,0.414
0111,2018,21,16,0.368
0111,2018,22,15,0.345
0111,2018,23,16,0.368
0111,2018,24,18,0.414
0111,2018,25,19,0.437
0111,2018,26,16,0.368
0111,2018,27,25,0.574
0111,2018,28,30,0.689
0111,2018,29,25,0.574
0111,2018,30,23,0.529
0111,2018,31,26,0.597
0111,2018,32,13,0.299
0111,2018,33,18,0.414
0111,2018,34,28,0.643
0111,2018,35,22,0.506
0111,2018,36,31,0.712
0111,2018,37,35,0.804
0111,2018,38,28,0.643
0111,2018,39,37,0.85
0111,2018,40,29,0.666
0111,2018,41,19,0.437
0111,2018,42,22,0.506
0111,2018,43,33,0.758
0111,2018,44,28,0.643
0111,2018,45,29,0.666
0111,2018,46,34,0.781
