平移量(週數),Spearman 係數,Pearson 係數,Kendall Tau
104,0.40770860680114396,0.38554977406771923,0.27827982210520363
2,0.39441582657274465,0.3814507815007016,0.26857150957762577
1,0.39090348517178275,0.3673969095930361,0.26648898989105135
107,0.39027390460250133,0.3604957733382601,0.26518276661395274
160,0.38677724137034425,0.3449144213430379,0.2603374409302226
105,0.3771925308856394,0.34896278117589735,0.25666412539965866
103,0.37582679956796144,0.3475037964066563,0.2554301573303518
106,0.37477981743045785,0.33846771463422815,0.25429409108683465
53,0.3714558523137123,0.3536011493883961,0.2524985215669344
51,0.3713568574716715,0.3619968124814696,0.2534782413767824
3,0.37002842990866347,0.3523996699154965,0.25193939156548173
4,0.3683504710108968,0.34072566439396773,0.25061507925138615
108,0.36719054712856103,0.33968694600976,0.24874489928049853
54,0.3657838833323898,0.3553763182025843,0.24865330192235532
52,0.3636577880568056,0.34601800177273756,0.24701163375287488
158,0.3624724661634919,0.34084661873329314,0.24684847671001678
50,0.3572096849370448,0.34248369394662576,0.24265537982491497
49,0.35672880909560173,0.3445690578255013,0.241425508863301
102,0.3532113800495762,0.3268024142903456,0.2390389751454601
5,0.3527788190120984,0.3344194938713924,0.23969346038941958
109,0.34926420059115576,0.3288682289572801,0.2362631252554595
55,0.34836655220364804,0.33362935752905903,0.2359864509120602
101,0.34768266461535097,0.3194764784300464,0.23483338332073087
155,0.3420765113835422,0.3094903048316325,0.23135158940640554
156,0.33635476015231053,0.31237507875981824,0.22824014100679932
163,0.33452570611992916,0.3026633928443374,0.2263320311574224
56,0.32826089277096127,0.3072494283539288,0.22238816343712184
48,0.32785588113098707,0.30734107213162193,0.22135328969234702
57,0.3258688152567127,0.31286265113300493,0.21963586457526219
6,0.3257244557323536,0.30392125281154664,0.22029519865162275
157,0.3240273168802206,0.27964186508298616,0.2190527346994727
161,0.3210911170273858,0.28636303263565727,0.21468441766067722
7,0.3209117115416087,0.3031122946651303,0.2164110742093228
154,0.3197888842312568,0.28117968690860184,0.21631306588502217
162,0.31306669306967544,0.2629398995102171,0.20977471684323115
100,0.3129275137317935,0.28716064204258884,0.2109140204684724
110,0.30909411401384473,0.29079373213400334,0.20882143556879437
58,0.308104822133922,0.29939052409784683,0.20781616458578295
159,0.3072056726103473,0.24247787820153907,0.20755608675309117
47,0.30478769883896906,0.2928664239043111,0.20511884554364354
112,0.3002161427327662,0.2817771964937546,0.20272433006468848
111,0.29853434682792634,0.2725292609206409,0.20195024090825292
59,0.2984467419892047,0.2917071341589737,0.20144410545453056
99,0.2815648754564878,0.25977177326839274,0.1893955560453505
153,0.2799281799915005,0.2479799062553306,0.1895502225647662
46,0.27816273375877887,0.26858123614084317,0.1873379433790313
8,0.26788864095185344,0.25896902946888656,0.1804856294037734
164,0.2604986006034946,0.23261528261800993,0.17613822801774875
165,0.25975510098482263,0.23564295117400713,0.1741355198134474
152,0.2544629791145105,0.2324076457321937,0.17270987762538217
60,0.24955948599764732,0.22929319815698587,0.16805634124248178
45,0.24668833580497332,0.23955911974921007,0.16523403813571338
98,0.24526003894726656,0.2254758809737331,0.1641835863951157
166,0.24151168027791522,0.20465984560586675,0.16111970150719276
9,0.24087472351477973,0.2291375223514251,0.16193717821481993
97,0.23643946935306903,0.22947068247507493,0.15821719024395323
113,0.23550811694776974,0.22277641400777554,0.1584326410364706
61,0.2321155219767047,0.22095423218169025,0.15601460201448591
151,0.2317820658731437,0.21223729433608135,0.1573299586764636
44,0.22703302404472894,0.21975312955241855,0.151809382014211
96,0.22479156757159816,0.2167509398871642,0.150436900966572
150,0.22226437369435187,0.2178870250354266,0.1503176204214623
10,0.21667656549204603,0.2107129894161126,0.14529497770446723
167,0.21180667764891523,0.1710554973728107,0.141227961205951
149,0.21036104424723553,0.191384927875059,0.1413126347335352
62,0.19810826627007733,0.1816603428472636,0.13276062786883527
196,0.19538031146220908,0.18859584619842837,0.1316978265775906
197,0.19359540403314218,0.19129253462351636,0.1302552246628376
43,0.19025245356408202,0.18556195413612486,0.1275409993218913
114,0.18892814239883204,0.1603086837491492,0.1269409276579129
115,0.1848498709336758,0.17446728788806623,0.12478263876413136
95,0.18015823673858805,0.1731496311136046,0.12089004915444493
148,0.1796037048827023,0.1635438333129806,0.12011185341720854
11,0.17764653963230528,0.17333241906522848,0.11865204646445358
63,0.16304662751169308,0.1572614927370744,0.10935260537097347
42,0.1617385130338934,0.16418845934470597,0.10837629399019978
12,0.16115996045485712,0.16150634015686358,0.10771595568587279
195,0.16091906593519006,0.15620373674330446,0.10773831345870098
168,0.14929013253955994,0.11735024406006633,0.09967029207895009
198,0.13562945892673675,0.1348759202965521,0.09056260184085382
94,0.12805729608354938,0.11989535059586479,0.08557453212013046
64,0.12619906862337976,0.11383408241278024,0.08440868559166628
41,0.12576248694125364,0.12627488579371665,0.08392428301846297
146,0.12133240562259381,0.11147126794434481,0.08114853109801397
116,0.12071276630423274,0.1036706396136561,0.0814406641141148
65,0.11446454546464917,0.11198892838739763,0.07661085844917682
199,0.10943900756273946,0.11054162617638295,0.07396159338212845
13,0.1086984842754932,0.11943802454754279,0.07289736102687831
147,0.09933746363664606,0.0800707860748737,0.06663257095934708
93,0.09560736052243493,0.0911455869161659,0.06384260213018841
92,0.0955648737820793,0.09460824241314181,0.06383513457672703
169,0.09335090680686788,0.07663056824402069,0.06233620300338522
117,0.09041706525947779,0.089666470544481,0.060882496824665996
192,0.08477320699536567,0.08042615112903646,0.056045981968374445
40,0.08243497257925106,0.07745304096781264,0.05489603622013603
39,0.07375522058772782,0.07206183749114298,0.049319143027109165
193,0.07354270985135684,0.07252055101750718,0.04861220268887589
143,0.07266154652822147,0.05711065252619267,0.04826234855639037
145,0.06926875220231588,0.05443575402283883,0.04596215418107034
91,0.06672394618160815,0.0697889565043517,0.04469632018195977
14,0.06362297960132474,0.06988210115687278,0.042789947332465994
191,0.06219383982257468,0.05476510448010554,0.0406073182187355
144,0.05839310365886253,0.04793997689295863,0.038797710656987956
118,0.05742742547655403,0.06269805005683314,0.03921685324130232
194,0.05650868498866545,0.05211847071716787,0.03651735880491921
66,0.0549741009784422,0.056339395699727984,0.0368390778810348
170,0.04653028879968289,0.02214099265424482,0.03085462668850781
171,0.04187787459258619,0.01629509805092168,0.028017606258675835
38,0.03951731739256343,0.04203104691234317,0.02638890824463351
90,0.038137077218480794,0.035349455850545934,0.025480721367620713
15,0.035419153626160646,0.043533055981037495,0.023975372473222106
67,0.020860537768430894,0.022423608247084195,0.014042765476010582
37,0.01504517931089528,0.017284024914946523,0.010014527408925392
119,0.008050405478306712,0.0006467709937162287,0.006222674291825641
36,0.002486473572380255,0.0023597907774513087,0.0016874967662946973
16,0.0007879362163023908,0.006188747113625711,0.0010083595375432906
189,-0.0034835103570725525,-0.018434632002250595,-0.002946766290062746
89,-0.005611136203912801,-0.012397416860753453,-0.00393396617174936
142,-0.005936671422022177,-0.028121010316149053,-0.0046143665056620825
190,-0.015630249972738184,-0.020356508522466656,-0.01246373532595727
68,-0.01594594216639886,-0.0027665753692764986,-0.010633583465974717
88,-0.018999241639677235,-0.02973559463087356,-0.013332101777321782
120,-0.019160859688818845,-0.0029355879860140724,-0.012375295669125973
172,-0.021055989819394993,-0.04433167624933806,-0.014337904691427332
141,-0.02235020676418782,-0.04480834898647311,-0.016704050531465255
17,-0.022504013576500514,-0.010783426824955294,-0.014375527336818267
87,-0.03189562035020772,-0.0451331572507524,-0.022282070207517116
140,-0.03415899592467198,-0.06205498829995095,-0.02457527109760384
35,-0.04438986449001674,-0.04455955954969408,-0.0299098986234352
70,-0.04740225419759619,-0.03422284436551727,-0.031464926988491515
188,-0.04768647770900989,-0.061647042339363564,-0.03270727467580037
34,-0.04974944117883109,-0.0507239098934471,-0.03396562445591647
18,-0.059846589428560644,-0.04972086815076887,-0.03935672670444342
69,-0.06267723180661743,-0.052165545585696284,-0.04147951121226416
121,-0.0647642063537527,-0.053981893415772045,-0.04315241541014328
139,-0.07058369145929326,-0.08973833958238916,-0.048693710442424445
33,-0.07796367084709364,-0.0769931270011201,-0.052874891017672065
138,-0.08403557749313599,-0.10496048451780052,-0.057642259407056556
19,-0.08877240003789123,-0.07769446040659565,-0.05829760903580775
122,-0.09358840280373099,-0.07457515953630964,-0.062392741253132086
86,-0.09491696340590351,-0.10541566250871182,-0.06474072975181479
137,-0.09573630014738825,-0.11519509463014174,-0.06664215003242942
20,-0.10251016152845076,-0.08876719783785011,-0.06734133685579244
32,-0.10316369427132778,-0.10065823829702483,-0.07009955213556059
71,-0.10507180683776068,-0.09109618012288775,-0.06932529041513663
187,-0.10616430023537664,-0.12315086351922037,-0.07149265878615253
124,-0.10682630072599061,-0.09250421146904719,-0.0711189853851802
123,-0.10779308778304623,-0.11536613053028082,-0.07115894667636166
173,-0.11171764655731259,-0.12349717216983051,-0.07551127286444781
84,-0.11609928294334083,-0.12509767994407858,-0.07859351320512412
136,-0.11792889928500609,-0.13256470296209297,-0.08055821220431447
85,-0.1182062800575568,-0.12679271712612042,-0.0804340816461277
