平移量(週數),Spearman 係數,Pearson 係數,Kendall Tau
101,0.318012089541239,0.22184614173278577,0.21725839172566386
100,0.31382861994526445,0.2136769869777706,0.21416794608106707
99,0.3032455317171177,0.1932886988970029,0.20483064902227635
102,0.3013475808167658,0.21314040063496312,0.20476137065382274
103,0.2967015270770296,0.21820607025538968,0.20043742847151164
98,0.29656696220269846,0.17931566896080023,0.20042825742992365
104,0.29153691122405684,0.22125535358356774,0.1972425640889943
97,0.28984745209546153,0.1842163171211066,0.19613484129344283
96,0.27821541267624894,0.17685567397260252,0.18818217142195928
105,0.26338088589253683,0.2014923217809543,0.1781926516832512
197,0.2541240207352666,0.17322404592891266,0.1736561833153192
65,0.2398176292302493,0.18737431196327414,0.16029695534175686
106,0.23420377350042312,0.19113966842089236,0.15744041587752222
150,0.23339191778665236,0.15166498466621792,0.15842153088941202
67,0.23313647540290194,0.18515959095458984,0.15601721427144138
151,0.23265821136294296,0.1427350024348638,0.15719403358136746
66,0.22751161145448423,0.17859275783585016,0.15205590004858377
47,0.22684419014006832,0.14589645984836588,0.152911349966573
48,0.22216107099227989,0.14362509003765633,0.14940268663234438
68,0.2215082360517182,0.17966142602897933,0.14895090020070537
152,0.22139805373474425,0.14602484059146129,0.14955915027796451
95,0.2197998759737995,0.13860719361330875,0.14703658027035552
107,0.2184091901410223,0.1826524660146172,0.14672807624151982
46,0.21572774467101127,0.12972479591769162,0.14458346173194883
149,0.21502239526367112,0.1425903872462521,0.14545318753997058
154,0.212794084937698,0.1359990418890919,0.1433406874196632
70,0.21138983417011747,0.1651853272263838,0.14137764861131366
49,0.21128945509597258,0.14442562264234965,0.1422241046767575
64,0.2103436393050419,0.1685083596043215,0.1404523609468787
69,0.20897403880316154,0.16952045366124788,0.1403800461825903
45,0.20868359642996098,0.1282570786364089,0.13943084408186038
153,0.20562260264081267,0.13110237397757263,0.1389337656120156
1,0.19842787268196746,0.19182376535625456,0.1337115364279469
44,0.19838320275090957,0.12369694898433661,0.1329254978799134
148,0.1936715385334968,0.13073793259409505,0.12999689959054672
63,0.19305623063502372,0.15830523472562524,0.1279889857795113
155,0.19214045536207378,0.13081880414843625,0.1294036538165089
12,0.1911680397508991,0.15828256933292242,0.12636136285707616
50,0.19078814193867458,0.13590484765798663,0.12822871343171796
2,0.19010969957089577,0.19751978791076927,0.1278259695005591
108,0.18856817716570615,0.16900112872732423,0.12639118026882715
71,0.1874675757829791,0.1470616752621004,0.12510213722115682
43,0.1858209640167861,0.11940670712534415,0.1238407066810629
196,0.18298043163539082,0.13497410598808232,0.12455450769696601
62,0.1825803225397106,0.14451960262722874,0.12100335587684642
11,0.18097838787047116,0.1450219042065948,0.1194181279339688
156,0.18029077316928763,0.12303573789753602,0.1213870600804331
13,0.17873614588256664,0.14902145050370502,0.11907624775718811
15,0.17622712018272774,0.14520529832606124,0.11763410160291142
14,0.17516551129945288,0.13969089886381156,0.11700225227484617
51,0.17436452809074546,0.13276752162573233,0.1174912126902701
94,0.17204346964708028,0.10072362003634613,0.11430999548890741
10,0.1706085370994447,0.14412276805027918,0.11192710043089465
9,0.16995978461922,0.15164110543255574,0.11165037922773995
198,0.169520472127922,0.1342702564012587,0.1161469471915055
3,0.1682504115762242,0.16146175856625913,0.11269898082439514
4,0.16741533490772317,0.1579861187474157,0.11172356400986297
8,0.16478679849399167,0.15273406671000286,0.10891672795115516
6,0.16447103722883968,0.15974346469764616,0.10929450557756222
7,0.16420319069847245,0.1579933261166831,0.10833584868352486
5,0.16380821565689424,0.16157607223621107,0.10883933129949833
42,0.16197925961668874,0.10370655321680022,0.10750307629766742
109,0.16156559110970148,0.1556146396541232,0.10797448566067012
52,0.16128540295570995,0.13021645433273882,0.10888582394800031
61,0.16094884180377161,0.14574097702521754,0.10676688947036793
72,0.16070322614484708,0.1288204793270346,0.10717566894686312
16,0.15791657077290736,0.12948421236844598,0.10509522256064507
17,0.15637065786468432,0.12988128489194595,0.10383290100422715
193,0.1538519654142076,0.10328167367412935,0.10448327102904081
73,0.15198889759514395,0.1193508147279602,0.10165834305121356
157,0.15132367688930384,0.10759701773971998,0.10121853593466147
195,0.14909714962183843,0.1046259789647682,0.10096484454015109
18,0.14545864654424426,0.1298021455476924,0.09665802255929934
60,0.14528417428439763,0.13164977410950335,0.09685268704645773
158,0.14506189444456102,0.12355230955643606,0.0970687126474968
53,0.14167017039244834,0.11966080848401633,0.0956977657767738
176,0.1351946602841903,0.06677935331172487,0.09015357259984776
41,0.13470938996499568,0.0957109973125,0.08925318095423618
59,0.1345308540093339,0.12726213635005806,0.08945280499484665
110,0.129390636261783,0.12912028603487333,0.08622486451845335
199,0.1283469339914019,0.09007411062238488,0.08712073955578217
93,0.12739250079792558,0.08150172289058487,0.08513076981664161
146,0.12651077665650295,0.10174163396586335,0.08515765960077695
19,0.12277831791163438,0.1085117959118316,0.08125778132956017
54,0.12240463022269929,0.10933195285359396,0.08247989150314054
