平移量(週數),Spearman 係數,Pearson 係數,Kendall Tau
69,-0.11499390018739931,-0.1023964356082018,-0.07716428690967705
20,-0.11523047500809674,-0.09631811192765809,-0.07731009986297369
21,-0.11697881152545343,-0.09909056426687124,-0.07853304392432123
71,-0.11945984561860004,-0.10304098531857392,-0.08009812947951044
28,-0.12090931326669341,-0.1138376659731314,-0.0811959522968897
132,-0.12191175075109109,-0.11865529006001321,-0.082306382548806
81,-0.12264161212341612,-0.12111489730133107,-0.08234843022188394
135,-0.12630666903326518,-0.1250247318233341,-0.08488134955797384
73,-0.12820925914859185,-0.10864674656159305,-0.08557767349585642
26,-0.13230465056077864,-0.11986000488890788,-0.08899972491986703
185,-0.13349080916240924,-0.12734850076432758,-0.08996667260592539
25,-0.1335516118560127,-0.11945609944487715,-0.090079782598099
134,-0.13404273242338646,-0.12743533565913964,-0.08993868507799133
129,-0.13687126705054276,-0.11628105882558619,-0.0919480189284954
75,-0.1368933784246371,-0.12085766295295115,-0.0917063619922071
22,-0.13708588458020737,-0.11669032064715222,-0.091947893749621
72,-0.13853164735346715,-0.12208227026939626,-0.09300791669747017
186,-0.140110432337465,-0.13446115032746092,-0.09441299646216493
79,-0.1401733657003729,-0.1287334766070596,-0.0941342555742926
184,-0.14021094396811498,-0.13147043681591875,-0.09436883385329851
27,-0.1404003246457043,-0.1252881021052959,-0.09431480456827973
126,-0.14349639867253713,-0.1301703268665214,-0.09623549281870632
80,-0.1441417630617057,-0.1365874544656681,-0.09686185977399625
133,-0.14426958567722298,-0.13824164009114812,-0.0968495137369118
176,-0.14645060049631886,-0.133418168530482,-0.098388368726544
24,-0.1468055595874658,-0.12821292348683475,-0.0989941647306151
128,-0.14882175284179627,-0.1379522532289265,-0.1002985667180721
78,-0.15254760531343806,-0.14397708267698942,-0.10226858938226793
125,-0.15322114723533123,-0.13749948282622093,-0.10304201353610344
23,-0.15340970379009863,-0.13143022509357408,-0.10338038389451085
177,-0.1541000387573505,-0.13944417726969724,-0.10379322294522919
127,-0.15435659203975027,-0.1452592433910469,-0.10377873846966763
74,-0.15577609563245792,-0.14338479123821796,-0.10414605032611417
77,-0.15651072749744085,-0.14487092857851291,-0.10510327310426969
131,-0.15738027609559516,-0.14924310578762745,-0.1058841018762729
76,-0.16010596376370903,-0.14373716631126024,-0.10771720682544178
183,-0.16500327709311358,-0.15428976323227983,-0.11125373671082667
180,-0.17170767894584146,-0.153800474598525,-0.11559037065997986
178,-0.17948432384624027,-0.1629503410472926,-0.12116653123381402
181,-0.1813672193350241,-0.16621579895730446,-0.12242564118801003
130,-0.18578944007652695,-0.16874155876363595,-0.1247745553583618
179,-0.18697976294964405,-0.17114581918876137,-0.12630607811573766
182,-0.20024726920816102,-0.18344970391544704,-0.13426879843825057
