平移量(週數),Spearman 係數,Pearson 係數,Kendall Tau
108,0.13443778198159903,0.09545360130422767,0.09120375407142557
2,0.1342011067835455,0.1141828037056395,0.09053084722926248
1,0.1268479147375208,0.11151829984794041,0.08581091997215773
109,0.12438570101965825,0.09031796760704841,0.08438206855107193
107,0.12251464676953293,0.08449434502056224,0.0832575859185137
4,0.1196148013251389,0.09664384978451246,0.0805564686712575
104,0.11771611924013838,0.0885030508264503,0.07996860016135131
3,0.11711080787952519,0.09561890947455348,0.07890755558079408
112,0.11608855314460208,0.08999261867568166,0.07914555286393676
5,0.11556389243494374,0.09236573246625866,0.07784034134381694
7,0.1106448099529465,0.08885047817558088,0.07458004732779042
105,0.10996181675783327,0.08129329436169365,0.07483006805880701
6,0.10666514102014141,0.08678945169657414,0.07207143298248603
106,0.10522135547744449,0.06777277749548263,0.07161656079450003
103,0.10125168663485799,0.07027084752424284,0.06843893767999236
111,0.1006601352741131,0.06605225480186629,0.06834624723768482
57,0.09932404597534225,0.0797922975657057,0.06720656632729322
59,0.09881139783677519,0.07979815010418904,0.06654776035835303
113,0.09803703326775,0.07308837366731519,0.06658754452629218
55,0.09687057637608665,0.07264980284829371,0.06551307674869261
58,0.09506460267395511,0.07910189466216548,0.06435216820141017
9,0.09487032119898955,0.07567304757280026,0.06399378305350738
110,0.09432085820725428,0.06565578331847731,0.0638548900120771
160,0.0943049886835962,0.06182340941896896,0.06415799695444034
54,0.09421272184039405,0.07301565432908858,0.06365555267473037
10,0.09329035266424457,0.06813354137618195,0.06287761494723468
53,0.09297007990308462,0.07405634467747914,0.06277702009419048
52,0.09292787115412181,0.07577547297293975,0.06283925703435819
62,0.09249443674694628,0.07005424475908854,0.06260369058308814
8,0.09242677786333088,0.07087498712613667,0.06241206970615328
102,0.09167143320884727,0.05774136451117981,0.0620976353666177
164,0.0911552058478689,0.06202170596122301,0.06201353078311254
51,0.09010415912927441,0.06672295637687356,0.06087233605206137
163,0.08867909898896499,0.06259165910100285,0.060394554198880616
56,0.08835454456018807,0.07041959050200391,0.059927221302763393
165,0.08820020394437512,0.07571537367973225,0.05960552200361129
50,0.08655727960985121,0.05762702588787818,0.05862578723655736
60,0.08647596375477554,0.06791324900874592,0.05845076051714908
61,0.08517883587377416,0.06580236293590179,0.05744738399297046
161,0.08418856552722907,0.05318267591369091,0.05715616829870474
166,0.08366224030599724,0.06676240086646276,0.05669876749176572
12,0.08250552652527084,0.062306335989777424,0.05563241265228244
158,0.08237505541691187,0.06273191268849053,0.05574110974238613
