平移量(週數),Spearman 係數,Pearson 係數,Kendall Tau
104,0.15845115650071848,0.15221757753107304,0.10678676671983389
160,0.14952111297545823,0.13267414207900774,0.10013058801760771
1,0.14708360454710123,0.13641491599152675,0.09867605664205666
107,0.14628923738128308,0.1299719872024575,0.09813476723394655
2,0.14472151020071522,0.14291422478758403,0.09710429167153381
105,0.1421071175661922,0.13107952623090008,0.09548201534248624
158,0.14051897630696097,0.13879847056072828,0.09469605080905506
53,0.13850390627879638,0.12891625412554705,0.09282515365821246
106,0.13814523461280975,0.11992710534677094,0.09234245459840539
103,0.1362699853832961,0.12564710924932063,0.09173519091882147
51,0.13595069678029004,0.1336259626072106,0.09145003458079642
54,0.13379258883350423,0.12671056907078104,0.08975851201741855
108,0.13212005391942336,0.11356666794053231,0.08848556652031261
163,0.1321090247878887,0.12222260807563323,0.08892701916429084
52,0.129985047230019,0.1216402912336453,0.08720620490319926
3,0.12786532961877614,0.12061823756768053,0.08587206822454871
156,0.12707721008037243,0.12111410494849563,0.08551362553142673
49,0.12707005964649057,0.12462145866275723,0.08529711833459394
155,0.12641938544488399,0.11547652004964086,0.08476403040133174
50,0.12610931384267993,0.12127498081869942,0.0846582996919352
4,0.125153528927129,0.11479908920889063,0.08405092388418985
109,0.12419333887681633,0.10999724128546058,0.08344753508919438
161,0.12297796599700493,0.1042986246232367,0.08243874804915878
157,0.12229313394739502,0.10434385907739291,0.08215702783718823
162,0.1218590911781479,0.09691670562105033,0.081830961890642
101,0.12110482783685837,0.10919327736399445,0.08134523192091812
102,0.12039434789528732,0.10820616282624344,0.08100147289634058
55,0.12023279623696793,0.11241040635490754,0.08037961703658573
5,0.11384086431071921,0.10808385827265547,0.07637055953519531
57,0.10903534970056235,0.10251009447016254,0.07302926804189441
159,0.1077209850711777,0.08008260686944102,0.07187852896704941
48,0.10735972611249467,0.0961535049462242,0.07207819221812664
154,0.10637130199368443,0.09123372051471262,0.07151995937783284
56,0.10534576925181538,0.09309435564556619,0.07055931170309886
110,0.09867375298117752,0.08766083194989671,0.06616715498923244
164,0.097465791433647,0.08579708831011637,0.06539899419670009
100,0.0963234105888174,0.08339009709574287,0.06470489795577754
111,0.09607832943598879,0.07656244244584158,0.06463928437754962
112,0.09605353234114719,0.08227135381133593,0.06446467956793296
6,0.09517641794658616,0.08705019698059022,0.06383159372398857
58,0.09242011670342527,0.08892703628284757,0.06198729994068418
7,0.08863529326832774,0.08191777535021998,0.05941432520739286
47,0.08721589825090982,0.08207173619445107,0.05859655239094391
165,0.0871187188160438,0.07431584129841957,0.05854903439931674
59,0.08441829524760192,0.08446041586455622,0.05657288806240514
166,0.07845515589072674,0.05693219873383019,0.05262079303705948
153,0.07310368413037291,0.05904256995106974,0.049548842272999695
99,0.0729213281895227,0.06308889490077395,0.04905886229945257
46,0.06899644147569266,0.06607867036907765,0.046472258759207394
152,0.06603387244737387,0.06191376187368685,0.04486305247797426
167,0.05612176408984651,0.03515818027851086,0.037799349118187005
113,0.05525834023764386,0.04710062008858861,0.037239475278843796
8,0.053782514138062315,0.04879240119904189,0.03611870404417553
60,0.050396537553586536,0.039832217993312505,0.03375389426086404
98,0.05014471619495622,0.04359499477077368,0.03398859436543717
45,0.049447223999388105,0.04945254179410348,0.033313910678698586
151,0.04539903562335346,0.04259684852763736,0.03136317175534296
97,0.042831738497268186,0.04103571338510437,0.02893420692678237
150,0.04008749880532018,0.04642814312174349,0.027360274849467184
96,0.03519194038983928,0.03630670534746977,0.02372109751858077
44,0.03193705518554738,0.029092525431113975,0.021631474376664205
61,0.031774098629673765,0.025314714596717386,0.021299992828793485
9,0.0315200260130322,0.026344089114567915,0.02116105146294787
114,0.028310530566066867,0.007461728620793756,0.019097601325038613
115,0.026371737661317313,0.016679285226803474,0.01793497131114319
149,0.02491950249225895,0.01820276941890396,0.017235735933898422
168,0.014620454745699774,-0.0041162063286443165,0.01017174301374681
62,0.012629283663479486,0.004005749959250186,0.008542186948461495
10,0.01132879409240014,0.006311926618199334,0.007603436683598388
43,0.007253408147519136,0.005854330946749517,0.005150002515497007
148,0.002535539587169372,-0.003731493317879933,0.0021488234296082
95,0.0006002752649681802,0.00035132303358008377,0.0006238382488212801
196,-0.008648652730513485,0.009349511230044323,-0.005595681279725496
11,-0.010339993790467086,-0.01416290937888871,-0.006886589398857681
63,-0.014671727512431548,-0.018102329748240553,-0.009922055186912483
42,-0.01471171457820361,-0.013327599248659758,-0.009538874369994009
116,-0.016671025370410698,-0.030150136829281887,-0.011022649325592175
12,-0.021701433844119065,-0.020730777572988645,-0.014422983363145118
197,-0.022631123390691503,-0.003010536558404134,-0.015824599232293523
169,-0.022759488473290485,-0.03640620512145299,-0.015546453386435467
94,-0.03343463780094072,-0.036693417513063015,-0.022151606861039848
117,-0.03526587564963259,-0.04118654856140028,-0.023531479556140742
41,-0.035364695477713565,-0.03509679355701318,-0.023371597547165085
195,-0.03558590739334127,-0.01749579946139265,-0.023072264885297792
64,-0.03714391477099439,-0.04492047774957715,-0.024893603999543
170,-0.038380775391258046,-0.059193284533203876,-0.025921166612139744
171,-0.04036291988538554,-0.06276334210006482,-0.026999439271436276
146,-0.044121805636440525,-0.047369254777296574,-0.029072868430906933
118,-0.04470131832440448,-0.045292130828178075,-0.029724689091000987
147,-0.04707075836469023,-0.054546867113011946,-0.03084185434326796
65,-0.048408684477757605,-0.05097677572967803,-0.032388507738938664
93,-0.05711163792131292,-0.06003736093476628,-0.03808080942921996
13,-0.05778403665830923,-0.05173662920587069,-0.03876717560018489
92,-0.06249368799210952,-0.06232209338795519,-0.04170869604273355
198,-0.06446023291575871,-0.051822705985176916,-0.04313430889320416
192,-0.06803946614505701,-0.05930201686094638,-0.04526581716795234
191,-0.07255400352886553,-0.0642152353056249,-0.048217181979412105
40,-0.07365034943541264,-0.07853975806258433,-0.04903067172667919
91,-0.07402082072671917,-0.07273509901200582,-0.04973275155681179
193,-0.07472671545117358,-0.06250298535590276,-0.049856487796025764
144,-0.07706797728988127,-0.08068409287526616,-0.05162398768217077
145,-0.07779544556242496,-0.0840546036665416,-0.05174160536098797
39,-0.07832347366719648,-0.08163689601192485,-0.052260732110237886
143,-0.08209940583936567,-0.0860283135827586,-0.05476087933866058
199,-0.08473294590488196,-0.07357577584229254,-0.056560641920509025
66,-0.08671976248142067,-0.08781357809693321,-0.058307153293594226
119,-0.08681421366066273,-0.09388769264887988,-0.05786867629206599
90,-0.09278713866345036,-0.09638121527062372,-0.062296238000022416
14,-0.0938280697716139,-0.09210764507859515,-0.06324808060397123
120,-0.09704741842105903,-0.09512570685290196,-0.06532683704331907
172,-0.09797592720976056,-0.12030627750268874,-0.06603060615144701
38,-0.09852606895636017,-0.10010599182513641,-0.06585860286877918
194,-0.10223151247921013,-0.0908948677244771,-0.06849220007833777
67,-0.10466350704043724,-0.10460418343902958,-0.07053824072791962
15,-0.11046763696428888,-0.10966941743683273,-0.07445682731516318
37,-0.11505995751858716,-0.1189999232488294,-0.07678423040578292
190,-0.12058309691452028,-0.11975983849539118,-0.08069708294422422
189,-0.12192012816032546,-0.12853624206000486,-0.08219647827505039
142,-0.1232839342623622,-0.1349665340585609,-0.08293811906983947
89,-0.12919175417855808,-0.13640598298236392,-0.08668095928584468
121,-0.13346044345603664,-0.13351882441190363,-0.08985367350252105
36,-0.1344121665818381,-0.14116442641969998,-0.08980713142368625
68,-0.1350845824267017,-0.1288901820003453,-0.09123568222994233
16,-0.13516112965102012,-0.13408600853234245,-0.09115006676559605
188,-0.13676794504087925,-0.14179260156842152,-0.0920344052255824
141,-0.1409308987430774,-0.1554500266816606,-0.09513479992027671
88,-0.14305439669728354,-0.15302531798960867,-0.09589478909796689
17,-0.14544074968901302,-0.14252847767024363,-0.09790932317645147
140,-0.14710089345651803,-0.16254128833906747,-0.0990605188774935
173,-0.15243970107336904,-0.16560098357288378,-0.1026758011568994
122,-0.1534958766261054,-0.14664419869598413,-0.10399264462109761
87,-0.15492237786372112,-0.16483314192809603,-0.10428724456814274
70,-0.15708524294622053,-0.1537508622751889,-0.1058561812458675
174,-0.15990397309571142,-0.16938272029321913,-0.10769866894446622
175,-0.16079416426930349,-0.16884547005470996,-0.10780791964727285
69,-0.16107126675435643,-0.1588664777988388,-0.10874792271956593
35,-0.16575309075700587,-0.1729443071337651,-0.11128039721734201
124,-0.1708208243163581,-0.16957556019653294,-0.1157095922901777
139,-0.1711149578918137,-0.1853055549573008,-0.1155777112352073
18,-0.17194646257648868,-0.17210944520483737,-0.11595715367794479
34,-0.17269179380317706,-0.17993180808101517,-0.11618776357331068
123,-0.17345603135247595,-0.18380025980582124,-0.11695818028293516
187,-0.17639300686908854,-0.18663830540844698,-0.11933257753556273
176,-0.1780464929579545,-0.18777337528277133,-0.12020569338277262
138,-0.1794266020335128,-0.19416444220465828,-0.12111034054135304
137,-0.18617648864973407,-0.19860999874722818,-0.12596760681977726
86,-0.18936199418000949,-0.19868099626341065,-0.12783702933149083
71,-0.19001269484037558,-0.1878117731720557,-0.12834414464048632
33,-0.19009731194489118,-0.19663777927221138,-0.12811476909899364
19,-0.19316452083822055,-0.1921081622426356,-0.1303234869167943
20,-0.20290610445126156,-0.1986972767127009,-0.1368573576569495
126,-0.2043481594255878,-0.20542017775811547,-0.13853268783140957
125,-0.2052359541742593,-0.2074796409452586,-0.13937309861601543
85,-0.2066234480758453,-0.2155143713150634,-0.13939198140549408
136,-0.2070763994310489,-0.21764747328552597,-0.13988142310803212
72,-0.2084044288606728,-0.20420914539406307,-0.14107362779149235
84,-0.20958152290994925,-0.21733348320343696,-0.14139374762830834
32,-0.21146654757272493,-0.2186856741995975,-0.1428019071346742
127,-0.21176035666224982,-0.2155372193396225,-0.14348415576484716
177,-0.21274374269392593,-0.22494227758882637,-0.1438151501305288
73,-0.214469399423746,-0.20577915119473608,-0.14489328048403988
21,-0.21747603483532,-0.2141528627234614,-0.1468830779726755
129,-0.2177083328752723,-0.2179926888735071,-0.14819662190391347
128,-0.21873435055953477,-0.2220026586824745,-0.14855488287481114
185,-0.22056456798271387,-0.234667629713822,-0.14969567529392616
186,-0.22086254161340557,-0.23643624868928945,-0.14973756610472014
135,-0.22119063532388666,-0.23110050900271123,-0.14982265592981336
184,-0.22397439173549497,-0.23336386493286324,-0.1522051575178755
31,-0.22572739186052337,-0.2319104508779804,-0.1525684854441583
132,-0.2258276649822044,-0.23213631103533522,-0.15305429748401864
83,-0.2326285846552266,-0.23768468427782918,-0.15676079616434468
134,-0.23332943160399858,-0.23943840541289996,-0.1574163030523835
180,-0.23410136616889723,-0.24583862975776408,-0.1588682111921908
178,-0.2356216544480195,-0.24735913293179254,-0.16025942883195723
22,-0.2369576674101284,-0.23189524607619355,-0.16001468817934242
75,-0.23855148034280962,-0.23373768109047707,-0.16142415967407742
74,-0.23908143232548582,-0.23773153891617932,-0.16130000674327924
179,-0.23956460728290566,-0.24843929420827154,-0.1620659686184805
30,-0.23982964873335255,-0.24463469662506854,-0.16220623187796437
183,-0.24182645104641307,-0.24993031690740294,-0.16462909934689038
131,-0.24261804114326732,-0.24560148519591743,-0.16467180110857124
29,-0.24368936524731605,-0.24922190391054938,-0.16481980181358943
133,-0.2467727339426608,-0.2530543952442587,-0.16716978693542053
82,-0.24687219255577747,-0.25251127672545015,-0.1668723652083487
28,-0.24892789225590448,-0.252600323987655,-0.168569038016295
130,-0.25290938829593945,-0.2542133730824097,-0.17195702150457762
23,-0.25483317021131585,-0.25219457590509986,-0.17244134407690848
24,-0.25583488249440156,-0.2549267140191377,-0.1738167652773877
25,-0.2558738852871099,-0.2555610970632429,-0.17381397167035692
76,-0.25625375746405427,-0.2560380397110736,-0.17406529186624045
79,-0.2563363313080097,-0.2611510354503057,-0.17381172531913508
26,-0.25702859188589855,-0.25948206503369925,-0.17430003316271242
27,-0.2588227477463912,-0.2608500603597699,-0.1757001544220343
181,-0.26172284884612806,-0.2717639986006807,-0.1781109341228243
81,-0.26180202589566964,-0.2695063342916887,-0.17767073096579328
80,-0.26836696537125304,-0.2745667062125036,-0.18229713053169005
78,-0.2689738350809273,-0.2720567966421518,-0.18211450219972888
77,-0.2689787481194421,-0.2706637620610865,-0.18267896534429945
182,-0.26949151291274287,-0.2781540349358228,-0.18354528573406473
